time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	volt_ch17	volt_ch18	volt_ch19	volt_ch20	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
51.875000	3.311071	3.573175	3.118928	1.930929	3.556752	1.890530	5.000957	3.578101	3.102506	3.032874	3.743641	3.308444	0.020355	0.006232	0.000320	-0.000337	0.000121	-0.000912	0.006719	0.012694	-0.000415	0.000438	-0.001154	-0.000126
51.937500	3.310743	3.572189	3.118600	1.931258	3.556095	1.891187	4.998986	3.578101	3.103162	3.031560	3.742655	3.306473	0.020027	0.005575	0.000320	-0.000009	0.000121	-0.000913	0.006717	0.012692	-0.000415	0.000437	-0.001158	-0.000127
52.000000	3.311071	3.572518	3.118928	1.930601	3.556424	1.891187	4.997673	3.578101	3.101192	3.029918	3.741013	3.302203	0.020355	0.005575	-0.000009	-0.000337	0.000121	-0.000913	0.006717	0.012692	-0.000413	0.000438	-0.001156	-0.000126
52.062500	3.311400	3.572189	3.118271	1.930601	3.556424	1.891187	4.994388	3.578101	3.100535	3.029918	3.738385	3.300561	0.020355	0.005903	0.000320	-0.000666	0.000120	-0.000914	0.006717	0.012692	-0.000414	0.000439	-0.001157	-0.000127
52.125000	3.310743	3.572189	3.119257	1.930929	3.555767	1.891844	4.992417	3.578101	3.100535	3.030575	3.737400	3.299247	0.020027	0.005575	0.000320	0.000320	0.000120	-0.000914	0.006716	0.012692	-0.000414	0.000439	-0.001159	-0.000126
52.187500	3.310414	3.572518	3.119585	1.931586	3.556424	1.891844	4.992417	3.577773	3.099878	3.030247	3.736415	3.299576	0.019698	0.005903	-0.000337	-0.000009	0.000119	-0.000914	0.006716	0.012692	-0.000414	0.000438	-0.001159	-0.000126
52.250000	3.311071	3.572189	3.118600	1.930272	3.557081	1.892172	4.993731	3.578430	3.099878	3.030247	3.736415	3.299904	0.019698	0.005903	0.000648	-0.000337	0.000120	-0.000914	0.006718	0.012692	-0.000414	0.000440	-0.001159	-0.000126
52.312500	3.310743	3.572846	3.118928	1.930601	3.556095	1.892501	4.994717	3.578101	3.100206	3.030247	3.737400	3.301218	0.019698	0.005903	0.000320	-0.000009	0.000119	-0.000913	0.006716	0.012691	-0.000415	0.000438	-0.001158	-0.000125
52.375000	3.310414	3.572189	3.119257	1.931258	3.556095	1.891844	4.997344	3.578101	3.100206	3.030247	3.740028	3.304831	0.020355	0.005903	0.000648	-0.000009	0.000120	-0.000913	0.006718	0.012692	-0.000413	0.000438	-0.001157	-0.000125
52.437500	3.311400	3.572518	3.118271	1.930601	3.556095	1.891516	5.000300	3.578101	3.100863	3.031889	3.741670	3.307787	0.020355	0.005903	0.000320	-0.000337	0.000120	-0.000913	0.006717	0.012692	-0.000414	0.000437	-0.001158	-0.000125
52.500000	3.311071	3.572518	3.119257	1.930601	3.556424	1.891516	5.000957	3.578101	3.101849	3.033203	3.742984	3.310414	0.020683	0.006560	-0.000337	-0.000009	0.000121	-0.000913	0.006719	0.012693	-0.000414	0.000436	-0.001156	-0.000125
52.562500	3.311400	3.572518	3.118928	1.931258	3.556424	1.891516	5.002599	3.578101	3.102177	3.034188	3.744298	3.313699	0.021012	0.006232	0.000977	-0.000666	0.000122	-0.000912	0.006718	0.012693	-0.000415	0.000437	-0.001155	-0.000126
52.625000	3.311728	3.572189	3.118928	1.930601	3.556095	1.891187	5.002928	3.577773	3.102506	3.034188	3.744298	3.314356	0.020683	0.007217	-0.000009	-0.000337	0.000121	-0.000912	0.006719	0.012694	-0.000415	0.000437	-0.001154	-0.000125
52.687500	3.311400	3.572518	3.118928	1.930601	3.556095	1.891187	5.003256	3.578101	3.102834	3.033531	3.744954	3.314356	0.021340	0.006560	0.000320	-0.000337	0.000120	-0.000914	0.006719	0.012693	-0.000416	0.000436	-0.001154	-0.000127
52.750000	3.311071	3.572846	3.119257	1.930601	3.556095	1.891516	5.002599	3.577773	3.102834	3.033860	3.744954	3.313042	0.021340	0.006560	-0.000337	-0.000337	0.000121	-0.000911	0.006718	0.012693	-0.000413	0.000437	-0.001156	-0.000126
52.812500	3.311400	3.572846	3.119257	1.930601	3.555767	1.891187	5.001614	3.578101	3.102506	3.033531	3.745283	3.311400	0.021012	0.006232	0.000320	-0.000666	0.000119	-0.000913	0.006716	0.012692	-0.000414	0.000436	-0.001156	-0.000125
52.875000	3.311071	3.572189	3.118928	1.930601	3.556095	1.890530	5.000957	3.577773	3.103162	3.032874	3.743969	3.308772	0.020683	0.005903	0.000320	-0.000666	0.000120	-0.000913	0.006716	0.012691	-0.000414	0.000438	-0.001158	-0.000126
52.937500	3.311400	3.572189	3.118600	1.930601	3.556424	1.890859	4.999315	3.578101	3.102506	3.031560	3.742327	3.306473	0.020355	0.005575	0.000648	-0.000337	0.000119	-0.000913	0.006717	0.012693	-0.000413	0.000438	-0.001159	-0.000127
53.000000	3.311728	3.572189	3.118928	1.930601	3.556095	1.891516	4.997673	3.578101	3.101520	3.030247	3.741013	3.302860	0.020027	0.006232	0.000320	-0.000009	0.000119	-0.000914	0.006716	0.012691	-0.000414	0.000439	-0.001158	-0.000126
53.062500	3.310414	3.572189	3.119257	1.930601	3.556424	1.891187	4.994717	3.577773	3.101192	3.030247	3.738057	3.300232	0.020027	0.005575	-0.000009	-0.000337	0.000120	-0.000913	0.006716	0.012691	-0.000414	0.000440	-0.001159	-0.000126
53.125000	3.311071	3.572846	3.119585	1.931258	3.555767	1.891187	4.992746	3.578101	3.100535	3.030247	3.737072	3.299576	0.019698	0.005903	0.000320	-0.000009	0.000119	-0.000913	0.006716	0.012691	-0.000415	0.000439	-0.001158	-0.000126
53.187500	3.310414	3.571532	3.118600	1.930601	3.556424	1.892501	4.992746	3.577445	3.099878	3.029918	3.737072	3.298919	0.019698	0.005903	0.000320	-0.000337	0.000120	-0.000914	0.006717	0.012693	-0.000415	0.000438	-0.001157	-0.000126
53.250000	3.310414	3.572189	3.118600	1.931258	3.556424	1.892172	4.992746	3.577773	3.100206	3.030247	3.736743	3.299904	0.019370	0.005903	0.000320	-0.000009	0.000121	-0.000912	0.006717	0.012692	-0.000414	0.000438	-0.001156	-0.000125
53.312500	3.311071	3.572846	3.119257	1.930272	3.556095	1.892172	4.994717	3.577445	3.100535	3.030247	3.737072	3.300889	0.019370	0.005903	0.000320	0.000320	0.000121	-0.000912	0.006719	0.012693	-0.000415	0.000437	-0.001156	-0.000126
53.375000	3.310743	3.572189	3.119257	1.930929	3.555767	1.891844	4.998001	3.578101	3.100535	3.031560	3.740028	3.304831	0.020027	0.005575	0.000320	0.000320	0.000121	-0.000912	0.006720	0.012692	-0.000414	0.000437	-0.001156	-0.000126
53.437500	3.310743	3.572846	3.119257	1.930929	3.556095	1.891516	4.999972	3.577445	3.100863	3.033203	3.741670	3.307458	0.020355	0.005575	0.000648	-0.000009	0.000121	-0.000911	0.006719	0.012693	-0.000415	0.000435	-0.001155	-0.000126
53.500000	3.311400	3.572189	3.118600	1.930601	3.556095	1.891844	5.001286	3.578101	3.101192	3.033531	3.742984	3.310743	0.020683	0.006560	0.000320	-0.000337	0.000121	-0.000912	0.006718	0.012693	-0.000415	0.000436	-0.001156	-0.000127
53.562500	3.310743	3.572189	3.118271	1.930601	3.556095	1.891516	5.002599	3.578101	3.102506	3.033860	3.744298	3.313042	0.020355	0.005903	0.000648	-0.000337	0.000119	-0.000913	0.006717	0.012693	-0.000415	0.000439	-0.001156	-0.000124
53.625000	3.311400	3.572846	3.118928	1.930601	3.555767	1.891187	5.002599	3.578101	3.102834	3.034188	3.744298	3.314027	0.021340	0.006889	0.000320	-0.000337	0.000119	-0.000914	0.006718	0.012693	-0.000414	0.000438	-0.001157	-0.000127
53.687500	3.311400	3.572518	3.119585	1.930601	3.556095	1.890530	5.002271	3.578101	3.102834	3.034517	3.744954	3.314027	0.021012	0.006560	0.000648	-0.000009	0.000121	-0.000914	0.006718	0.012691	-0.000414	0.000438	-0.001157	-0.000126
53.750000	3.311400	3.572189	3.118928	1.930929	3.556424	1.891187	5.002928	3.577773	3.102506	3.033531	3.745283	3.313699	0.021340	0.006560	-0.000009	0.000320	0.000120	-0.000914	0.006717	0.012691	-0.000413	0.000439	-0.001158	-0.000127
53.812500	3.311400	3.573175	3.119257	1.930929	3.556424	1.891187	5.001614	3.577445	3.102506	3.033531	3.744954	3.311728	0.020683	0.006560	0.000320	-0.000009	0.000120	-0.000913	0.006717	0.012692	-0.000412	0.000440	-0.001158	-0.000125
53.875000	3.311071	3.572518	3.118928	1.931258	3.556095	1.890859	5.000629	3.578101	3.102834	3.033203	3.743969	3.308772	0.020683	0.005903	-0.000009	-0.000009	0.000118	-0.000914	0.006716	0.012691	-0.000414	0.000440	-0.001159	-0.000126
53.937500	3.311400	3.571861	3.119257	1.930601	3.556095	1.891187	4.999643	3.578101	3.101849	3.031560	3.742327	3.306473	0.020027	0.005903	-0.000009	-0.000337	0.000119	-0.000914	0.006716	0.012692	-0.000415	0.000438	-0.001158	-0.000126
54.000000	3.311400	3.572189	3.118271	1.930601	3.556424	1.891187	4.997344	3.578101	3.101192	3.030247	3.740356	3.302203	0.020027	0.006232	0.000320	-0.000666	0.000120	-0.000914	0.006719	0.012692	-0.000413	0.000437	-0.001157	-0.000126
54.062500	3.310743	3.572846	3.118928	1.930601	3.555767	1.891187	4.994388	3.578101	3.100863	3.030247	3.738385	3.299904	0.020027	0.005575	0.000320	-0.000009	0.000121	-0.000914	0.006718	0.012693	-0.000415	0.000438	-0.001157	-0.000125
54.125000	3.310743	3.571861	3.119257	1.930601	3.556424	1.891844	4.993074	3.577773	3.100206	3.030247	3.737400	3.299576	0.019698	0.005903	0.000648	-0.000337	0.000120	-0.000913	0.006718	0.012693	-0.000415	0.000437	-0.001155	-0.000125
54.187500	3.311071	3.572189	3.118600	1.930272	3.556424	1.892501	4.992746	3.578101	3.100206	3.030247	3.736415	3.299247	0.020027	0.005903	0.000320	-0.000009	0.000121	-0.000914	0.006717	0.012692	-0.000415	0.000437	-0.001156	-0.000126
54.250000	3.310414	3.573175	3.119585	1.930601	3.556095	1.891844	4.992746	3.578430	3.100535	3.030575	3.736743	3.299576	0.020027	0.005903	0.000320	-0.000009	0.000122	-0.000913	0.006720	0.012693	-0.000416	0.000438	-0.001153	-0.000128
54.312500	3.310743	3.571861	3.119257	1.930601	3.556424	1.892172	4.994717	3.577773	3.099878	3.030247	3.737400	3.301218	0.020027	0.005575	0.000648	-0.000009	0.000120	-0.000913	0.006719	0.012694	-0.000415	0.000437	-0.001155	-0.000125
54.375000	3.310743	3.572518	3.118928	1.930929	3.556424	1.891516	4.998001	3.577773	3.099878	3.030575	3.739699	3.304831	0.020355	0.005575	0.000648	-0.000337	0.000121	-0.000912	0.006718	0.012693	-0.000416	0.000437	-0.001154	-0.000124
54.437500	3.310414	3.572189	3.119257	1.930929	3.556424	1.891516	4.999972	3.577773	3.100535	3.032217	3.741998	3.308115	0.020355	0.006232	0.000320	-0.000009	0.000119	-0.000913	0.006719	0.012692	-0.000414	0.000436	-0.001157	-0.000126
54.500000	3.311400	3.572518	3.118928	1.930601	3.555767	1.891187	5.001286	3.578101	3.101520	3.032874	3.742984	3.310086	0.020683	0.006232	0.000648	-0.000337	0.000120	-0.000914	0.006717	0.012692	-0.000414	0.000438	-0.001157	-0.000126
54.562500	3.311728	3.572846	3.118600	1.930601	3.555767	1.891844	5.002599	3.577773	3.103162	3.034188	3.744298	3.312714	0.020683	0.006232	-0.000009	0.000320	0.000119	-0.000915	0.006717	0.012690	-0.000414	0.000439	-0.001158	-0.000125
54.625000	3.311728	3.572846	3.118928	1.931258	3.556095	1.891187	5.002928	3.577773	3.102506	3.034188	3.744954	3.314027	0.020683	0.006560	0.000648	-0.000666	0.000119	-0.000914	0.006717	0.012691	-0.000415	0.000439	-0.001158	-0.000127
54.687500	3.311400	3.572189	3.118928	1.930929	3.556095	1.891516	5.002928	3.578430	3.102506	3.033860	3.745611	3.314684	0.021340	0.006560	-0.000009	-0.000009	0.000119	-0.000914	0.006716	0.012692	-0.000414	0.000440	-0.001157	-0.000125
54.750000	3.311728	3.572846	3.119585	1.930601	3.556095	1.891187	5.002599	3.578101	3.102834	3.034845	3.745283	3.314027	0.021340	0.006232	-0.000009	-0.000337	0.000119	-0.000915	0.006716	0.012691	-0.000414	0.000439	-0.001158	-0.000126
54.812500	3.311400	3.572189	3.119257	1.930929	3.556424	1.891187	5.001614	3.578101	3.102834	3.033860	3.745283	3.312057	0.020355	0.005903	0.000648	-0.000009	0.000119	-0.000915	0.006717	0.012691	-0.000415	0.000437	-0.001158	-0.000126
54.875000	3.311400	3.572518	3.118600	1.930601	3.556095	1.891516	5.000957	3.577773	3.102834	3.032217	3.743969	3.308772	0.020355	0.006232	0.000648	-0.000009	0.000120	-0.000913	0.006716	0.012692	-0.000415	0.000437	-0.001158	-0.000126
54.937500	3.310743	3.572846	3.119257	1.930601	3.555767	1.891187	4.999643	3.578101	3.102506	3.032217	3.742655	3.306473	0.020355	0.005575	0.000320	-0.000009	0.000120	-0.000913	0.006718	0.012694	-0.000415	0.000436	-0.001157	-0.000126
55.000000	3.311400	3.572518	3.118600	1.930601	3.556424	1.891516	4.997673	3.578101	3.101849	3.030247	3.740685	3.302203	0.020355	0.005903	0.000320	-0.000337	0.000120	-0.000912	0.006717	0.012694	-0.000414	0.000438	-0.001156	-0.000126
55.062500	3.311071	3.572846	3.118928	1.930601	3.556095	1.891187	4.994717	3.578101	3.101192	3.030247	3.737729	3.299904	0.019698	0.005903	0.000320	-0.000009	0.000121	-0.000913	0.006717	0.012694	-0.000415	0.000436	-0.001154	-0.000125
55.125000	3.310086	3.572189	3.118928	1.930929	3.556424	1.891516	4.993074	3.577445	3.100206	3.030575	3.737072	3.299247	0.019698	0.005903	-0.000009	-0.000337	0.000121	-0.000912	0.006717	0.012694	-0.000415	0.000437	-0.001156	-0.000125
55.187500	3.310414	3.572189	3.118600	1.930929	3.556424	1.892501	4.993074	3.578101	3.099878	3.029918	3.736415	3.298919	0.020027	0.005903	0.000320	-0.000009	0.000121	-0.000913	0.006719	0.012692	-0.000416	0.000437	-0.001157	-0.000127
55.250000	3.310414	3.572189	3.119257	1.930929	3.556095	1.891844	4.993074	3.578101	3.100535	3.030575	3.736415	3.299904	0.020027	0.005903	0.000320	-0.000337	0.000121	-0.000913	0.006719	0.012691	-0.000416	0.000438	-0.001156	-0.000127
55.312500	3.310743	3.573175	3.119257	1.930929	3.556095	1.891844	4.994717	3.578101	3.100535	3.030575	3.738057	3.301218	0.019698	0.005903	0.000320	-0.000009	0.000120	-0.000914	0.006717	0.012691	-0.000413	0.000436	-0.001157	-0.000125
55.375000	3.310743	3.571532	3.118271	1.930601	3.556424	1.891844	4.998001	3.578101	3.099878	3.029918	3.739699	3.304831	0.020027	0.005903	-0.000337	-0.000009	0.000120	-0.000913	0.006717	0.012691	-0.000413	0.000438	-0.001157	-0.000125
55.437500	3.310086	3.571861	3.118600	1.930929	3.556424	1.891187	4.999643	3.578430	3.100206	3.032217	3.742327	3.308115	0.020027	0.005903	0.000648	-0.000337	0.000119	-0.000914	0.006717	0.012690	-0.000413	0.000438	-0.001159	-0.000126
55.500000	3.311400	3.572518	3.119257	1.930929	3.556752	1.891516	5.001286	3.578101	3.101192	3.032874	3.743312	3.310743	0.020355	0.006232	0.000320	-0.000337	0.000119	-0.000915	0.006717	0.012692	-0.000415	0.000438	-0.001158	-0.000125
55.562500	3.311400	3.572518	3.119257	1.930601	3.555767	1.891516	5.002928	3.577773	3.102506	3.033531	3.744298	3.313370	0.020683	0.006232	0.000320	-0.000666	0.000119	-0.000914	0.006716	0.012692	-0.000413	0.000439	-0.001158	-0.000126
55.625000	3.310743	3.572189	3.118928	1.930929	3.555767	1.891516	5.003256	3.577445	3.102506	3.034188	3.744954	3.314356	0.021012	0.006232	-0.000009	-0.000337	0.000119	-0.000914	0.006716	0.012692	-0.000415	0.000437	-0.001158	-0.000126
55.687500	3.311400	3.572189	3.118600	1.930601	3.556095	1.891187	5.002928	3.577773	3.102506	3.033531	3.745283	3.314684	0.021669	0.006232	-0.000009	-0.000666	0.000120	-0.000912	0.006718	0.012692	-0.000415	0.000438	-0.001157	-0.000125
55.750000	3.311071	3.572189	3.118928	1.930929	3.556424	1.891187	5.002599	3.577773	3.102506	3.034188	3.745283	3.313370	0.021012	0.006560	0.000648	-0.000337	0.000121	-0.000913	0.006718	0.012692	-0.000413	0.000437	-0.001155	-0.000125
55.812500	3.311728	3.572189	3.119257	1.930601	3.556424	1.891516	5.001943	3.577445	3.102506	3.033531	3.744954	3.311400	0.021340	0.005903	0.000320	0.000320	0.000121	-0.000912	0.006719	0.012693	-0.000416	0.000436	-0.001156	-0.000126
55.875000	3.311400	3.572518	3.118928	1.930601	3.555767	1.891187	5.000629	3.578101	3.102834	3.032874	3.743641	3.308772	0.020027	0.005903	0.000648	-0.000009	0.000120	-0.000913	0.006719	0.012692	-0.000415	0.000437	-0.001156	-0.000126
55.937500	3.311071	3.571861	3.118600	1.930601	3.556752	1.891187	4.999315	3.577445	3.102177	3.031560	3.742655	3.306145	0.020027	0.005575	0.000648	-0.000337	0.000120	-0.000912	0.006718	0.012694	-0.000413	0.000437	-0.001153	-0.000127
56.000000	3.311400	3.572189	3.118928	1.930601	3.556095	1.891516	4.997673	3.578101	3.102177	3.030575	3.741013	3.302532	0.020027	0.005903	0.000648	-0.000337	0.000121	-0.000913	0.006718	0.012692	-0.000416	0.000436	-0.001156	-0.000126
56.062500	3.310743	3.572846	3.118928	1.930601	3.555767	1.890859	4.994388	3.578101	3.101192	3.030247	3.738385	3.300232	0.019698	0.005575	0.000648	-0.000337	0.000121	-0.000913	0.006718	0.012693	-0.000414	0.000438	-0.001155	-0.000125
56.125000	3.310086	3.572518	3.118928	1.930929	3.556424	1.891187	4.992746	3.578101	3.100206	3.030575	3.737072	3.299576	0.020027	0.005903	0.000320	-0.000337	0.000121	-0.000914	0.006717	0.012693	-0.000414	0.000438	-0.001156	-0.000126
56.187500	3.311400	3.572189	3.118928	1.930601	3.556424	1.890859	4.999972	3.578101	3.102506	3.032546	3.742655	3.306473	0.020027	0.006232	-0.000009	-0.000337	0.000098	-0.000943	0.006599	0.012789	-0.000488	0.000505	-0.001220	-0.000150
56.250000	3.310414	3.572189	3.118928	1.931258	3.556424	1.891187	4.998330	3.578101	3.101849	3.030904	3.741341	3.304174	0.020355	0.005575	0.000320	-0.000337	0.000099	-0.000943	0.006602	0.012790	-0.000489	0.000505	-0.001221	-0.000150
56.312500	3.311400	3.572846	3.118600	1.930929	3.556424	1.891187	4.996359	3.578101	3.100863	3.030247	3.739042	3.300889	0.020355	0.005903	0.000320	-0.000337	0.000098	-0.000940	0.006603	0.012791	-0.000487	0.000504	-0.001220	-0.000149
56.375000	3.310414	3.571861	3.118928	1.931258	3.556424	1.891844	4.993731	3.578430	3.100206	3.030247	3.737729	3.300232	0.020355	0.005246	0.000320	-0.000009	0.000100	-0.000941	0.006603	0.012791	-0.000487	0.000504	-0.001219	-0.000148
56.437500	3.310414	3.572518	3.118928	1.930929	3.556424	1.892172	4.993074	3.577773	3.100535	3.030575	3.737072	3.299247	0.019698	0.005575	0.000648	-0.000337	0.000099	-0.000941	0.006605	0.012789	-0.000490	0.000503	-0.001218	-0.000149
56.500000	3.310743	3.572189	3.118600	1.931258	3.556095	1.892172	4.993074	3.578101	3.099878	3.030247	3.736743	3.299247	0.019698	0.005903	-0.000009	-0.000666	0.000101	-0.000940	0.006607	0.012792	-0.000487	0.000503	-0.001216	-0.000148
56.562500	3.310743	3.572518	3.118928	1.931258	3.556424	1.891844	4.994388	3.578101	3.100535	3.030247	3.737400	3.301218	0.019698	0.005903	0.000320	-0.000009	0.000101	-0.000940	0.006606	0.012789	-0.000487	0.000502	-0.001215	-0.000148
56.625000	3.310086	3.572518	3.119585	1.930601	3.556424	1.891844	4.997016	3.578101	3.100535	3.030575	3.739042	3.303517	0.020027	0.005903	-0.000009	-0.000009	0.000100	-0.000939	0.006606	0.012790	-0.000487	0.000503	-0.001216	-0.000148
56.687500	3.310743	3.572518	3.118271	1.930272	3.555767	1.891844	4.998658	3.577773	3.100535	3.030904	3.740685	3.307458	0.020027	0.005903	0.000320	-0.000009	0.000099	-0.000940	0.006607	0.012789	-0.000487	0.000503	-0.001217	-0.000148
56.750000	3.311400	3.572518	3.118928	1.930601	3.556424	1.891516	5.001286	3.578101	3.100206	3.032546	3.742655	3.310086	0.020683	0.006232	0.000648	-0.000337	0.000100	-0.000939	0.006608	0.012789	-0.000485	0.000502	-0.001216	-0.000148
56.812500	3.311071	3.572518	3.119257	1.930601	3.556095	1.890859	5.002271	3.578101	3.102177	3.034188	3.743641	3.312714	0.021012	0.006232	0.000648	-0.000009	0.000099	-0.000940	0.006608	0.012787	-0.000485	0.000504	-0.001218	-0.000148
56.875000	3.311400	3.572189	3.118271	1.930601	3.556095	1.891187	5.003256	3.578101	3.102177	3.033531	3.743969	3.313370	0.021669	0.006232	0.000320	0.000320	0.000100	-0.000940	0.006607	0.012786	-0.000486	0.000504	-0.001218	-0.000149
56.937500	3.311071	3.572846	3.119585	1.930929	3.556424	1.891187	5.002928	3.578101	3.102834	3.034188	3.744954	3.315013	0.021012	0.006889	0.000320	-0.000009	0.000099	-0.000939	0.006606	0.012787	-0.000484	0.000503	-0.001218	-0.000147
57.000000	3.311400	3.572189	3.119257	1.930601	3.556095	1.891187	5.003585	3.578101	3.103162	3.034188	3.745283	3.314356	0.021012	0.006560	0.000320	-0.000337	0.000099	-0.000941	0.006607	0.012786	-0.000485	0.000503	-0.001220	-0.000148
57.062500	3.311071	3.572189	3.119257	1.930601	3.556424	1.891187	5.002599	3.577773	3.102506	3.034188	3.745283	3.312714	0.020683	0.006232	-0.000009	-0.000009	0.000100	-0.000940	0.006608	0.012787	-0.000484	0.000503	-0.001216	-0.000147
57.125000	3.311400	3.572518	3.119257	1.930929	3.556095	1.890859	5.001286	3.578101	3.102834	3.033860	3.744298	3.309429	0.020355	0.006232	0.000320	-0.000337	0.000101	-0.000940	0.006608	0.012785	-0.000485	0.000501	-0.001216	-0.000147
57.187500	3.311071	3.572518	3.118600	1.930601	3.556424	1.891187	5.000300	3.577773	3.102177	3.032217	3.742984	3.307458	0.020355	0.006232	0.000320	-0.000337	0.000100	-0.000938	0.006610	0.012786	-0.000486	0.000501	-0.001215	-0.000147
57.250000	3.311071	3.572189	3.118928	1.930272	3.556095	1.891844	4.998330	3.577445	3.102506	3.031232	3.741341	3.303517	0.020355	0.005903	0.000320	-0.000009	0.000101	-0.000939	0.006610	0.012786	-0.000484	0.000500	-0.001213	-0.000147
57.312500	3.311400	3.572846	3.118600	1.930601	3.555767	1.891844	4.996030	3.578101	3.101192	3.030247	3.739042	3.301218	0.019698	0.005903	0.000648	-0.000337	0.000101	-0.000938	0.006611	0.012787	-0.000485	0.000500	-0.001214	-0.000147
57.375000	3.310743	3.572846	3.119585	1.930601	3.556095	1.891187	4.994060	3.578101	3.101192	3.030904	3.737729	3.299576	0.019370	0.005903	0.000320	-0.000337	0.000101	-0.000940	0.006612	0.012786	-0.000485	0.000499	-0.001214	-0.000148
57.437500	3.310414	3.572189	3.118928	1.930929	3.556095	1.892501	4.993403	3.578101	3.099550	3.030247	3.736743	3.299576	0.019698	0.005903	-0.000009	-0.000009	0.000100	-0.000940	0.006613	0.012786	-0.000485	0.000499	-0.001213	-0.000147
57.500000	3.310414	3.572518	3.119257	1.930929	3.556424	1.891844	4.992746	3.578101	3.100535	3.030575	3.736743	3.299247	0.019698	0.005903	0.000320	-0.000009	0.000100	-0.000939	0.006613	0.012785	-0.000483	0.000499	-0.001214	-0.000146
57.562500	3.311400	3.572518	3.118928	1.930929	3.556095	1.892172	4.994388	3.577773	3.100206	3.031232	3.737072	3.300232	0.019698	0.005903	-0.000009	-0.000337	0.000101	-0.000939	0.006613	0.012785	-0.000482	0.000501	-0.001215	-0.000146
57.625000	3.310086	3.572846	3.118928	1.930929	3.556424	1.891516	4.997344	3.577773	3.100206	3.033203	3.739371	3.303517	0.020027	0.005575	-0.000009	-0.000337	0.000102	-0.000938	0.006613	0.012783	-0.000483	0.000501	-0.001215	-0.000147
57.687500	3.311071	3.572518	3.118928	1.930929	3.556424	1.891516	4.999643	3.578430	3.100206	3.033860	3.741341	3.307458	0.019698	0.005903	0.000648	-0.000009	0.000101	-0.000940	0.006611	0.012783	-0.000483	0.000500	-0.001216	-0.000147
57.750000	3.311071	3.572189	3.118928	1.930929	3.556752	1.891844	5.001614	3.577773	3.100863	3.034188	3.742984	3.310086	0.020355	0.006232	-0.000009	-0.000009	0.000099	-0.000939	0.006612	0.012782	-0.000482	0.000500	-0.001217	-0.000146
57.812500	3.310743	3.572846	3.119257	1.930601	3.556095	1.891516	5.002271	3.577773	3.102834	3.034845	3.743641	3.312385	0.021012	0.006232	-0.000009	-0.000009	0.000100	-0.000939	0.006612	0.012780	-0.000481	0.000501	-0.001217	-0.000146
57.875000	3.311400	3.572189	3.118928	1.930929	3.556424	1.891187	5.002928	3.578101	3.102506	3.034517	3.744298	3.314027	0.021340	0.006232	0.000648	-0.000337	0.000102	-0.000938	0.006613	0.012782	-0.000479	0.000500	-0.001216	-0.000146
57.937500	3.310743	3.572846	3.119257	1.931258	3.556095	1.891187	5.002928	3.578101	3.102506	3.034517	3.744954	3.314684	0.021669	0.006560	0.000320	-0.000337	0.000101	-0.000940	0.006615	0.012782	-0.000481	0.000499	-0.001215	-0.000147
58.000000	3.311400	3.572518	3.118928	1.930929	3.556424	1.891187	5.003585	3.578101	3.102506	3.034188	3.744954	3.314684	0.021012	0.006560	0.000648	-0.000337	0.000101	-0.000937	0.006615	0.012781	-0.000481	0.000497	-0.001214	-0.000146
58.062500	3.311728	3.572189	3.119585	1.931258	3.556095	1.890859	5.002928	3.578101	3.102834	3.034517	3.744954	3.312057	0.020355	0.006232	0.000320	-0.000337	0.000102	-0.000937	0.006618	0.012782	-0.000479	0.000499	-0.001212	-0.000147
58.125000	3.311071	3.572518	3.119585	1.930929	3.556424	1.890859	5.001614	3.577445	3.102177	3.034517	3.744954	3.309101	0.020355	0.005903	-0.000009	-0.000337	0.000102	-0.000937	0.006617	0.012782	-0.000481	0.000496	-0.001212	-0.000147
58.187500	3.312057	3.572189	3.119257	1.930929	3.556095	1.891516	4.999972	3.578430	3.102506	3.032874	3.742655	3.307458	0.020355	0.005903	0.000648	0.000320	0.000103	-0.000936	0.006618	0.012782	-0.000480	0.000498	-0.001211	-0.000147
58.250000	3.311071	3.572846	3.119257	1.930929	3.556095	1.891516	4.998658	3.577445	3.102506	3.031560	3.741670	3.303845	0.019698	0.006232	0.000648	-0.000009	0.000101	-0.000936	0.006618	0.012781	-0.000480	0.000496	-0.001210	-0.000148
58.312500	3.311400	3.572846	3.118928	1.930601	3.555767	1.891187	4.996359	3.578101	3.101192	3.030247	3.739371	3.300889	0.019698	0.005903	-0.000009	0.000320	0.000103	-0.000937	0.006619	0.012781	-0.000480	0.000497	-0.001212	-0.000146
58.375000	3.310743	3.572518	3.119257	1.931258	3.556424	1.891187	4.993731	3.577773	3.100535	3.030575	3.737400	3.299576	0.020027	0.005903	0.000320	-0.000009	0.000103	-0.000937	0.006619	0.012780	-0.000479	0.000497	-0.001210	-0.000146
