time	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	volt_ch17	volt_ch18	volt_ch19	volt_ch20
2026-03-24 13:10:18.967963	0.000310	-0.000663	0.006973	0.012306	-0.000186	0.000230	-0.000924	0.000187	0.186549	0.539628	-0.541287	-1.219856	0.396754	-1.234308	1.580476	0.411206	3.110717	3.056523	3.681235	3.273628	0.021012	0.005575	0.000648	-0.000009
2026-03-24 13:10:19.951990	0.000312	-0.000663	0.006977	0.012307	-0.000189	0.000227	-0.000920	0.000186	0.186877	0.539628	-0.541616	-1.219199	0.396426	-1.235621	1.578834	0.409563	3.110717	3.055866	3.681235	3.273628	0.020355	0.005903	0.000977	0.000320
2026-03-24 13:10:20.962152	0.000313	-0.000663	0.006979	0.012307	-0.000187	0.000226	-0.000920	0.000187	0.185892	0.539628	-0.541287	-1.219856	0.396426	-1.234308	1.579490	0.410549	3.110717	3.056523	3.681235	3.273628	0.021012	0.005575	0.000648	-0.000009
2026-03-24 13:10:21.954704	0.000312	-0.000664	0.006979	0.012305	-0.000186	0.000230	-0.000920	0.000188	0.186220	0.539957	-0.541287	-1.219528	0.397083	-1.233979	1.580147	0.411206	3.111045	3.056523	3.681892	3.273628	0.021340	0.005246	0.000648	0.000320
2026-03-24 13:10:22.963372	0.000310	-0.000665	0.006979	0.012302	-0.000185	0.000229	-0.000922	0.000187	0.186877	0.539957	-0.541616	-1.219199	0.396426	-1.234636	1.579490	0.410877	3.110717	3.056523	3.681892	3.273956	0.021012	0.005903	0.000977	-0.000337
2026-03-24 13:10:23.967241	0.000313	-0.000663	0.006984	0.012303	-0.000184	0.000225	-0.000918	0.000188	0.186877	0.539628	-0.541287	-1.219528	0.396426	-1.234308	1.579819	0.411206	3.111045	3.056851	3.681235	3.273628	0.021340	0.005903	0.000648	-0.000009
2026-03-24 13:10:24.956646	0.000313	-0.000662	0.006985	0.012300	-0.000184	0.000223	-0.000917	0.000188	0.186549	0.539300	-0.541287	-1.219528	0.397083	-1.232337	1.582446	0.414490	3.110388	3.056523	3.680907	3.274285	0.021012	0.005575	0.000648	-0.000009
2026-03-24 13:10:25.953169	0.000314	-0.000663	0.006986	0.012301	-0.000183	0.000227	-0.000917	0.000190	0.186877	0.539628	-0.541616	-1.219199	0.396754	-1.234636	1.580147	0.411534	3.110388	3.056523	3.681563	3.273956	0.021012	0.005903	0.000648	0.000648
2026-03-24 13:10:26.967805	0.000313	-0.000664	0.006985	0.012299	-0.000183	0.000225	-0.000919	0.000188	0.186549	0.539957	-0.541287	-1.219528	0.397083	-1.233979	1.580804	0.411863	3.111045	3.057180	3.681563	3.273956	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:10:27.972709	0.000313	-0.000664	0.006988	0.012297	-0.000182	0.000224	-0.000917	0.000189	0.186549	0.539957	-0.541287	-1.219528	0.396426	-1.234965	1.579162	0.410877	3.111045	3.056851	3.681892	3.273628	0.020683	0.005903	0.000977	-0.000009
2026-03-24 13:10:28.967653	0.000314	-0.000662	0.006988	0.012298	-0.000182	0.000222	-0.000915	0.000188	0.186877	0.539628	-0.541616	-1.219856	0.397411	-1.233651	1.580804	0.412520	3.111045	3.056523	3.681563	3.273956	0.021340	0.005903	0.000648	-0.000009
2026-03-24 13:10:30.012034	0.000315	-0.000664	0.006989	0.012296	-0.000180	0.000223	-0.000916	0.000188	0.185892	0.539957	-0.541287	-1.220185	0.397411	-1.232994	1.581461	0.412848	3.110717	3.056851	3.681235	3.273956	0.021012	0.005903	0.000977	0.000648
2026-03-24 13:10:31.372115	0.000314	-0.000664	0.006989	0.012294	-0.000178	0.000222	-0.000917	0.000190	0.186220	0.540614	-0.540630	-1.218542	0.348801	-1.322660	1.458293	0.263733	3.111045	3.056523	3.681235	3.273628	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:10:32.361769	0.000314	-0.000663	0.006991	0.012295	-0.000179	0.000222	-0.000916	0.000189	0.186220	0.539957	-0.540959	-1.219856	0.397083	-1.232994	1.580147	0.411863	3.110717	3.056194	3.681235	3.273299	0.020683	0.006232	0.000648	-0.000009
2026-03-24 13:10:33.371462	0.000314	-0.000663	0.006991	0.012297	-0.000182	0.000221	-0.000915	0.000187	0.186220	0.539300	-0.542601	-1.221827	0.394783	-1.237264	1.579162	0.408578	3.111045	3.057836	3.682549	3.275927	0.021340	0.005903	0.000320	-0.000009
2026-03-24 13:10:34.370404	0.000313	-0.000664	0.006987	0.012296	-0.000183	0.000225	-0.000917	0.000188	0.186220	0.538971	-0.542601	-1.221170	0.395440	-1.235621	1.580476	0.409235	3.110717	3.057508	3.682549	3.274942	0.021340	0.005575	0.000320	0.000320
2026-03-24 13:10:35.376623	0.000311	-0.000665	0.006985	0.012297	-0.000181	0.000225	-0.000918	0.000188	0.186877	0.538971	-0.541944	-1.221170	0.395440	-1.235293	1.580804	0.410220	3.110388	3.057508	3.683206	3.275599	0.021340	0.006232	0.000648	0.000648
2026-03-24 13:10:36.364412	0.000313	-0.000664	0.006986	0.012299	-0.000183	0.000226	-0.000917	0.000188	0.187206	0.539628	-0.541944	-1.220513	0.395440	-1.234965	1.580476	0.410877	3.110717	3.057180	3.682549	3.274942	0.021012	0.005575	0.000648	0.000648
2026-03-24 13:10:37.368117	0.000315	-0.000662	0.006984	0.012302	-0.000185	0.000225	-0.000917	0.000187	0.185892	0.539628	-0.541944	-1.220185	0.396097	-1.234308	1.580147	0.411534	3.111045	3.057180	3.682220	3.274285	0.020683	0.005575	0.000977	0.000320
2026-03-24 13:10:38.363649	0.000312	-0.000663	0.006983	0.012302	-0.000185	0.000226	-0.000918	0.000188	0.186549	0.539628	-0.541944	-1.219856	0.396754	-1.233979	1.580476	0.411863	3.110388	3.056523	3.682220	3.273956	0.021012	0.005903	0.000320	0.000648
2026-03-24 13:10:39.372594	0.000310	-0.000664	0.006979	0.012301	-0.000184	0.000231	-0.000922	0.000187	0.186549	0.539628	-0.541616	-1.218871	0.398068	-1.232994	1.581461	0.412520	3.110717	3.056194	3.681563	3.273299	0.021012	0.006232	0.000977	0.000320
2026-03-24 13:10:40.376623	0.000313	-0.000664	0.006979	0.012305	-0.000185	0.000228	-0.000919	0.000188	0.186549	0.540614	-0.540959	-1.218214	0.398725	-1.232665	1.581133	0.412520	3.110717	3.056523	3.680907	3.271986	0.020683	0.005903	0.000977	-0.000009
2026-03-24 13:10:41.376476	0.000312	-0.000662	0.006980	0.012306	-0.000187	0.000227	-0.000917	0.000187	0.186549	0.539957	-0.540959	-1.217557	0.399382	-1.231352	1.582118	0.414819	3.110717	3.056523	3.680578	3.271986	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:10:42.363311	0.000311	-0.000662	0.006977	0.012306	-0.000188	0.000230	-0.000920	0.000187	0.186877	0.540942	-0.540630	-1.217229	0.399053	-1.231023	1.582446	0.415476	3.110717	3.056194	3.680907	3.271986	0.020683	0.005575	0.000648	0.000320
2026-03-24 13:10:43.386604	0.000310	-0.000662	0.006974	0.012309	-0.000187	0.000232	-0.000925	0.000187	0.186549	0.540285	-0.540302	-1.217229	0.400367	-1.229381	1.585074	0.419745	3.111045	3.056523	3.680578	3.271657	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:10:44.374497	0.000311	-0.000665	0.006973	0.012308	-0.000190	0.000231	-0.000924	0.000186	0.186549	0.540614	-0.540630	-1.217229	0.399382	-1.230366	1.583432	0.415804	3.111374	3.056523	3.680578	3.271657	0.021012	0.006232	0.000648	-0.000009
2026-03-24 13:10:45.375101	0.000311	-0.000663	0.006973	0.012312	-0.000192	0.000228	-0.000920	0.000186	0.186220	0.540614	-0.540630	-1.216900	0.399382	-1.231680	1.582118	0.414819	3.110717	3.055866	3.680907	3.271657	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:10:46.395647	0.000309	-0.000663	0.006971	0.012312	-0.000192	0.000233	-0.000924	0.000186	0.186220	0.540614	-0.540630	-1.217557	0.399053	-1.231352	1.582118	0.414819	3.111045	3.055866	3.680578	3.271329	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:10:47.362550	0.000308	-0.000666	0.006969	0.012313	-0.000192	0.000235	-0.000927	0.000185	0.186220	0.540614	-0.540630	-1.217229	0.399053	-1.230695	1.583432	0.415804	3.111374	3.056523	3.680907	3.271329	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:10:48.381354	0.000308	-0.000664	0.006967	0.012314	-0.000193	0.000235	-0.000926	0.000185	0.186549	0.540614	-0.540630	-1.217885	0.399382	-1.231023	1.582118	0.415147	3.110717	3.055866	3.680907	3.271986	0.020683	0.006232	0.000648	0.000320
2026-03-24 13:10:49.374707	0.000309	-0.000665	0.006967	0.012316	-0.000194	0.000232	-0.000924	0.000184	0.186549	0.540285	-0.540630	-1.217229	0.400039	-1.230366	1.583432	0.416461	3.110388	3.056194	3.681235	3.271657	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:10:50.362454	0.000309	-0.000665	0.006963	0.012316	-0.000196	0.000233	-0.000926	0.000184	0.186549	0.540942	-0.540959	-1.217229	0.399710	-1.231023	1.582118	0.415476	3.111374	3.055866	3.680578	3.271329	0.021012	0.005903	0.000648	0.000320
2026-03-24 13:10:51.368575	0.000307	-0.000665	0.006962	0.012317	-0.000196	0.000239	-0.000929	0.000183	0.186549	0.540614	-0.540630	-1.217229	0.398068	-1.232337	1.580147	0.412520	3.110717	3.056194	3.680578	3.271657	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:10:52.381589	0.000306	-0.000666	0.006962	0.012318	-0.000197	0.000238	-0.000930	0.000184	0.186549	0.540942	-0.540630	-1.217229	0.399710	-1.229709	1.583760	0.417446	3.110717	3.056523	3.680907	3.271657	0.021012	0.005903	0.000977	-0.000009
2026-03-24 13:10:53.375152	0.000307	-0.000664	0.006961	0.012320	-0.000198	0.000236	-0.000927	0.000184	0.186549	0.540285	-0.540959	-1.216900	0.399382	-1.231680	1.582775	0.415804	3.110388	3.055866	3.680578	3.271657	0.021012	0.005903	0.000648	-0.000337
2026-03-24 13:10:54.381782	0.000307	-0.000663	0.006961	0.012320	-0.000197	0.000236	-0.000928	0.000184	0.185892	0.540614	-0.540959	-1.217557	0.399053	-1.230695	1.581790	0.415147	3.110388	3.055866	3.680578	3.271657	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:10:55.367032	0.000307	-0.000667	0.006957	0.012321	-0.000199	0.000239	-0.000930	0.000184	0.186220	0.540942	-0.540630	-1.217229	0.398725	-1.231680	1.581133	0.414162	3.110717	3.055537	3.680578	3.271329	0.020683	0.005575	0.000977	-0.000009
2026-03-24 13:10:56.363104	0.000306	-0.000667	0.006956	0.012321	-0.000199	0.000241	-0.000932	0.000183	0.186549	0.540614	-0.540959	-1.217557	0.399053	-1.232009	1.581133	0.413505	3.110717	3.055866	3.680250	3.271329	0.020355	0.006232	0.000648	-0.000337
2026-03-24 13:10:57.370458	0.000306	-0.000664	0.006956	0.012323	-0.000200	0.000237	-0.000928	0.000184	0.186877	0.540285	-0.540630	-1.217557	0.399053	-1.232009	1.580476	0.412520	3.110388	3.056523	3.680250	3.270672	0.021012	0.005903	0.000648	0.000320
2026-03-24 13:10:58.362436	0.000306	-0.000666	0.006956	0.012324	-0.000199	0.000238	-0.000929	0.000183	0.186877	0.540614	-0.541287	-1.217229	0.399382	-1.232009	1.581461	0.413505	3.110388	3.056194	3.680907	3.271657	0.020355	0.006232	0.000648	-0.000009
2026-03-24 13:10:59.375665	0.000305	-0.000665	0.006953	0.012323	-0.000201	0.000241	-0.000932	0.000183	0.186220	0.540614	-0.540959	-1.217229	0.399053	-1.231680	1.581133	0.413176	3.110060	3.055537	3.680578	3.271986	0.020683	0.005903	0.000320	0.000648
2026-03-24 13:11:00.365733	0.000305	-0.000666	0.006953	0.012323	-0.000199	0.000241	-0.000933	0.000182	0.186549	0.540614	-0.540959	-1.217229	0.398725	-1.232665	1.581133	0.413176	3.110388	3.055866	3.679921	3.271657	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:11:01.361356	0.000306	-0.000665	0.006954	0.012326	-0.000202	0.000239	-0.000931	0.000183	0.186549	0.540614	-0.540630	-1.217229	0.399053	-1.232009	1.581133	0.413833	3.110717	3.056194	3.680907	3.271329	0.021012	0.005246	0.000320	0.000320
2026-03-24 13:11:02.376468	0.000306	-0.000666	0.006956	0.012326	-0.000201	0.000238	-0.000929	0.000183	0.186220	0.540285	-0.540630	-1.217229	0.399053	-1.232337	1.580804	0.413833	3.110717	3.056194	3.680578	3.271329	0.021012	0.006232	0.000320	-0.000009
2026-03-24 13:11:03.362723	0.000305	-0.000667	0.006951	0.012325	-0.000202	0.000241	-0.000932	0.000182	0.186549	0.539957	-0.540630	-1.217557	0.398396	-1.232665	1.580476	0.412520	3.110060	3.056194	3.680578	3.271657	0.020683	0.005575	0.000977	-0.000337
2026-03-24 13:11:04.374494	0.000305	-0.000667	0.006953	0.012326	-0.000201	0.000243	-0.000932	0.000184	0.186549	0.540942	-0.540959	-1.216900	0.398068	-1.232009	1.580476	0.413505	3.110717	3.055866	3.680578	3.271000	0.020683	0.005246	0.000648	0.000320
2026-03-24 13:11:05.364916	0.000307	-0.000666	0.006954	0.012327	-0.000202	0.000240	-0.000931	0.000184	0.186220	0.540614	-0.540959	-1.216900	0.398725	-1.231352	1.581133	0.413505	3.110388	3.055537	3.680578	3.271329	0.021012	0.005575	0.000977	-0.000337
2026-03-24 13:11:06.375997	0.000306	-0.000666	0.006953	0.012327	-0.000203	0.000239	-0.000930	0.000183	0.186877	0.540614	-0.540302	-1.216900	0.398725	-1.232665	1.580476	0.412848	3.111045	3.056523	3.680907	3.271329	0.021012	0.005575	0.000648	-0.000009
2026-03-24 13:11:07.357480	0.000304	-0.000668	0.006953	0.012326	-0.000201	0.000243	-0.000931	0.000183	0.186549	0.540614	-0.540302	-1.217229	0.399053	-1.232009	1.580804	0.413176	3.110717	3.056523	3.680578	3.271000	0.020683	0.006232	0.000648	0.000320
2026-03-24 13:11:08.379646	0.000303	-0.000668	0.006952	0.012325	-0.000202	0.000243	-0.000933	0.000183	0.186220	0.540614	-0.540959	-1.217229	0.397739	-1.232994	1.578834	0.411863	3.110388	3.055866	3.680578	3.271329	0.020683	0.005246	0.000648	0.000320
2026-03-24 13:11:09.372267	0.000305	-0.000667	0.006953	0.012327	-0.000202	0.000241	-0.000930	0.000183	0.186549	0.540285	-0.540302	-1.216900	0.398396	-1.232665	1.579162	0.411206	3.111045	3.055866	3.680578	3.271329	0.021012	0.006232	0.000648	-0.000009
2026-03-24 13:11:10.380959	0.000307	-0.000665	0.006955	0.012328	-0.000201	0.000239	-0.000929	0.000183	0.186549	0.540614	-0.540959	-1.217229	0.398725	-1.232665	1.579162	0.411863	3.110388	3.055866	3.680578	3.271657	0.021012	0.005903	0.000648	0.000320
2026-03-24 13:11:11.361967	0.000305	-0.000666	0.006955	0.012326	-0.000201	0.000241	-0.000931	0.000185	0.186549	0.540614	-0.540630	-1.217229	0.398068	-1.232994	1.578505	0.409235	3.110717	3.056194	3.680250	3.271329	0.021012	0.005903	0.000977	-0.000009
2026-03-24 13:11:12.384516	0.000304	-0.000667	0.006953	0.012325	-0.000200	0.000241	-0.000932	0.000185	0.186549	0.540614	-0.540630	-1.216900	0.398396	-1.232665	1.579490	0.412191	3.110388	3.056194	3.681235	3.271657	0.020683	0.005903	0.000320	-0.000009
2026-03-24 13:11:13.362339	0.000307	-0.000665	0.006958	0.012325	-0.000200	0.000239	-0.000930	0.000183	0.186549	0.540614	-0.540959	-1.217557	0.398068	-1.232665	1.579819	0.411863	3.110388	3.055866	3.680578	3.271329	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:11:14.365691	0.000308	-0.000666	0.006957	0.012324	-0.000199	0.000236	-0.000928	0.000183	0.186549	0.540614	-0.540959	-1.217229	0.398068	-1.233651	1.579162	0.411863	3.111045	3.056194	3.681235	3.271657	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:11:15.391287	0.000307	-0.000666	0.006958	0.012321	-0.000198	0.000238	-0.000930	0.000184	0.186877	0.540614	-0.540630	-1.217229	0.398725	-1.232994	1.578834	0.410549	3.111045	3.056194	3.680578	3.271657	0.020355	0.005575	0.000648	0.000320
2026-03-24 13:11:16.373312	0.000305	-0.000666	0.006959	0.012319	-0.000198	0.000237	-0.000931	0.000184	0.186549	0.540942	-0.540630	-1.217229	0.398725	-1.232994	1.578834	0.411206	3.110717	3.056194	3.680907	3.271657	0.020683	0.005575	0.000977	-0.000009
2026-03-24 13:11:17.369289	0.000307	-0.000664	0.006961	0.012320	-0.000196	0.000238	-0.000928	0.000186	0.186877	0.540614	-0.540630	-1.217229	0.398725	-1.232665	1.580147	0.413176	3.110717	3.055866	3.680578	3.271000	0.021012	0.005903	0.000648	0.000320
2026-03-24 13:11:18.362106	0.000308	-0.000664	0.006964	0.012319	-0.000196	0.000235	-0.000926	0.000183	0.186549	0.540614	-0.540630	-1.217229	0.398725	-1.231352	1.581461	0.412848	3.110717	3.055866	3.680578	3.271657	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:11:19.368096	0.000308	-0.000664	0.006962	0.012316	-0.000195	0.000235	-0.000928	0.000184	0.186549	0.540285	-0.540959	-1.217229	0.398396	-1.233322	1.579162	0.410877	3.110388	3.055866	3.680578	3.271657	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:11:20.362454	0.000307	-0.000665	0.006964	0.012315	-0.000193	0.000236	-0.000928	0.000186	0.186877	0.540614	-0.540630	-1.217229	0.398725	-1.233651	1.579162	0.410877	3.110388	3.055866	3.680250	3.271329	0.020683	0.005903	0.000648	0.000648
2026-03-24 13:11:21.369424	0.000307	-0.000666	0.006967	0.012315	-0.000195	0.000234	-0.000928	0.000184	0.186549	0.540614	-0.540630	-1.216900	0.398725	-1.232665	1.579819	0.412191	3.110388	3.055866	3.680907	3.271657	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:11:22.362740	0.000310	-0.000662	0.006968	0.012314	-0.000195	0.000232	-0.000924	0.000185	0.186220	0.541270	-0.540630	-1.217229	0.398725	-1.231680	1.580476	0.412520	3.110388	3.055866	3.680578	3.271657	0.020355	0.005903	0.000648	-0.000009
2026-03-24 13:11:23.367047	0.000309	-0.000665	0.006970	0.012312	-0.000192	0.000233	-0.000925	0.000185	0.186549	0.540614	-0.540630	-1.217229	0.398725	-1.232337	1.580476	0.412848	3.110388	3.056523	3.680250	3.271329	0.020683	0.005903	0.000977	-0.000009
2026-03-24 13:11:24.364299	0.000309	-0.000666	0.006970	0.012310	-0.000190	0.000233	-0.000926	0.000185	0.187206	0.540614	-0.540630	-1.217557	0.398725	-1.232665	1.579819	0.412191	3.110717	3.056523	3.680907	3.271657	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:11:25.358717	0.000311	-0.000662	0.006973	0.012312	-0.000189	0.000231	-0.000923	0.000188	0.186877	0.540614	-0.540959	-1.217229	0.399053	-1.231680	1.581461	0.414162	3.110717	3.056194	3.680250	3.271329	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:11:26.367050	0.000311	-0.000664	0.006975	0.012309	-0.000190	0.000228	-0.000922	0.000185	0.186549	0.540614	-0.540302	-1.217229	0.398725	-1.232337	1.579819	0.412848	3.110388	3.055866	3.681235	3.271986	0.020683	0.005575	0.000648	-0.000009
2026-03-24 13:11:27.368523	0.000311	-0.000664	0.006975	0.012308	-0.000189	0.000229	-0.000922	0.000186	0.186549	0.540614	-0.540630	-1.216900	0.398068	-1.232009	1.580476	0.413505	3.110388	3.055537	3.680907	3.271329	0.020355	0.005903	0.000320	-0.000337
2026-03-24 13:11:28.375852	0.000311	-0.000663	0.006977	0.012305	-0.000187	0.000231	-0.000924	0.000189	0.186220	0.540942	-0.540630	-1.217229	0.399053	-1.232337	1.580804	0.413176	3.109403	3.055866	3.680907	3.271657	0.020355	0.005903	0.000648	-0.000009
2026-03-24 13:11:29.367396	0.000311	-0.000664	0.006978	0.012304	-0.000188	0.000229	-0.000922	0.000184	0.186549	0.540614	-0.540630	-1.217229	0.399053	-1.231680	1.581461	0.413833	3.110388	3.055866	3.680907	3.271657	0.020355	0.005903	0.000320	-0.000009
2026-03-24 13:11:30.370846	0.000313	-0.000663	0.006982	0.012305	-0.000187	0.000226	-0.000918	0.000189	0.186549	0.540614	-0.540302	-1.217557	0.398396	-1.232665	1.580147	0.412848	3.110717	3.056523	3.680250	3.271329	0.020683	0.005903	0.000977	-0.000337
2026-03-24 13:11:31.365355	0.000313	-0.000664	0.006981	0.012304	-0.000185	0.000226	-0.000918	0.000186	0.186220	0.540285	-0.540959	-1.216900	0.398725	-1.231680	1.581461	0.413505	3.110388	3.055866	3.680250	3.271329	0.021340	0.005575	0.000977	-0.000009
2026-03-24 13:11:32.362846	0.000311	-0.000663	0.006982	0.012300	-0.000183	0.000227	-0.000921	0.000187	0.186549	0.540942	-0.540959	-1.217229	0.399053	-1.232009	1.581133	0.412848	3.110388	3.055866	3.680578	3.271657	0.021012	0.005903	0.000320	0.000320
2026-03-24 13:11:33.371199	0.000312	-0.000664	0.006983	0.012300	-0.000183	0.000226	-0.000920	0.000188	0.186549	0.539957	-0.540959	-1.217229	0.398725	-1.231680	1.580804	0.413505	3.110060	3.056194	3.680578	3.271657	0.021012	0.005903	0.000320	-0.000009
2026-03-24 13:11:34.363579	0.000314	-0.000662	0.006987	0.012301	-0.000183	0.000223	-0.000915	0.000189	0.186549	0.540614	-0.540302	-1.217557	0.399053	-1.232009	1.581133	0.413505	3.110388	3.055866	3.680578	3.271986	0.021012	0.005575	0.000648	-0.000009
2026-03-24 13:11:35.363159	0.000315	-0.000662	0.006986	0.012299	-0.000183	0.000224	-0.000916	0.000188	0.186549	0.540942	-0.540630	-1.216900	0.399053	-1.231680	1.581461	0.414162	3.110717	3.056523	3.680907	3.271986	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:11:36.363337	0.000315	-0.000665	0.006986	0.012298	-0.000181	0.000226	-0.000919	0.000188	0.186549	0.540614	-0.540630	-1.217229	0.398725	-1.231680	1.580476	0.413833	3.111045	3.055866	3.680578	3.271657	0.020355	0.005903	0.000320	0.000320
2026-03-24 13:11:37.365843	0.000313	-0.000662	0.006988	0.012296	-0.000181	0.000224	-0.000918	0.000188	0.186549	0.540614	-0.540302	-1.217229	0.398725	-1.231680	1.581461	0.413505	3.110717	3.055866	3.679921	3.271329	0.020683	0.005903	0.000648	-0.000337
2026-03-24 13:11:38.367070	0.000315	-0.000663	0.006990	0.012297	-0.000181	0.000221	-0.000913	0.000188	0.186220	0.540942	-0.540630	-1.216900	0.399053	-1.232009	1.581133	0.413505	3.110388	3.055866	3.679921	3.271657	0.021012	0.005575	0.000648	-0.000009
2026-03-24 13:11:39.368098	0.000316	-0.000663	0.006990	0.012297	-0.000180	0.000223	-0.000914	0.000189	0.186877	0.540942	-0.540959	-1.217229	0.399053	-1.231680	1.581133	0.413176	3.110717	3.056194	3.680578	3.271329	0.020683	0.005903	0.000648	0.000648
2026-03-24 13:11:40.374398	0.000314	-0.000663	0.006990	0.012295	-0.000180	0.000225	-0.000916	0.000190	0.186877	0.540614	-0.540630	-1.217229	0.398068	-1.232337	1.580804	0.413176	3.110388	3.055537	3.680907	3.271986	0.020355	0.005903	0.000648	0.000320
2026-03-24 13:11:41.367684	0.000314	-0.000664	0.006991	0.012295	-0.000179	0.000223	-0.000917	0.000188	0.186877	0.540614	-0.540959	-1.217229	0.398725	-1.231680	1.581461	0.414162	3.110717	3.056194	3.680578	3.271986	0.020683	0.005903	0.000977	-0.000009
2026-03-24 13:11:42.371742	0.000316	-0.000662	0.006992	0.012295	-0.000180	0.000221	-0.000914	0.000190	0.186549	0.540614	-0.540302	-1.217229	0.399382	-1.232009	1.581133	0.412520	3.110717	3.055866	3.680578	3.271657	0.021012	0.005575	0.000648	-0.000009
2026-03-24 13:11:43.359161	0.000317	-0.000663	0.006993	0.012295	-0.000180	0.000221	-0.000913	0.000189	0.186220	0.540614	-0.540959	-1.217229	0.399382	-1.232337	1.581133	0.413833	3.111045	3.055866	3.680250	3.271000	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:11:44.381939	0.000313	-0.000663	0.006991	0.012294	-0.000178	0.000224	-0.000915	0.000191	0.186549	0.540614	-0.540302	-1.216900	0.398725	-1.232337	1.581133	0.413505	3.110388	3.055866	3.680578	3.271329	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:11:45.366810	0.000315	-0.000665	0.006989	0.012292	-0.000179	0.000223	-0.000917	0.000188	0.187206	0.540614	-0.540630	-1.216900	0.398725	-1.232009	1.580804	0.413176	3.111045	3.055866	3.679921	3.271329	0.020683	0.006232	0.000320	-0.000009
2026-03-24 13:11:46.371587	0.000315	-0.000662	0.006992	0.012294	-0.000179	0.000220	-0.000913	0.000189	0.186877	0.540614	-0.540302	-1.216900	0.398725	-1.231680	1.580476	0.413176	3.110717	3.056523	3.680907	3.271329	0.020683	0.005903	0.000648	-0.000337
2026-03-24 13:11:47.371580	0.000314	-0.000663	0.006993	0.012295	-0.000180	0.000220	-0.000912	0.000190	0.186877	0.540942	-0.540302	-1.217229	0.399382	-1.232009	1.581461	0.413833	3.110388	3.056194	3.680907	3.271329	0.021012	0.005903	0.000648	0.000648
2026-03-24 13:11:48.361383	0.000313	-0.000664	0.006991	0.012293	-0.000180	0.000224	-0.000916	0.000188	0.186549	0.540285	-0.540959	-1.217557	0.398725	-1.232009	1.580804	0.413176	3.110388	3.056194	3.680578	3.271986	0.021012	0.005575	0.000648	0.000320
2026-03-24 13:11:49.370587	0.000313	-0.000664	0.006991	0.012293	-0.000179	0.000223	-0.000916	0.000188	0.186877	0.540614	-0.540302	-1.217229	0.399710	-1.231680	1.581133	0.414162	3.111045	3.056523	3.681235	3.271329	0.020683	0.005575	0.000648	0.000320
2026-03-24 13:11:50.366756	0.000315	-0.000663	0.006991	0.012295	-0.000179	0.000222	-0.000913	0.000190	0.186549	0.540614	-0.540630	-1.217229	0.398725	-1.231680	1.581133	0.413505	3.111045	3.055866	3.680578	3.271329	0.020683	0.005575	0.000648	-0.000009
2026-03-24 13:11:51.361264	0.000316	-0.000663	0.006993	0.012295	-0.000180	0.000221	-0.000913	0.000190	0.186549	0.540942	-0.540959	-1.217557	0.398725	-1.232337	1.580804	0.412848	3.110388	3.055866	3.680578	3.271986	0.021012	0.005575	0.000977	-0.000009
2026-03-24 13:11:52.366396	0.000314	-0.000663	0.006989	0.012295	-0.000180	0.000225	-0.000916	0.000189	0.186877	0.540614	-0.540959	-1.217229	0.399053	-1.232337	1.581133	0.413505	3.110717	3.056194	3.680578	3.271329	0.021012	0.005575	0.000320	0.000320
2026-03-24 13:11:53.387042	0.000312	-0.000664	0.006988	0.012295	-0.000180	0.000225	-0.000918	0.000188	0.186877	0.540614	-0.540959	-1.217229	0.399053	-1.232009	1.581133	0.413176	3.110717	3.055537	3.680578	3.271986	0.020683	0.005903	0.000320	-0.000009
2026-03-24 13:11:54.370017	0.000313	-0.000665	0.006986	0.012298	-0.000182	0.000223	-0.000916	0.000188	0.186549	0.540614	-0.540630	-1.217229	0.399053	-1.232009	1.581461	0.413833	3.110717	3.056194	3.680907	3.271329	0.021012	0.005903	-0.000009	-0.000337
