time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure_ksi	agg_plate_pressure_ksi	soil_pore_water_pressure_ksi	agg_pore_water_pressure_ksi	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
43.687500	-0.000328	-0.000093	0.001722	-0.006350	0.000235	-0.005552	0.002811	-0.000028	0.001474	0.003128	0.003588	-0.001337	-0.000000	-0.000000	-0.000000	0.000000	-0.000009	-0.000013	-0.000016	0.000014	-0.000013	0.000011	-0.000014	-0.000014
43.750000	-0.000199	-0.000093	0.002110	-0.006479	0.000235	-0.005552	0.002552	-0.000028	0.001733	0.003128	0.003459	-0.001078	-0.000000	-0.000000	-0.000000	0.000000	-0.000007	-0.000013	-0.000016	0.000015	-0.000013	0.000012	-0.000015	-0.000013
43.812500	-0.000069	0.000166	0.001851	-0.006479	0.000235	-0.005423	0.002811	0.000101	0.001733	0.003257	0.003718	-0.001337	0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000013	-0.000014	0.000016	-0.000012	0.000011	-0.000013	-0.000011
43.875000	0.000060	0.000166	0.001722	-0.006479	0.000105	-0.005423	0.002811	0.000101	0.001733	0.002870	0.003459	-0.001337	-0.000000	-0.000000	-0.000000	0.000000	-0.000008	-0.000011	-0.000014	0.000016	-0.000012	0.000011	-0.000012	-0.000014
43.937500	-0.000069	-0.000093	0.001593	-0.006479	0.000105	-0.005423	0.002811	-0.000028	0.001474	0.002999	0.003588	-0.001466	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000014	0.000017	-0.000013	0.000009	-0.000012	-0.000013
44.000000	-0.000069	0.000166	0.001851	-0.006479	-0.000024	-0.005681	0.002423	-0.000028	0.001603	0.003128	0.003588	-0.001207	-0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000014	0.000016	-0.000012	0.000010	-0.000011	-0.000014
44.062500	0.000060	0.000166	0.001980	-0.006608	0.000235	-0.005423	0.002811	0.000101	0.001474	0.002999	0.003588	-0.001207	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000011	-0.000015	0.000016	-0.000013	0.000011	-0.000014	-0.000014
44.125000	-0.000069	0.000166	0.002110	-0.006350	0.000235	-0.005164	0.002811	-0.000028	0.001474	0.002999	0.003718	-0.001207	-0.000000	0.000000	0.000000	0.000000	-0.000009	-0.000012	-0.000017	0.000015	-0.000012	0.000011	-0.000016	-0.000014
44.187500	-0.000328	0.000166	0.001980	-0.006350	0.000235	-0.005552	0.002552	0.000231	0.001603	0.003128	0.003718	-0.001078	-0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000013	-0.000015	0.000014	-0.000013	0.000011	-0.000015	-0.000014
44.250000	-0.000069	0.000295	0.001722	-0.006350	0.000105	-0.005552	0.002681	-0.000028	0.001603	0.002999	0.003459	-0.001337	-0.000000	-0.000000	-0.000000	0.000000	-0.000010	-0.000014	-0.000017	0.000013	-0.000012	0.000013	-0.000015	-0.000012
44.312500	0.000189	0.000036	0.001593	-0.006479	0.000105	-0.005423	0.002811	0.000101	0.001474	0.003257	0.003588	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000009	-0.000013	-0.000016	0.000013	-0.000011	0.000012	-0.000016	-0.000013
44.375000	-0.000069	0.000295	0.001980	-0.006479	-0.000024	-0.005423	0.002681	0.000101	0.001603	0.003257	0.003718	-0.001337	-0.000000	0.000000	0.000000	0.000000	-0.000008	-0.000014	-0.000017	0.000014	-0.000012	0.000012	-0.000015	-0.000012
44.437500	-0.000069	0.000295	0.001851	-0.006479	-0.000024	-0.005552	0.002552	0.000360	0.001733	0.002999	0.003459	-0.001595	0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000017	0.000014	-0.000011	0.000012	-0.000016	-0.000011
44.500000	-0.000069	0.000036	0.001722	-0.006350	0.000235	-0.005293	0.002811	-0.000028	0.001474	0.002999	0.003718	-0.001207	-0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000017	0.000014	-0.000012	0.000012	-0.000013	-0.000014
44.562500	-0.000069	0.000036	0.001722	-0.006479	-0.000024	-0.005293	0.002811	0.000360	0.001603	0.002999	0.003459	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	-0.000007	-0.000013	-0.000016	0.000014	-0.000012	0.000011	-0.000013	-0.000013
44.625000	-0.000069	0.000036	0.001722	-0.006479	0.000235	-0.005423	0.002681	0.000101	0.001474	0.002870	0.003718	-0.001337	-0.000000	0.000000	-0.000000	0.000000	-0.000008	-0.000012	-0.000016	0.000015	-0.000011	0.000011	-0.000014	-0.000013
44.687500	-0.000199	-0.000093	0.001851	-0.006350	0.000105	-0.005293	0.002811	0.000101	0.001474	0.003128	0.003588	-0.001466	-0.000000	-0.000000	0.000000	0.000000	-0.000007	-0.000012	-0.000014	0.000015	-0.000012	0.000011	-0.000011	-0.000014
44.750000	-0.000199	-0.000093	0.001851	-0.006220	0.000105	-0.005552	0.002681	-0.000028	0.001862	0.003128	0.003718	-0.001337	-0.000000	0.000000	0.000000	-0.000000	-0.000007	-0.000011	-0.000014	0.000016	-0.000014	0.000009	-0.000011	-0.000014
44.812500	0.000189	0.000036	0.001851	-0.006479	0.000105	-0.005423	0.002811	-0.000028	0.001474	0.002999	0.003588	-0.001466	-0.000000	0.000000	0.000000	-0.000000	-0.000007	-0.000011	-0.000015	0.000016	-0.000013	0.000010	-0.000011	-0.000014
44.875000	-0.000199	0.000166	0.001851	-0.006350	0.000105	-0.005423	0.002681	0.000231	0.001603	0.003257	0.003718	-0.001595	-0.000000	0.000000	-0.000000	-0.000000	-0.000008	-0.000012	-0.000014	0.000015	-0.000013	0.000009	-0.000012	-0.000014
44.937500	0.000060	0.000295	0.001722	-0.006479	-0.000024	-0.005552	0.002811	0.000101	0.001733	0.002999	0.003459	-0.001466	0.000000	0.000000	0.000000	0.000000	-0.000007	-0.000013	-0.000015	0.000015	-0.000013	0.000011	-0.000014	-0.000014
45.000000	-0.000069	0.000295	0.001851	-0.006608	-0.000024	-0.005552	0.002811	-0.000028	0.001603	0.002999	0.003459	-0.001337	-0.000000	-0.000000	-0.000000	0.000000	-0.000008	-0.000013	-0.000016	0.000014	-0.000011	0.000011	-0.000013	-0.000013
45.062500	-0.000069	0.000166	0.001722	-0.006479	0.000235	-0.005423	0.002811	0.000231	0.001474	0.003128	0.003459	-0.001337	0.000000	0.000000	-0.000000	0.000000	-0.000009	-0.000013	-0.000016	0.000013	-0.000011	0.000012	-0.000015	-0.000014
45.125000	-0.000199	-0.000093	0.001851	-0.006479	0.000364	-0.005423	0.002811	0.000101	0.001474	0.002999	0.003459	-0.001337	0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000013	-0.000017	0.000012	-0.000011	0.000012	-0.000016	-0.000015
45.187500	-0.000199	-0.000093	0.001593	-0.006479	0.000235	-0.005293	0.002681	0.000231	0.001474	0.002999	0.003718	-0.001207	-0.000000	-0.000000	0.000000	-0.000000	-0.000010	-0.000014	-0.000019	0.000012	-0.000012	0.000012	-0.000015	-0.000015
45.250000	-0.000069	0.000166	0.001722	-0.006479	-0.000024	-0.005552	0.002681	-0.000028	0.001603	0.002999	0.003459	-0.001337	-0.000000	0.000000	0.000000	-0.000000	-0.000009	-0.000014	-0.000016	0.000014	-0.000011	0.000012	-0.000014	-0.000013
45.312500	-0.000069	0.000166	0.001851	-0.006479	0.000235	-0.005423	0.002811	0.000101	0.001474	0.002999	0.003459	-0.001337	-0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000013	-0.000017	0.000013	-0.000011	0.000011	-0.000014	-0.000013
45.375000	-0.000069	0.000166	0.001851	-0.006479	0.000235	-0.005552	0.002811	0.000101	0.001603	0.003257	0.003459	-0.001337	-0.000000	0.000000	0.000000	0.000000	-0.000008	-0.000012	-0.000015	0.000016	-0.000013	0.000011	-0.000013	-0.000013
45.437500	-0.000069	0.000166	0.001980	-0.006350	0.000235	-0.005423	0.002681	-0.000028	0.001733	0.002999	0.003588	-0.001466	-0.000000	0.000000	0.000000	0.000000	-0.000008	-0.000012	-0.000015	0.000015	-0.000012	0.000011	-0.000014	-0.000012
45.500000	-0.000069	0.000166	0.001851	-0.006479	0.000105	-0.005681	0.002811	-0.000028	0.001733	0.002999	0.003459	-0.001207	-0.000000	0.000000	0.000000	0.000000	-0.000007	-0.000012	-0.000015	0.000015	-0.000011	0.000009	-0.000012	-0.000013
45.562500	-0.000069	0.000166	0.001593	-0.006608	0.000235	-0.005552	0.002681	0.000101	0.001603	0.002999	0.003718	-0.001078	0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000014	0.000015	-0.000012	0.000010	-0.000013	-0.000014
45.625000	-0.000199	-0.000093	0.001851	-0.006220	0.000235	-0.005423	0.002811	-0.000028	0.001474	0.003257	0.003718	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000008	-0.000013	-0.000016	0.000015	-0.000012	0.000010	-0.000012	-0.000013
45.687500	-0.000199	0.000036	0.001851	-0.006350	0.000105	-0.005552	0.002681	0.000231	0.001474	0.002999	0.003588	-0.001337	-0.000000	-0.000000	-0.000000	0.000000	-0.000009	-0.000012	-0.000014	0.000015	-0.000012	0.000010	-0.000012	-0.000014
45.750000	-0.000199	0.000166	0.001722	-0.006350	-0.000024	-0.005423	0.002681	-0.000028	0.001733	0.003128	0.003588	-0.001466	-0.000000	0.000000	-0.000000	0.000000	-0.000008	-0.000011	-0.000016	0.000015	-0.000011	0.000011	-0.000014	-0.000013
45.812500	-0.000069	0.000166	0.002110	-0.006479	0.000105	-0.005552	0.002552	-0.000028	0.001603	0.002999	0.003459	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000012	-0.000016	0.000015	-0.000012	0.000011	-0.000014	-0.000013
45.875000	0.000060	0.000166	0.001851	-0.006479	0.000235	-0.005423	0.002811	0.000101	0.001474	0.002870	0.003459	-0.001078	-0.000000	0.000000	-0.000000	-0.000000	-0.000008	-0.000013	-0.000016	0.000014	-0.000012	0.000011	-0.000013	-0.000013
45.937500	-0.000328	0.000036	0.001851	-0.006479	0.000235	-0.005552	0.002811	-0.000028	0.001733	0.002999	0.003459	-0.001466	-0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000013	-0.000016	0.000013	-0.000012	0.000012	-0.000015	-0.000012
46.000000	0.000189	-0.000093	0.001463	-0.006738	0.000235	-0.005423	0.002811	-0.000028	0.001345	0.002999	0.003459	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000014	-0.000018	0.000012	-0.000012	0.000012	-0.000015	-0.000012
46.062500	-0.000328	0.000166	0.002110	-0.006479	0.000235	-0.005423	0.002811	0.000101	0.001603	0.002999	0.003718	-0.001337	-0.000000	-0.000000	-0.000000	0.000000	-0.000009	-0.000013	-0.000018	0.000012	-0.000011	0.000011	-0.000017	-0.000013
46.125000	-0.000069	0.000036	0.001980	-0.006608	0.000105	-0.005681	0.002811	0.000231	0.001733	0.003257	0.003718	-0.001337	0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000014	-0.000017	0.000013	-0.000011	0.000012	-0.000014	-0.000012
46.187500	-0.000069	0.000166	0.001851	-0.006479	0.000235	-0.005293	0.002811	-0.000028	0.001474	0.002999	0.003459	-0.001078	0.000000	0.000000	-0.000000	-0.000000	-0.000009	-0.000013	-0.000015	0.000014	-0.000012	0.000013	-0.000013	-0.000013
46.250000	0.000060	0.000166	0.001851	-0.006350	0.000235	-0.005552	0.002811	0.000101	0.001733	0.003128	0.003459	-0.001337	-0.000000	0.000000	0.000000	0.000000	-0.000008	-0.000013	-0.000016	0.000015	-0.000012	0.000011	-0.000013	-0.000012
46.312500	0.000189	0.000295	0.002110	-0.006608	0.000105	-0.005423	0.002681	0.000101	0.001603	0.002999	0.003330	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000013	-0.000016	0.000015	-0.000013	0.000010	-0.000014	-0.000014
46.375000	-0.000069	0.000036	0.001722	-0.006350	0.000235	-0.005552	0.002681	-0.000028	0.001474	0.003257	0.003588	-0.001078	-0.000000	-0.000000	-0.000000	0.000000	-0.000007	-0.000011	-0.000015	0.000015	-0.000011	0.000011	-0.000011	-0.000013
46.437500	-0.000328	-0.000093	0.001722	-0.006479	0.000364	-0.005423	0.002811	-0.000028	0.001603	0.002999	0.003718	-0.001207	-0.000000	0.000000	0.000000	0.000000	-0.000007	-0.000012	-0.000015	0.000017	-0.000013	0.000009	-0.000010	-0.000013
46.500000	0.000060	0.000166	0.001851	-0.006479	-0.000024	-0.005423	0.002681	0.000101	0.001733	0.003128	0.003459	-0.001337	-0.000000	0.000000	0.000000	-0.000000	-0.000009	-0.000012	-0.000015	0.000015	-0.000013	0.000010	-0.000012	-0.000013
46.562500	-0.000069	-0.000093	0.001851	-0.006479	0.000105	-0.005552	0.002552	0.000231	0.001603	0.003128	0.003588	-0.001337	0.000000	0.000000	0.000000	-0.000000	-0.000009	-0.000011	-0.000015	0.000015	-0.000013	0.000012	-0.000014	-0.000013
46.625000	0.000060	0.000166	0.001851	-0.006738	-0.000024	-0.005423	0.002811	-0.000028	0.001603	0.002999	0.003588	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000008	-0.000012	-0.000016	0.000015	-0.000012	0.000011	-0.000013	-0.000014
46.687500	0.000060	0.000166	0.001851	-0.006220	0.000235	-0.005423	0.002811	-0.000028	0.001603	0.003128	0.003718	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000008	-0.000013	-0.000016	0.000014	-0.000012	0.000012	-0.000013	-0.000014
46.750000	0.000060	0.000166	0.001851	-0.006479	-0.000024	-0.005423	0.002552	0.000101	0.001603	0.002999	0.003588	-0.001466	-0.000000	-0.000000	0.000000	-0.000000	-0.000010	-0.000014	-0.000016	0.000013	-0.000012	0.000013	-0.000016	-0.000013
46.812500	0.000189	0.000295	0.002110	-0.006479	0.000105	-0.005423	0.002811	0.000101	0.001474	0.002999	0.003588	-0.001337	-0.000000	-0.000000	0.000000	0.000000	-0.000008	-0.000013	-0.000018	0.000014	-0.000011	0.000012	-0.000015	-0.000011
46.875000	-0.000069	0.000036	0.001722	-0.006608	0.000235	-0.005423	0.002940	-0.000028	0.001603	0.002870	0.003718	-0.001078	-0.000000	-0.000000	0.000000	-0.000000	-0.000010	-0.000012	-0.000016	0.000014	-0.000010	0.000013	-0.000015	-0.000012
46.937500	-0.000069	0.000166	0.001593	-0.006479	0.000235	-0.005423	0.002811	0.000101	0.001474	0.003128	0.003718	-0.001207	-0.000000	-0.000000	0.000000	0.000000	-0.000008	-0.000013	-0.000016	0.000012	-0.000011	0.000012	-0.000014	-0.000012
47.000000	-0.000199	-0.000093	0.001722	-0.006479	0.000235	-0.005423	0.002811	0.000101	0.001474	0.002999	0.003718	-0.001207	-0.000000	0.000000	0.000000	-0.000000	-0.000009	-0.000012	-0.000016	0.000013	-0.000013	0.000011	-0.000014	-0.000012
47.062500	-0.000069	0.000036	0.001980	-0.006479	0.000105	-0.005552	0.002811	-0.000028	0.001603	0.003257	0.003588	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000016	0.000015	-0.000012	0.000010	-0.000013	-0.000013
47.125000	-0.000069	0.000166	0.001722	-0.006479	0.000105	-0.005164	0.002811	-0.000028	0.001345	0.002870	0.003588	-0.001207	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000013	-0.000016	0.000014	-0.000012	0.000010	-0.000014	-0.000014
47.187500	-0.000199	0.000036	0.001980	-0.006479	-0.000024	-0.005423	0.002423	-0.000028	0.001474	0.002999	0.003459	-0.001466	-0.000000	0.000000	0.000000	0.000000	-0.000007	-0.000013	-0.000015	0.000016	-0.000013	0.000011	-0.000013	-0.000015
47.250000	-0.000199	0.000166	0.001722	-0.006738	0.000105	-0.005423	0.002552	0.000231	0.001603	0.002999	0.003459	-0.001466	-0.000000	0.000000	0.000000	-0.000000	-0.000009	-0.000011	-0.000015	0.000015	-0.000013	0.000010	-0.000012	-0.000013
47.312500	-0.000199	-0.000093	0.001722	-0.006479	0.000235	-0.005293	0.002811	-0.000028	0.001474	0.003128	0.003718	-0.001078	-0.000000	0.000000	-0.000000	-0.000000	-0.000009	-0.000011	-0.000015	0.000015	-0.000014	0.000011	-0.000012	-0.000014
47.375000	-0.000069	0.000166	0.001851	-0.006350	0.000105	-0.005423	0.002811	-0.000028	0.001603	0.002870	0.003459	-0.001466	-0.000000	0.000000	0.000000	-0.000000	-0.000007	-0.000012	-0.000015	0.000014	-0.000012	0.000011	-0.000014	-0.000014
47.437500	-0.000328	-0.000093	0.001722	-0.006350	0.000105	-0.005552	0.002552	0.000101	0.001345	0.002999	0.003718	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000012	-0.000015	0.000014	-0.000013	0.000012	-0.000013	-0.000014
47.500000	-0.000069	0.000166	0.001851	-0.006608	0.000235	-0.005552	0.002552	0.000101	0.001733	0.002740	0.003588	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000008	-0.000013	-0.000015	0.000014	-0.000012	0.000012	-0.000014	-0.000013
47.562500	0.000189	0.000166	0.001722	-0.006608	-0.000024	-0.005552	0.002811	0.000101	0.001603	0.003128	0.003588	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000009	-0.000014	-0.000017	0.000014	-0.000012	0.000012	-0.000015	-0.000012
47.625000	-0.000069	0.000036	0.001851	-0.006479	0.000235	-0.005423	0.002811	-0.000028	0.001474	0.003128	0.003718	-0.001207	-0.000000	-0.000000	-0.000000	-0.000000	-0.000009	-0.000015	-0.000018	0.000014	-0.000012	0.000011	-0.000016	-0.000012
47.687500	-0.000069	0.000166	0.001851	-0.006738	0.000105	-0.005552	0.002940	0.000231	0.001474	0.002999	0.003588	-0.001466	-0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000013	-0.000018	0.000013	-0.000011	0.000012	-0.000015	-0.000011
47.750000	-0.000069	-0.000093	0.001980	-0.006350	-0.000024	-0.005552	0.002681	0.000101	0.001474	0.002870	0.003718	-0.001078	-0.000000	-0.000000	-0.000000	0.000000	-0.000009	-0.000012	-0.000017	0.000014	-0.000011	0.000011	-0.000015	-0.000013
47.812500	-0.000069	-0.000093	0.001851	-0.006350	0.000235	-0.005293	0.002552	0.000101	0.001474	0.003128	0.003588	-0.001078	-0.000000	0.000000	-0.000000	0.000000	-0.000009	-0.000013	-0.000016	0.000015	-0.000013	0.000012	-0.000014	-0.000014
47.875000	0.000060	0.000295	0.001980	-0.006479	-0.000024	-0.005423	0.002811	0.000231	0.001733	0.003128	0.003718	-0.001337	-0.000000	0.000000	0.000000	0.000000	-0.000008	-0.000012	-0.000015	0.000014	-0.000012	0.000011	-0.000013	-0.000013
47.937500	-0.000328	0.000166	0.001593	-0.006738	0.000235	-0.005552	0.002552	-0.000028	0.001603	0.003128	0.003459	-0.001595	-0.000000	-0.000000	0.000000	-0.000000	-0.000007	-0.000012	-0.000016	0.000015	-0.000012	0.000010	-0.000014	-0.000013
48.000000	-0.000069	0.000036	0.001851	-0.006350	0.000364	-0.005423	0.002552	-0.000028	0.001603	0.003128	0.003588	-0.001207	0.000000	-0.000000	0.000000	0.000000	-0.000008	-0.000012	-0.000014	0.000015	-0.000011	0.000009	-0.000014	-0.000013
48.062500	-0.000069	0.000295	0.001722	-0.006479	0.000105	-0.005423	0.002552	-0.000028	0.001603	0.003128	0.003718	-0.001466	-0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000013	-0.000015	0.000015	-0.000013	0.000012	-0.000013	-0.000014
48.125000	0.000060	0.000036	0.001851	-0.006479	0.000105	-0.005164	0.002811	-0.000028	0.001474	0.003128	0.003588	-0.001337	0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000012	-0.000014	0.000015	-0.000015	0.000010	-0.000012	-0.000013
48.187500	-0.000069	-0.000093	0.001980	-0.006220	0.000105	-0.005552	0.002552	-0.000028	0.001603	0.003128	0.003459	-0.001466	-0.000000	0.000000	-0.000000	-0.000000	-0.000008	-0.000013	-0.000016	0.000015	-0.000013	0.000010	-0.000014	-0.000014
48.250000	-0.000069	0.000036	0.001980	-0.006608	0.000364	-0.005293	0.002811	-0.000028	0.001345	0.002740	0.003459	-0.001466	0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000016	0.000014	-0.000013	0.000011	-0.000013	-0.000014
48.312500	-0.000328	0.000036	0.001980	-0.006350	0.000235	-0.005423	0.002552	-0.000028	0.001603	0.003128	0.003718	-0.001466	-0.000000	0.000000	-0.000000	-0.000000	-0.000009	-0.000013	-0.000015	0.000014	-0.000012	0.000012	-0.000013	-0.000014
48.375000	0.000189	0.000166	0.001722	-0.006608	0.000105	-0.005423	0.002811	0.000101	0.001474	0.002999	0.003459	-0.001337	-0.000000	-0.000000	-0.000000	-0.000000	-0.000009	-0.000012	-0.000016	0.000013	-0.000012	0.000012	-0.000015	-0.000013
48.437500	-0.000069	0.000166	0.001851	-0.006479	0.000235	-0.005423	0.002681	-0.000028	0.001733	0.002999	0.003718	-0.001337	-0.000000	0.000000	-0.000000	-0.000000	-0.000009	-0.000014	-0.000016	0.000013	-0.000013	0.000011	-0.000016	-0.000012
48.500000	0.000060	0.000166	0.001722	-0.006608	0.000235	-0.005293	0.002811	-0.000028	0.001603	0.002999	0.003459	-0.001466	0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000013	-0.000017	0.000013	-0.000013	0.000013	-0.000015	-0.000012
48.562500	-0.000199	-0.000093	0.001851	-0.006479	0.000235	-0.005552	0.002552	-0.000028	0.001603	0.002999	0.003718	-0.001078	-0.000000	-0.000000	0.000000	-0.000000	-0.000010	-0.000013	-0.000017	0.000011	-0.000011	0.000014	-0.000014	-0.000013
48.625000	0.000060	0.000166	0.001722	-0.006479	0.000235	-0.005423	0.002811	0.000101	0.001474	0.002999	0.003718	-0.001337	-0.000000	0.000000	-0.000000	-0.000000	-0.000009	-0.000013	-0.000016	0.000014	-0.000011	0.000011	-0.000015	-0.000012
48.687500	-0.000199	0.000036	0.001851	-0.006479	-0.000024	-0.005423	0.002681	0.000101	0.001603	0.002999	0.003459	-0.001337	-0.000000	0.000000	-0.000000	0.000000	-0.000009	-0.000014	-0.000015	0.000014	-0.000013	0.000011	-0.000014	-0.000013
48.750000	-0.000069	0.000166	0.001980	-0.006479	0.000105	-0.005552	0.002552	0.000101	0.001733	0.003128	0.003718	-0.001078	-0.000000	-0.000000	0.000000	-0.000000	-0.000007	-0.000012	-0.000016	0.000015	-0.000013	0.000011	-0.000014	-0.000014
48.812500	-0.000069	0.000036	0.001851	-0.006479	0.000235	-0.005423	0.002811	-0.000028	0.001603	0.003257	0.003459	-0.001337	-0.000000	0.000000	-0.000000	0.000000	-0.000009	-0.000012	-0.000015	0.000016	-0.000012	0.000012	-0.000013	-0.000013
48.875000	-0.000328	0.000036	0.002110	-0.006479	0.000235	-0.005552	0.002423	-0.000028	0.001474	0.003128	0.003588	-0.001466	-0.000000	0.000000	0.000000	0.000000	-0.000008	-0.000012	-0.000014	0.000015	-0.000012	0.000012	-0.000011	-0.000014
48.937500	-0.000069	0.000036	0.001851	-0.006479	0.000235	-0.005423	0.002681	0.000101	0.001733	0.003128	0.003459	-0.001466	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000010	-0.000014	0.000016	-0.000011	0.000009	-0.000011	-0.000014
49.000000	-0.000328	0.000166	0.001593	-0.006479	0.000235	-0.005552	0.002681	0.000101	0.001474	0.002999	0.003588	-0.001337	-0.000000	0.000000	0.000000	-0.000000	-0.000006	-0.000012	-0.000014	0.000016	-0.000013	0.000011	-0.000013	-0.000013
49.062500	-0.000069	0.000166	0.001980	-0.006479	0.000235	-0.005552	0.002811	0.000101	0.001733	0.003128	0.003459	-0.001466	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000013	-0.000015	0.000015	-0.000012	0.000009	-0.000013	-0.000013
49.125000	-0.000069	0.000166	0.001851	-0.006608	0.000105	-0.005552	0.002811	0.000101	0.001474	0.002999	0.003459	-0.001337	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000012	-0.000016	0.000014	-0.000014	0.000011	-0.000013	-0.000012
49.187500	-0.000199	0.000166	0.001980	-0.006350	-0.000153	-0.005552	0.002681	0.000101	0.001733	0.002999	0.003588	-0.001337	-0.000000	-0.000000	0.000000	0.000000	-0.000009	-0.000014	-0.000016	0.000015	-0.000013	0.000010	-0.000016	-0.000014
49.250000	-0.000199	0.000424	0.001593	-0.006479	0.000105	-0.005552	0.002552	0.000101	0.001733	0.003257	0.003588	-0.001337	-0.000000	0.000000	0.000000	0.000000	-0.000008	-0.000013	-0.000017	0.000013	-0.000012	0.000013	-0.000014	-0.000014
49.312500	0.000060	0.000295	0.001980	-0.006350	-0.000024	-0.005423	0.002811	0.000101	0.001603	0.002999	0.003459	-0.001466	-0.000000	-0.000000	-0.000000	-0.000000	-0.000009	-0.000014	-0.000017	0.000012	-0.000013	0.000013	-0.000015	-0.000011
49.375000	-0.000328	0.000295	0.001851	-0.006350	0.000235	-0.005423	0.002811	0.000101	0.001474	0.002999	0.003588	-0.001337	-0.000000	0.000000	0.000000	-0.000000	-0.000008	-0.000014	-0.000017	0.000013	-0.000011	0.000012	-0.000016	-0.000013
49.437500	-0.000069	0.000295	0.002110	-0.006479	0.000235	-0.005423	0.002681	0.000101	0.001733	0.003128	0.003718	-0.001466	-0.000000	0.000000	0.000000	-0.000000	-0.000009	-0.000013	-0.000016	0.000013	-0.000013	0.000011	-0.000015	-0.000014
49.500000	0.000060	0.000036	0.001722	-0.006479	0.000235	-0.005293	0.002811	-0.000028	0.001474	0.002999	0.003718	-0.001078	-0.000000	-0.000000	0.000000	-0.000000	-0.000009	-0.000012	-0.000017	0.000013	-0.000012	0.000011	-0.000015	-0.000013
49.562500	0.000060	0.000166	0.001980	-0.006479	0.000235	-0.005423	0.002681	0.000231	0.001733	0.003128	0.003718	-0.001466	-0.000000	0.000000	-0.000000	0.000000	-0.000009	-0.000013	-0.000016	0.000014	-0.000014	0.000010	-0.000014	-0.000014
49.625000	0.000060	0.000295	0.002110	-0.006479	0.000105	-0.005293	0.002552	0.000101	0.001603	0.003128	0.003459	-0.001466	-0.000000	0.000000	-0.000000	-0.000000	-0.000008	-0.000013	-0.000014	0.000014	-0.000012	0.000010	-0.000011	-0.000013
49.687500	0.000060	0.000036	0.001722	-0.006479	0.000105	-0.005293	0.002681	0.000231	0.001474	0.002999	0.003588	-0.001466	-0.000000	-0.000000	0.000000	-0.000000	-0.000008	-0.000013	-0.000016	0.000016	-0.000012	0.000011	-0.000013	-0.000014
49.750000	-0.000328	0.000166	0.001851	-0.006350	0.000235	-0.005552	0.002681	0.000101	0.001603	0.002870	0.003718	-0.001466	-0.000000	0.000000	0.000000	0.000000	-0.000007	-0.000011	-0.000014	0.000016	-0.000012	0.000010	-0.000013	-0.000013
49.812500	-0.000199	0.000424	0.001851	-0.006479	0.000105	-0.005681	0.002552	-0.000028	0.001733	0.003128	0.003588	-0.001466	-0.000000	0.000000	0.000000	0.000000	-0.000007	-0.000012	-0.000015	0.000016	-0.000012	0.000010	-0.000013	-0.000013
