time	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure	agg_plate_pressure	soil_pore_water_pressure	agg_pore_water_pressure
2026-03-18 11:32:31.243181	0.000002	0.000000	0.000000	0.000002	-0.000001	-0.000003	-0.000000	-0.000001	0.000000	-0.000328	0.000000	0.000000	2.413748	3.982092	5.267949	6.321621	-0.000328	0.000000	-0.000328	0.000328	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:32:32.246296	0.000001	-0.000001	-0.000001	-0.000000	-0.000000	-0.000002	-0.000001	-0.000001	-0.000328	0.000000	-0.000657	0.000328	2.413748	3.982420	5.268277	6.321950	-0.000657	-0.000657	-0.000328	0.000000	0.000330	0.001653	-0.000329	0.000000
2026-03-18 11:32:33.242393	0.000001	0.000000	0.000001	0.000002	0.000001	-0.000002	0.000001	-0.000002	0.000000	-0.000328	-0.000328	0.000000	2.413748	3.982749	5.268934	6.321950	-0.000985	-0.000657	0.000000	0.000657	0.000330	0.000000	0.000000	0.000331
2026-03-18 11:32:34.280317	0.000003	0.000001	0.000000	0.000001	-0.000001	-0.000003	0.000002	-0.000002	-0.000328	-0.000657	-0.000657	0.000000	2.413420	3.982420	5.267292	6.320636	-0.000657	-0.000328	0.000000	0.000657	-0.000330	-0.000827	0.000329	-0.000331
2026-03-18 11:32:35.246462	0.000002	0.000001	-0.000000	0.000001	-0.000000	-0.000003	0.000001	-0.000001	0.000328	-0.000328	-0.000985	0.000000	2.413091	3.981763	5.266963	6.320636	-0.000328	0.000000	-0.000328	0.000000	0.000330	0.000827	-0.000329	0.000331
2026-03-18 11:32:36.247108	-0.000001	-0.000001	-0.000001	0.000000	0.000000	-0.000001	-0.000002	-0.000002	0.000328	-0.000328	-0.000328	0.000328	2.413091	3.982420	5.268277	6.321950	0.000000	-0.000657	-0.000657	0.000000	0.000000	0.000827	0.000000	0.000331
2026-03-18 11:32:37.309562	-0.000000	-0.000000	0.000000	0.000001	0.000001	-0.000001	-0.000001	-0.000002	0.000000	0.000000	0.000000	0.000000	2.413420	3.982420	5.267949	6.320964	-0.000657	-0.000328	0.000000	0.000328	-0.000330	0.000827	0.000000	0.000000
2026-03-18 11:32:38.599643	0.000002	-0.000000	0.000007	0.000008	-0.000001	-0.000002	0.000003	-0.000002	0.000000	-0.000657	-0.000328	0.000328	2.420974	3.997200	5.288969	6.347897	-0.000328	-0.000328	-0.000328	0.000657	0.000330	0.000000	-0.000657	0.000000
2026-03-18 11:32:39.594844	-0.000000	0.000000	0.000005	0.000007	0.000001	-0.000002	-0.000001	-0.000002	-0.000328	-0.000328	-0.000328	-0.000328	2.413420	3.981763	5.265978	6.318994	-0.000657	0.000000	0.000657	0.000328	0.000330	0.000827	0.000000	0.000000
2026-03-18 11:32:40.509236	-0.000001	-0.000000	0.000006	0.000008	0.000000	-0.000001	-0.000002	-0.000004	-0.000328	0.000000	-0.000328	0.000000	2.413420	3.982420	5.267949	6.320964	-0.000328	-0.000657	-0.000328	0.000000	0.000000	0.000827	-0.000329	0.000331
2026-03-18 11:32:41.510474	0.000002	0.000001	0.000007	0.000008	-0.000000	-0.000005	0.000001	-0.000001	-0.000328	-0.000657	-0.000328	0.000000	2.413420	3.982749	5.268277	6.322278	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000657	-0.000331
2026-03-18 11:32:42.598962	0.000001	0.000001	0.000007	0.000008	0.000000	-0.000005	0.000001	-0.000002	-0.000328	-0.000985	-0.000328	-0.000328	2.414076	3.983077	5.267949	6.321293	-0.000985	-0.000657	-0.000657	0.000328	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:32:43.592259	0.000001	-0.000001	0.000005	0.000007	0.000000	-0.000002	-0.000001	-0.000002	0.000000	0.000000	-0.000657	0.000000	2.413748	3.982420	5.267949	6.321293	-0.000328	0.000000	0.000000	0.000328	0.000000	0.000000	0.000000	-0.000331
2026-03-18 11:32:44.605261	-0.000001	-0.000000	0.000005	0.000006	0.000001	-0.000000	-0.000001	-0.000001	-0.000328	-0.000328	-0.000328	0.000328	2.413091	3.982092	5.267949	6.321293	-0.000328	-0.000985	0.000328	0.000657	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:32:45.600237	0.000001	0.000002	0.000007	0.000008	-0.000001	-0.000005	0.000001	-0.000002	0.000000	0.000000	-0.000985	0.000328	2.412763	3.981763	5.267292	6.320964	-0.000328	0.000328	0.000328	0.000000	0.000000	0.000827	-0.000657	0.000331
2026-03-18 11:32:46.597587	0.000003	0.000002	0.000008	0.000009	0.000001	-0.000002	0.000002	-0.000001	0.000000	0.000000	-0.000328	0.000328	2.413748	3.982092	5.267620	6.320964	-0.000657	0.000000	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:32:47.628428	0.000002	0.000001	0.000007	0.000005	0.000000	-0.000001	0.000001	-0.000002	0.000000	-0.000328	-0.000328	0.000000	2.413420	3.982420	5.267292	6.320636	-0.000328	0.000328	0.000657	0.000000	0.000000	0.000827	0.000000	0.000662
2026-03-18 11:32:48.596016	-0.000001	-0.000001	0.000006	0.000008	0.000002	-0.000002	-0.000001	-0.000002	-0.000657	-0.000657	-0.000328	0.000328	2.413420	3.983077	5.268277	6.321950	-0.000328	-0.000328	0.000328	0.000328	0.000330	0.000000	-0.000329	0.000662
2026-03-18 11:32:49.598213	0.000001	-0.000000	0.000007	0.000007	-0.000000	-0.000005	0.000001	-0.000002	0.000000	-0.000328	-0.000328	0.000328	2.413748	3.982420	5.267949	6.321621	-0.000985	-0.000328	-0.000328	0.000328	0.000000	0.000827	0.000000	-0.000331
2026-03-18 11:32:50.624618	0.000003	0.000001	0.000007	0.000008	-0.000001	-0.000005	0.000002	0.000001	0.000000	0.000000	-0.000657	-0.000328	2.413420	3.982420	5.268277	6.321621	-0.000985	-0.000657	-0.000328	0.000657	0.000000	0.000000	0.000000	0.000331
2026-03-18 11:32:51.602622	0.000001	-0.000000	0.000006	0.000007	0.000000	-0.000001	-0.000000	-0.000001	0.000000	-0.000657	-0.000657	0.000000	2.414076	3.982749	5.268605	6.322278	-0.000657	-0.000985	0.000000	0.000328	0.000330	0.000000	0.000000	0.000331
2026-03-18 11:32:52.598460	-0.000000	-0.000001	0.000005	0.000007	0.000001	-0.000002	-0.000001	-0.000002	-0.000657	-0.000657	-0.000657	0.000328	2.413420	3.981763	5.267292	6.321293	-0.000985	0.000000	-0.000328	0.000328	0.000330	0.000827	-0.000329	0.000662
2026-03-18 11:32:53.601974	0.000001	0.000000	0.000007	0.000008	-0.000001	-0.000003	0.000001	-0.000000	-0.000328	-0.000328	-0.000328	0.000000	2.413748	3.982749	5.268605	6.321621	-0.000657	0.000000	-0.000328	0.000328	0.000000	0.000000	0.000000	0.000331
2026-03-18 11:32:54.602163	0.000003	0.000002	0.000007	0.000010	-0.000000	-0.000004	0.000003	-0.000002	-0.000328	-0.000328	-0.000657	0.000000	2.414076	3.982749	5.268277	6.321950	-0.000985	0.000328	0.000000	0.000328	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:32:55.602806	0.000001	-0.000000	0.000007	0.000008	-0.000000	-0.000003	-0.000000	-0.000002	-0.000328	0.000000	-0.000328	0.000328	2.412763	3.982420	5.267949	6.320964	-0.000985	-0.000657	0.000000	0.000328	0.000330	0.000827	-0.000329	0.000331
2026-03-18 11:32:56.595373	-0.000000	-0.000001	0.000004	0.000007	0.000000	-0.000002	-0.000002	-0.000002	-0.000328	0.000000	-0.000657	0.000000	2.414405	3.982749	5.268277	6.321621	-0.000985	0.000000	0.000000	0.000328	0.000330	0.000827	0.000329	0.000000
2026-03-18 11:32:57.600823	0.000001	-0.000001	0.000007	0.000008	-0.000001	-0.000004	0.000001	-0.000003	0.000000	-0.000657	-0.000657	-0.000328	2.413748	3.982749	5.268277	6.322278	-0.000985	-0.000328	0.000000	0.000000	0.000659	0.000000	0.000000	0.000000
2026-03-18 11:32:58.595931	0.000003	0.000001	0.000007	0.000010	-0.000000	-0.000004	0.000002	-0.000001	0.000000	-0.000328	-0.000657	0.000000	2.413420	3.982092	5.267292	6.320964	0.000000	0.000000	0.000000	0.000657	0.000330	0.000827	-0.000329	0.000000
2026-03-18 11:32:59.601944	0.000001	0.000000	0.000006	0.000009	-0.000000	-0.000005	-0.000001	-0.000003	0.000000	0.000000	-0.000328	0.000000	2.413748	3.983077	5.268934	6.322935	-0.000657	0.000000	-0.000657	0.000657	0.000000	0.000827	-0.000329	-0.000331
2026-03-18 11:33:00.595791	-0.000000	-0.000001	0.000006	0.000008	0.000000	-0.000003	-0.000003	-0.000002	-0.000328	-0.000328	-0.000328	0.000328	2.413748	3.982749	5.268934	6.322278	-0.000657	0.000000	0.000328	0.000000	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:33:01.601704	0.000001	-0.000000	0.000006	0.000007	0.000000	-0.000004	0.000000	-0.000002	0.000000	0.000000	-0.000657	0.000000	2.413748	3.983077	5.268934	6.322935	-0.001314	-0.000328	0.000328	0.000657	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:33:02.613525	0.000002	-0.000000	0.000007	0.000008	-0.000001	-0.000005	0.000002	-0.000000	0.000328	-0.000328	-0.000328	0.000000	2.413748	3.983077	5.268605	6.321950	-0.000328	-0.000328	0.000000	0.000328	-0.000330	0.000000	0.000000	0.000331
2026-03-18 11:33:03.600634	0.000002	0.000002	0.000007	0.000008	0.000001	-0.000001	0.000002	-0.000002	0.000000	0.000000	-0.000328	0.000328	2.413420	3.982749	5.268277	6.322935	-0.000985	-0.000657	0.000657	0.000657	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:33:04.598278	-0.000000	0.000000	0.000005	0.000007	0.000000	-0.000001	-0.000000	-0.000001	0.000000	-0.000328	-0.000328	0.000000	2.413420	3.982749	5.269262	6.323264	-0.000985	-0.000657	0.000000	0.000328	0.000000	0.000827	-0.000329	0.000000
2026-03-18 11:33:05.603667	0.000003	0.000000	0.000007	0.000007	0.000001	-0.000002	0.000001	-0.000001	-0.000657	0.000000	-0.000657	0.000000	2.413748	3.983734	5.268605	6.322935	-0.000985	-0.000657	-0.000657	0.000328	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:33:06.602517	0.000002	0.000001	0.000008	0.000008	-0.000000	-0.000005	0.000003	-0.000002	0.000000	0.000000	-0.000328	0.000328	2.413748	3.982749	5.269262	6.322935	-0.000328	-0.000328	-0.000328	0.000328	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:33:07.611616	0.000001	-0.000001	0.000007	0.000006	-0.000000	-0.000005	-0.000001	-0.000001	-0.000657	0.000000	-0.000328	0.000328	2.413748	3.982420	5.268934	6.322935	-0.000657	0.000000	0.000000	0.000328	0.000000	0.000827	0.000000	0.000331
2026-03-18 11:33:08.604123	-0.000000	-0.000000	0.000003	0.000006	-0.000000	-0.000002	-0.000002	-0.000003	-0.000328	-0.000328	-0.000328	0.000000	2.413748	3.983734	5.269262	6.323592	-0.000328	-0.000657	-0.000657	0.000000	0.000330	0.000827	-0.000329	0.000000
2026-03-18 11:33:09.602396	0.000000	0.000001	0.000006	0.000007	0.000001	-0.000004	0.000001	-0.000002	0.000000	-0.000657	-0.000328	0.000000	2.413748	3.982749	5.268277	6.322278	-0.000657	0.000000	0.000000	0.000000	0.000330	0.000000	0.000000	0.000331
2026-03-18 11:33:10.617707	0.000002	-0.000000	0.000006	0.000009	-0.000001	-0.000005	0.000001	-0.000000	0.000000	0.000000	-0.000657	0.000000	2.414076	3.982420	5.267949	6.321621	-0.000328	-0.000328	-0.000328	0.000000	0.000330	0.000000	-0.000329	0.000331
2026-03-18 11:33:11.601445	0.000001	0.000001	0.000006	0.000008	-0.000000	-0.000003	0.000001	-0.000003	-0.000328	-0.000328	-0.000657	0.000000	2.413748	3.983734	5.268605	6.322935	-0.000985	-0.000657	0.000000	0.000000	0.000000	0.000827	-0.000329	0.000000
2026-03-18 11:33:12.605151	0.000000	-0.000001	0.000006	0.000007	0.000001	0.000000	-0.000002	-0.000002	0.000328	0.000000	-0.000328	0.000328	2.414076	3.982749	5.268277	6.323264	-0.000328	-0.000657	-0.000328	0.000657	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:33:13.597263	-0.000000	-0.000001	0.000006	0.000008	-0.000001	-0.000003	0.000000	-0.000001	0.000000	0.000000	-0.000328	0.000328	2.413748	3.982420	5.268934	6.322278	-0.000985	0.000000	-0.000328	0.000000	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:33:14.604735	0.000002	0.000001	0.000007	0.000008	-0.000001	-0.000005	0.000002	0.000000	0.000000	-0.000328	-0.000985	0.000328	2.413748	3.982420	5.269262	6.321950	-0.000328	-0.000328	0.000000	0.000328	-0.000330	0.000827	0.000000	0.000331
2026-03-18 11:33:15.603517	0.000002	0.000000	0.000006	0.000007	0.000001	-0.000004	0.000002	-0.000001	-0.000328	0.000000	-0.000328	0.000328	2.413748	3.982749	5.268605	6.322278	-0.000985	0.000000	0.000000	0.000657	0.000000	0.000000	0.000329	0.000331
2026-03-18 11:33:16.595254	0.000002	0.000000	0.000005	0.000006	0.000000	-0.000002	-0.000002	-0.000002	0.000000	0.000000	-0.000657	0.000000	2.413748	3.983406	5.269262	6.322607	-0.000985	-0.000328	0.000000	0.000657	0.000330	-0.000827	0.000000	0.000331
2026-03-18 11:33:17.633717	-0.000000	-0.000000	0.000006	0.000006	0.000001	-0.000002	-0.000001	-0.000001	-0.000328	-0.000328	-0.000657	0.000000	2.413748	3.983734	5.268934	6.322935	-0.000657	-0.000657	-0.000328	0.000657	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:33:18.606332	0.000002	0.000001	0.000008	0.000008	-0.000001	-0.000004	0.000002	-0.000002	0.000000	0.000000	-0.000657	0.000000	2.413748	3.982420	5.268277	6.321621	-0.000657	0.000000	-0.000657	0.000000	0.000330	0.000827	-0.000329	0.000662
2026-03-18 11:33:19.599423	0.000002	0.000000	0.000006	0.000007	-0.000000	-0.000004	0.000002	-0.000002	-0.000328	-0.000328	-0.000657	0.000000	2.414076	3.983077	5.268277	6.322278	-0.000985	-0.000657	-0.000328	0.000328	0.000000	0.000827	0.000000	0.000331
2026-03-18 11:33:20.631581	0.000001	-0.000000	0.000004	0.000008	0.000000	-0.000001	-0.000000	-0.000002	0.000000	0.000000	-0.000328	0.000328	2.413748	3.982420	5.268277	6.322278	-0.000328	0.000000	0.000000	0.000000	0.000000	0.001653	-0.000657	0.000000
2026-03-18 11:33:21.595183	0.000002	0.000000	0.000007	0.000008	0.000000	-0.000001	-0.000000	0.000000	0.000328	0.000000	-0.000328	0.000000	2.413748	3.983406	5.268605	6.322278	-0.000657	-0.000657	0.000000	0.000328	0.000000	0.001653	-0.000329	0.000000
2026-03-18 11:33:22.606467	0.000002	0.000000	0.000007	0.000009	0.000001	-0.000004	0.000002	-0.000000	-0.000328	-0.000328	-0.000657	0.000328	2.413748	3.983734	5.268605	6.322278	-0.000657	-0.000328	0.000000	0.000657	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:33:23.597326	0.000002	0.000000	0.000007	0.000008	-0.000000	-0.000004	0.000001	0.000000	0.000000	0.000000	-0.000985	0.000657	2.413748	3.982749	5.267949	6.321950	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000331
2026-03-18 11:33:24.633666	0.000001	-0.000001	0.000006	0.000007	0.000000	-0.000002	0.000000	-0.000001	-0.000328	-0.000328	-0.000657	0.000328	2.414076	3.982749	5.268605	6.321950	-0.000328	-0.000328	-0.000657	0.000000	0.000659	0.000000	0.000000	0.000331
2026-03-18 11:33:25.599697	0.000001	0.000001	0.000006	0.000009	0.000002	-0.000001	-0.000001	-0.000001	0.000000	0.000000	-0.000985	0.000000	2.413420	3.983077	5.269262	6.322935	-0.000328	0.000000	-0.000328	0.000328	-0.000330	0.000000	0.000000	0.000000
2026-03-18 11:33:26.598736	0.000003	0.000001	0.000008	0.000009	-0.000000	-0.000002	0.000001	-0.000001	0.000000	-0.000328	-0.000657	0.000328	2.414076	3.983406	5.269262	6.322935	-0.000328	0.000000	0.000000	0.000328	0.000000	0.000000	0.000000	0.000331
2026-03-18 11:33:27.633149	0.000003	0.000001	0.000008	0.000009	-0.000000	-0.000005	0.000003	-0.000001	-0.000328	-0.000328	-0.000328	0.000000	2.413748	3.982420	5.268277	6.322278	-0.000657	-0.000657	-0.000328	0.000328	-0.000330	0.000000	0.000000	0.000331
2026-03-18 11:33:28.597410	0.000001	-0.000001	0.000007	0.000008	0.000000	-0.000002	0.000000	-0.000003	-0.000328	-0.000328	-0.000328	0.000328	2.414405	3.983077	5.268934	6.322935	-0.000985	0.000000	0.000000	0.000328	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:33:29.597823	-0.000000	-0.000000	0.000006	0.000007	0.000001	-0.000002	0.000000	-0.000002	-0.000328	0.000000	-0.000657	0.000328	2.413420	3.982749	5.268934	6.322607	-0.000657	-0.000657	-0.000328	0.000328	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:33:30.631565	0.000003	0.000000	0.000007	0.000008	0.000001	-0.000004	0.000002	-0.000000	0.000000	0.000000	-0.000657	0.000000	2.413748	3.983077	5.268277	6.321950	-0.000328	-0.000328	-0.000328	0.000000	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:33:31.608058	0.000001	0.000001	0.000008	0.000007	-0.000002	-0.000004	0.000004	-0.000000	0.000000	-0.000657	-0.000657	0.000328	2.413420	3.981763	5.266635	6.321293	-0.000328	-0.000328	0.000000	0.000000	0.000330	0.000827	-0.000329	0.000331
2026-03-18 11:33:32.599953	0.000001	-0.000000	0.000006	0.000008	0.000002	-0.000003	-0.000001	-0.000000	0.000000	-0.000657	-0.000657	0.000985	2.413420	3.982420	5.268277	6.321621	-0.000657	-0.000328	-0.000657	0.000328	0.000330	0.000827	0.000000	-0.000331
2026-03-18 11:33:33.597119	0.000000	-0.000001	0.000006	0.000008	0.000001	-0.000001	-0.000001	-0.000001	-0.000328	-0.000328	-0.000328	0.000328	2.413420	3.982420	5.267292	6.320964	-0.000985	-0.000328	0.000328	0.000000	0.000000	0.000000	0.000000	-0.000331
2026-03-18 11:33:34.509922	0.000001	0.000001	0.000005	0.000007	0.000000	-0.000004	0.000001	-0.000002	-0.000328	0.000000	-0.000328	0.000000	2.413420	3.983077	5.268277	6.321621	-0.000985	-0.000328	-0.000328	0.000000	0.000330	0.000000	-0.000329	0.000000
2026-03-18 11:33:35.604365	0.000004	0.000003	0.000008	0.000009	-0.000001	-0.000003	0.000004	0.000000	0.000000	-0.000328	-0.000328	0.000328	2.413748	3.983077	5.269262	6.322607	-0.000657	-0.000328	-0.000328	0.000328	0.000000	-0.000827	0.000000	0.000000
2026-03-18 11:33:36.604720	0.000002	0.000000	0.000005	0.000009	-0.000001	-0.000003	0.000000	-0.000000	-0.000328	0.000000	-0.000657	0.000657	2.413748	3.982749	5.268277	6.322278	-0.000985	-0.000657	-0.000328	0.000328	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:33:37.624824	0.000001	-0.000001	0.000004	0.000006	0.000002	-0.000002	-0.000001	-0.000002	0.000000	0.000000	0.000000	0.000000	2.414076	3.982749	5.268277	6.322607	-0.000985	-0.000657	-0.000328	0.000328	0.000330	0.000827	0.000657	0.000000
2026-03-18 11:33:38.596606	0.000002	0.000002	0.000008	0.000008	-0.000001	-0.000003	0.000001	-0.000001	0.000000	0.000000	-0.000657	0.000328	2.414076	3.983734	5.268934	6.322935	-0.000985	-0.000985	-0.000328	0.000000	0.000330	0.000827	0.000000	0.000000
2026-03-18 11:33:39.606920	0.000002	0.000000	0.000009	0.000008	0.000001	-0.000006	0.000002	-0.000002	-0.000657	-0.000657	-0.000985	0.000985	2.413748	3.983077	5.268605	6.321950	-0.000657	-0.000328	-0.000657	0.000000	0.000000	0.000827	-0.000329	0.000331
2026-03-18 11:33:40.638163	0.000001	0.000001	0.000007	0.000008	-0.000000	-0.000003	0.000000	-0.000001	-0.000328	0.000000	-0.000657	0.000000	2.413420	3.982420	5.267949	6.321621	-0.000657	-0.000657	-0.000657	0.000328	0.000000	0.000000	0.000000	0.000331
2026-03-18 11:33:41.597720	0.000000	-0.000002	0.000004	0.000008	0.000000	-0.000001	-0.000001	-0.000000	0.000328	0.000000	-0.000985	0.000000	2.413420	3.982749	5.267949	6.321621	-0.000328	0.000328	0.000000	0.000657	0.000000	0.000827	-0.000329	0.000000
2026-03-18 11:33:42.599713	0.000001	0.000002	0.000007	0.000009	0.000000	-0.000004	0.000001	-0.000001	0.000000	-0.000328	-0.000657	0.000328	2.413091	3.982420	5.268277	6.321950	-0.000657	-0.000657	0.000000	0.000328	0.000000	0.000000	-0.000329	0.000000
2026-03-18 11:33:43.603942	0.000003	0.000001	0.000008	0.000009	-0.000001	-0.000002	0.000003	0.000000	0.000000	-0.000328	-0.000657	0.000000	2.413748	3.982420	5.267949	6.321293	-0.000657	0.000000	0.000000	0.000000	0.000330	0.000000	0.000000	0.000331
2026-03-18 11:33:44.637177	0.000001	-0.000001	0.000006	0.000008	0.000000	-0.000005	0.000000	-0.000001	-0.000328	-0.000328	-0.000328	0.000328	2.413748	3.982420	5.268277	6.321950	-0.001314	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2026-03-18 11:33:45.599266	-0.000001	0.000000	0.000005	0.000007	0.000001	-0.000001	-0.000002	-0.000001	0.000000	-0.000657	-0.000328	0.000657	2.413420	3.982420	5.267949	6.320636	-0.000657	-0.000328	0.000000	0.000000	0.000000	0.000000	-0.000329	0.000331
2026-03-18 11:33:46.617751	0.000002	0.000001	0.000006	0.000008	0.000000	-0.000003	0.000001	-0.000001	-0.000328	0.000000	-0.000985	0.000000	2.413420	3.982749	5.267949	6.321621	-0.000328	-0.000657	0.000000	0.000657	0.000330	0.000827	-0.000657	0.000000
2026-03-18 11:33:47.638128	0.000002	0.000002	0.000008	0.000010	-0.000000	-0.000005	0.000003	-0.000004	0.000000	-0.000328	-0.000657	0.000328	2.413420	3.982420	5.267949	6.321950	-0.000328	-0.000657	-0.000328	0.000000	0.000330	0.000827	-0.000329	0.000000
2026-03-18 11:33:48.598201	0.000001	0.000000	0.000006	0.000007	0.000001	-0.000005	0.000000	-0.000002	-0.000328	-0.000328	-0.000985	0.000000	2.413091	3.982092	5.267292	6.320636	-0.000328	0.000000	-0.000328	0.000000	0.000000	-0.000827	0.000000	0.000000
2026-03-18 11:33:49.611671	0.000000	0.000000	0.000004	0.000008	0.000000	-0.000002	-0.000002	0.000000	0.000000	-0.000657	-0.000985	0.000000	2.413420	3.983077	5.268605	6.321950	-0.000985	-0.000985	-0.000328	0.000000	0.000330	0.000000	-0.000657	0.000331
2026-03-18 11:33:50.596387	0.000000	-0.000000	0.000006	0.000008	-0.000002	-0.000003	0.000000	-0.000002	0.000000	0.000000	-0.000328	0.000328	2.413420	3.982420	5.267949	6.321621	-0.000657	-0.000328	0.000328	0.000328	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:33:51.603257	0.000004	0.000001	0.000008	0.000009	0.000000	-0.000005	0.000002	-0.000003	0.000000	-0.000328	-0.000657	0.000328	2.413748	3.983077	5.268605	6.321950	-0.000985	-0.000328	-0.000328	0.000000	-0.000330	0.000827	0.000000	0.000000
2026-03-18 11:33:52.597759	0.000001	0.000001	0.000006	0.000008	0.000000	-0.000003	0.000001	-0.000000	-0.000328	-0.000328	-0.000657	0.000657	2.412763	3.981763	5.267292	6.320636	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:33:53.600492	0.000000	-0.000001	0.000005	0.000008	-0.000001	-0.000001	-0.000001	-0.000001	-0.000328	-0.000328	-0.000985	0.000328	2.413420	3.982092	5.267292	6.320636	-0.000328	0.000000	-0.000657	0.000000	0.000330	0.000000	0.000329	0.000331
2026-03-18 11:33:54.607474	0.000002	0.000001	0.000006	0.000009	0.000001	-0.000002	0.000000	-0.000000	0.000000	0.000000	-0.000985	0.000328	2.413748	3.981763	5.267292	6.320308	-0.000657	0.000000	-0.000328	0.000000	0.000000	0.000000	0.000000	0.000662
2026-03-18 11:33:55.600083	0.000002	0.000002	0.000008	0.000008	0.000001	-0.000005	0.000002	-0.000000	0.000000	-0.000328	0.000000	0.000000	2.413420	3.982420	5.267292	6.320964	-0.000985	-0.000657	0.000000	0.000328	0.000000	0.000000	0.000000	-0.000331
2026-03-18 11:33:56.598983	0.000001	-0.000001	0.000008	0.000009	-0.000001	-0.000003	0.000001	-0.000002	0.000000	-0.000328	-0.000657	0.000328	2.413420	3.981763	5.266635	6.319979	-0.000328	-0.000657	-0.000657	0.000000	0.000330	-0.000827	-0.000329	0.000000
2026-03-18 11:33:57.602219	0.000001	-0.000000	0.000005	0.000007	0.000000	-0.000002	-0.000002	-0.000002	0.000000	0.000000	-0.000985	0.000328	2.413091	3.981763	5.266635	6.319979	-0.000328	-0.000657	-0.000657	0.000000	0.000330	0.000827	-0.000329	0.000000
2026-03-18 11:33:58.600024	-0.000000	-0.000001	0.000006	0.000007	-0.000001	-0.000002	-0.000001	-0.000002	0.000000	-0.000328	-0.000657	0.000657	2.413748	3.982092	5.267292	6.320636	-0.000328	-0.000328	-0.000328	0.000328	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:33:59.596713	0.000003	0.000001	0.000009	0.000009	0.000000	-0.000004	0.000002	-0.000001	-0.000328	-0.000657	-0.000657	0.000000	2.413420	3.982420	5.267949	6.321621	-0.000985	-0.000657	0.000000	0.000328	0.000000	0.000827	0.000000	0.000000
2026-03-18 11:34:00.602312	0.000002	0.000001	0.000007	0.000009	0.000001	-0.000004	0.000002	-0.000000	-0.000328	-0.000328	-0.000328	0.000000	2.413420	3.981435	5.267620	6.320636	-0.000328	0.000000	-0.000328	-0.000328	-0.000330	0.000827	0.000329	0.000000
2026-03-18 11:34:01.603531	0.000001	-0.000001	0.000005	0.000007	0.000001	-0.000002	-0.000002	-0.000002	0.000328	0.000000	-0.000328	0.000328	2.413420	3.982749	5.267620	6.321293	-0.000657	-0.000328	-0.000328	0.000657	-0.000330	0.000827	0.000000	-0.000331
2026-03-18 11:34:02.599791	0.000001	-0.000001	0.000007	0.000008	-0.000001	-0.000001	-0.000002	-0.000002	0.000000	0.000000	-0.000328	0.000657	2.413420	3.982420	5.266635	6.320964	-0.000985	-0.000328	0.000000	0.000328	0.000000	0.000827	-0.000329	0.000000
2026-03-18 11:34:03.601296	0.000003	0.000000	0.000008	0.000010	-0.000000	-0.000004	0.000002	-0.000001	0.000000	0.000000	-0.000985	-0.000328	2.413091	3.981435	5.266963	6.320636	-0.000328	-0.000328	-0.000328	0.000000	0.000330	0.000000	0.000329	0.000000
2026-03-18 11:34:04.630577	0.000001	0.000000	0.000007	0.000009	0.000000	-0.000004	0.000002	-0.000002	-0.000328	-0.000328	-0.000657	0.000328	2.413748	3.981763	5.267949	6.320308	-0.000985	-0.000328	0.000000	0.000328	-0.000330	0.000000	-0.000329	0.000331
2026-03-18 11:34:05.599801	0.000000	-0.000001	0.000006	0.000009	0.000001	-0.000002	-0.000001	-0.000001	-0.000657	-0.000328	-0.000985	0.000328	2.414076	3.982749	5.268605	6.321950	-0.000985	0.000328	0.000000	0.000328	0.000330	0.000000	0.000000	0.000000
