time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	volt_ch17	volt_ch18	volt_ch19	volt_ch20	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
560.725	0.203299	0.551124	-0.624713	-1.362401	0.283112	-1.396560	1.704300	0.277528	3.130424	3.062106	3.773201	3.318954	0.021669	0.006232	0.000648	-0.000337	0.000137	-0.000898	0.006721	0.012612	-0.000405	0.000425	-0.001142	-0.000109
561.724	0.203628	0.551124	-0.624384	-1.362401	0.283112	-1.396560	1.704629	0.278185	3.131081	3.063092	3.773201	3.318626	0.021669	0.006560	0.000648	-0.000009	0.000133	-0.000901	0.006719	0.012612	-0.000404	0.000428	-0.001146	-0.000110
562.724	0.203299	0.552109	-0.624384	-1.362401	0.282126	-1.397545	1.704300	0.278185	3.131409	3.063092	3.772873	3.318626	0.021669	0.006889	0.000648	-0.000009	0.000133	-0.000899	0.006718	0.012613	-0.000405	0.000429	-0.001146	-0.000111
563.725	0.202971	0.551452	-0.624056	-1.362073	0.282455	-1.397545	1.703315	0.276871	3.130752	3.063092	3.773858	3.318626	0.021669	0.006560	0.000320	0.000320	0.000134	-0.000897	0.006717	0.012618	-0.000409	0.000427	-0.001145	-0.000110
564.722	0.203299	0.552109	-0.624056	-1.362073	0.282455	-1.396888	1.703972	0.277200	3.130424	3.063092	3.773530	3.318954	0.021669	0.006889	0.000648	-0.000009	0.000131	-0.000900	0.006712	0.012620	-0.000411	0.000431	-0.001147	-0.000112
565.724	0.203628	0.551781	-0.624056	-1.362401	0.282455	-1.397545	1.703315	0.276543	3.130752	3.063092	3.773201	3.318626	0.021340	0.006560	0.000320	-0.000009	0.000132	-0.000902	0.006708	0.012621	-0.000412	0.000435	-0.001152	-0.000112
566.724	0.202971	0.551452	-0.624384	-1.362073	0.282455	-1.397545	1.703315	0.275886	3.131409	3.062435	3.773201	3.318626	0.021669	0.006560	0.000977	-0.000337	0.000129	-0.000902	0.006703	0.012627	-0.000414	0.000437	-0.001155	-0.000112
567.724	0.203628	0.551781	-0.624384	-1.362401	0.282455	-1.397217	1.703315	0.277528	3.130752	3.062763	3.772544	3.318626	0.021340	0.006232	0.000648	-0.000009	0.000131	-0.000901	0.006701	0.012631	-0.000419	0.000438	-0.001154	-0.000113
568.725	0.203628	0.552109	-0.624384	-1.361745	0.282455	-1.396560	1.703644	0.276871	3.130095	3.062435	3.773858	3.318626	0.021340	0.006560	0.000648	-0.000009	0.000129	-0.000904	0.006695	0.012634	-0.000422	0.000441	-0.001158	-0.000115
569.725	0.203299	0.551452	-0.624056	-1.362401	0.282783	-1.396888	1.703972	0.277528	3.130095	3.062435	3.773530	3.318954	0.021340	0.006232	0.000648	0.000320	0.000128	-0.000903	0.006688	0.012638	-0.000425	0.000445	-0.001164	-0.000116
570.724	0.203299	0.551781	-0.624384	-1.362730	0.282455	-1.396560	1.704629	0.278185	3.130752	3.062435	3.773530	3.318954	0.021669	0.006560	0.000648	0.000320	0.000127	-0.000907	0.006683	0.012643	-0.000426	0.000449	-0.001166	-0.000115
571.724	0.203299	0.551452	-0.624384	-1.362073	0.282455	-1.396888	1.703972	0.277200	3.130424	3.062435	3.773201	3.318626	0.021340	0.006889	0.000320	-0.000009	0.000127	-0.000905	0.006678	0.012648	-0.000432	0.000452	-0.001167	-0.000116
572.725	0.203299	0.551781	-0.624056	-1.362401	0.282783	-1.396560	1.704629	0.276871	3.130752	3.062106	3.773530	3.319283	0.021669	0.006889	0.000977	0.000320	0.000126	-0.000906	0.006674	0.012654	-0.000436	0.000454	-0.001169	-0.000118
573.722	0.202971	0.551452	-0.624713	-1.362730	0.282126	-1.397217	1.703972	0.277200	3.131081	3.063092	3.773530	3.318626	0.021669	0.006560	0.000648	-0.000009	0.000124	-0.000908	0.006667	0.012657	-0.000439	0.000460	-0.001176	-0.000119
574.724	0.203299	0.552109	-0.624384	-1.362401	0.282126	-1.396560	1.704629	0.277857	3.130752	3.062763	3.773201	3.318297	0.021669	0.006560	0.000320	-0.000009	0.000122	-0.000910	0.006660	0.012663	-0.000440	0.000464	-0.001179	-0.000120
575.724	0.203628	0.551124	-0.624056	-1.362401	0.282126	-1.397545	1.703315	0.277528	3.130424	3.062763	3.773201	3.318954	0.021669	0.005903	0.000320	-0.000337	0.000123	-0.000910	0.006655	0.012668	-0.000446	0.000464	-0.001179	-0.000122
576.724	0.203628	0.551781	-0.624056	-1.362073	0.282455	-1.396888	1.704629	0.277200	3.130752	3.063092	3.773858	3.318954	0.021669	0.006889	-0.000009	-0.000009	0.000123	-0.000913	0.006650	0.012674	-0.000450	0.000466	-0.001182	-0.000123
577.723	0.203299	0.551781	-0.624056	-1.362730	0.281798	-1.397217	1.704629	0.277528	3.131081	3.063092	3.773530	3.318297	0.021669	0.006889	0.000320	-0.000009	0.000119	-0.000915	0.006645	0.012678	-0.000452	0.000471	-0.001188	-0.000125
578.724	0.203628	0.551452	-0.624384	-1.362401	0.281798	-1.397545	1.703315	0.276543	3.130752	3.063092	3.773530	3.318954	0.021340	0.006889	0.000648	-0.000009	0.000121	-0.000917	0.006638	0.012681	-0.000455	0.000476	-0.001191	-0.000124
579.724	0.203299	0.552109	-0.624384	-1.362401	0.282126	-1.397217	1.703644	0.276543	3.131081	3.062435	3.773201	3.319283	0.021340	0.006560	0.000320	0.000320	0.000120	-0.000915	0.006633	0.012687	-0.000461	0.000476	-0.001191	-0.000126
580.723	0.203299	0.551452	-0.624384	-1.362073	0.282126	-1.397545	1.703644	0.276871	3.130752	3.063092	3.773858	3.318954	0.021340	0.006232	0.000648	-0.000009	0.000120	-0.000918	0.006630	0.012692	-0.000462	0.000477	-0.001190	-0.000127
581.724	0.203299	0.551781	-0.624384	-1.362073	0.282455	-1.397217	1.704629	0.277857	3.130752	3.063092	3.773858	3.318954	0.021340	0.006560	0.000648	-0.000009	0.000118	-0.000920	0.006623	0.012695	-0.000466	0.000483	-0.001196	-0.000128
582.724	0.203628	0.551452	-0.624384	-1.361745	0.282126	-1.397217	1.703972	0.276871	3.130095	3.063092	3.773530	3.319283	0.021340	0.006889	0.000648	0.000320	0.000116	-0.000922	0.006617	0.012697	-0.000469	0.000486	-0.001198	-0.000128
583.725	0.203299	0.551781	-0.624384	-1.362401	0.282126	-1.397874	1.702658	0.275557	3.130752	3.063092	3.773201	3.318626	0.021340	0.006560	0.000320	-0.000009	0.000117	-0.000922	0.006615	0.012703	-0.000471	0.000486	-0.001199	-0.000128
584.721	0.203299	0.552109	-0.624056	-1.362401	0.282783	-1.397217	1.704300	0.276543	3.131081	3.062435	3.773530	3.318626	0.021340	0.006889	-0.000009	-0.000009	0.000116	-0.000924	0.006612	0.012705	-0.000473	0.000487	-0.001199	-0.000129
585.724	0.203956	0.551781	-0.624384	-1.362730	0.282126	-1.398531	1.702658	0.274572	3.130424	3.062435	3.773530	3.318626	0.021669	0.006560	0.000320	-0.000009	0.000115	-0.000926	0.006608	0.012708	-0.000473	0.000490	-0.001203	-0.000131
586.723	0.203628	0.551781	-0.624056	-1.362401	0.282126	-1.398531	1.702330	0.274572	3.130424	3.062435	3.773858	3.319283	0.021669	0.006560	0.000320	0.000320	0.000113	-0.000926	0.006603	0.012711	-0.000476	0.000494	-0.001205	-0.000131
587.723	0.202971	0.551452	-0.624056	-1.362401	0.282455	-1.396888	1.703972	0.277200	3.130752	3.062763	3.773858	3.318626	0.021669	0.006560	-0.000009	-0.000009	0.000114	-0.000927	0.006603	0.012714	-0.000480	0.000495	-0.001205	-0.000131
588.721	0.202971	0.551781	-0.624384	-1.362401	0.282126	-1.396560	1.704629	0.276871	3.130752	3.063092	3.773201	3.318954	0.021340	0.006889	0.000320	-0.000009	0.000114	-0.000926	0.006601	0.012716	-0.000480	0.000494	-0.001204	-0.000131
589.724	0.203299	0.551452	-0.624056	-1.362401	0.281798	-1.397217	1.704300	0.276871	3.130095	3.063092	3.773858	3.318954	0.021669	0.006232	0.000320	-0.000009	0.000112	-0.000929	0.006598	0.012715	-0.000483	0.000497	-0.001207	-0.000133
590.724	0.203299	0.551452	-0.624056	-1.362730	0.282455	-1.397217	1.704629	0.277857	3.130752	3.063092	3.773201	3.319283	0.021669	0.006232	0.000648	-0.000009	0.000111	-0.000930	0.006593	0.012717	-0.000482	0.000499	-0.001210	-0.000132
591.724	0.203299	0.551452	-0.624384	-1.362401	0.282455	-1.397217	1.704629	0.277528	3.130752	3.062763	3.773530	3.318626	0.021340	0.006560	0.000320	-0.000009	0.000111	-0.000929	0.006594	0.012719	-0.000484	0.000499	-0.001208	-0.000135
592.724	0.203628	0.551124	-0.624384	-1.362401	0.282783	-1.396560	1.704300	0.277857	3.131409	3.063092	3.773530	3.318954	0.021340	0.006560	0.000648	-0.000009	0.000112	-0.000928	0.006596	0.012722	-0.000484	0.000497	-0.001207	-0.000133
593.724	0.202971	0.551452	-0.624384	-1.362730	0.282783	-1.396560	1.703972	0.277528	3.130095	3.062435	3.773858	3.318626	0.021669	0.006560	0.000648	0.000320	0.000110	-0.000930	0.006593	0.012721	-0.000484	0.000498	-0.001209	-0.000134
594.725	0.202971	0.551781	-0.624056	-1.362730	0.281798	-1.396888	1.703972	0.277200	3.130752	3.062435	3.773201	3.318954	0.021669	0.006560	0.000320	0.000320	0.000111	-0.000931	0.006591	0.012719	-0.000485	0.000501	-0.001212	-0.000133
595.720	0.203299	0.551781	-0.624384	-1.362401	0.282783	-1.396888	1.704629	0.277528	3.130095	3.063092	3.773530	3.318626	0.021340	0.006560	0.000648	-0.000009	0.000111	-0.000929	0.006592	0.012721	-0.000485	0.000498	-0.001210	-0.000133
596.724	0.203628	0.551452	-0.624713	-1.362401	0.282126	-1.396888	1.704629	0.277200	3.130095	3.062435	3.773858	3.319283	0.021012	0.006560	0.000648	-0.000009	0.000112	-0.000929	0.006592	0.012723	-0.000486	0.000496	-0.001207	-0.000132
597.724	0.203299	0.551452	-0.624713	-1.362730	0.282455	-1.396888	1.705286	0.278185	3.130752	3.063420	3.773530	3.318626	0.021012	0.006560	0.000648	-0.000009	0.000110	-0.000931	0.006592	0.012723	-0.000484	0.000498	-0.001210	-0.000134
598.724	0.203628	0.551781	-0.624384	-1.362401	0.283112	-1.396560	1.705286	0.278185	3.130095	3.062435	3.773201	3.318954	0.021012	0.006889	0.000320	-0.000009	0.000109	-0.000932	0.006590	0.012721	-0.000483	0.000501	-0.001210	-0.000132
599.723	0.203628	0.551124	-0.624384	-1.362401	0.283112	-1.395903	1.705286	0.278514	3.130424	3.063092	3.773201	3.319283	0.021340	0.006560	0.000320	-0.000337	0.000111	-0.000930	0.006592	0.012722	-0.000485	0.000499	-0.001208	-0.000132
600.775	0.203299	0.551781	-0.624384	-1.362730	0.282455	-1.396560	1.705286	0.277857	3.130752	3.063092	3.773530	3.318954	0.021669	0.006560	0.000320	-0.000009	0.000112	-0.000928	0.006593	0.012723	-0.000485	0.000498	-0.001208	-0.000132
602.081	0.204613	0.553751	-0.622742	-1.354190	0.350772	-1.277663	1.862612	0.473939	3.129438	3.061121	3.772216	3.311400	0.020355	0.005903	0.000648	-0.000337	0.000115	-0.000925	0.006616	0.012702	-0.000471	0.000488	-0.001200	-0.000131
603.080	0.204942	0.553751	-0.623070	-1.355176	0.289024	-1.391305	1.704629	0.281141	3.129438	3.061449	3.771887	3.311400	0.020683	0.005903	0.000320	-0.000337	0.000117	-0.000923	0.006622	0.012700	-0.000468	0.000484	-0.001197	-0.000130
604.081	0.204942	0.553751	-0.623070	-1.354847	0.289024	-1.391633	1.704629	0.280484	3.129110	3.060464	3.771887	3.311400	0.020355	0.005903	0.000320	-0.000009	0.000115	-0.000923	0.006624	0.012695	-0.000466	0.000484	-0.001197	-0.000129
605.081	0.204613	0.553751	-0.622742	-1.355176	0.288695	-1.392290	1.703972	0.279827	3.129110	3.060792	3.772216	3.311400	0.020355	0.006232	-0.000009	-0.000009	0.000115	-0.000923	0.006626	0.012690	-0.000461	0.000483	-0.001196	-0.000129
606.081	0.204942	0.554080	-0.622742	-1.355504	0.288695	-1.391962	1.703644	0.279827	3.129110	3.060464	3.771231	3.310743	0.020683	0.005903	0.000320	0.000320	0.000118	-0.000919	0.006634	0.012686	-0.000460	0.000479	-0.001193	-0.000127
607.080	0.204942	0.554080	-0.622742	-1.355176	0.288367	-1.392947	1.702330	0.279170	3.129438	3.060136	3.771887	3.311728	0.020355	0.005903	0.000648	-0.000337	0.000121	-0.000918	0.006640	0.012683	-0.000457	0.000474	-0.001189	-0.000127
608.081	0.204942	0.553751	-0.622742	-1.355176	0.287053	-1.395246	1.699374	0.273258	3.129438	3.060464	3.771887	3.312057	0.020355	0.005903	0.000648	-0.000009	0.000121	-0.000915	0.006645	0.012680	-0.000453	0.000471	-0.001189	-0.000125
609.081	0.204613	0.553751	-0.622742	-1.354847	0.288367	-1.393604	1.701673	0.277200	3.128782	3.060792	3.771887	3.312057	0.020355	0.006232	0.000320	-0.000009	0.000119	-0.000917	0.006647	0.012673	-0.000449	0.000470	-0.001186	-0.000125
610.081	0.204942	0.554080	-0.623070	-1.354847	0.288367	-1.393275	1.701673	0.276543	3.129110	3.060464	3.771887	3.311728	0.020355	0.005903	0.000648	-0.000666	0.000120	-0.000915	0.006654	0.012669	-0.000447	0.000467	-0.001182	-0.000125
611.080	0.204613	0.553751	-0.622413	-1.354847	0.288038	-1.393604	1.702330	0.277200	3.129438	3.060464	3.771887	3.311400	0.021012	0.006232	0.000648	-0.000009	0.000122	-0.000912	0.006660	0.012667	-0.000444	0.000462	-0.001178	-0.000122
612.081	0.204942	0.554408	-0.622742	-1.354847	0.288367	-1.393604	1.702330	0.276543	3.129438	3.060464	3.771887	3.311071	0.020027	0.005903	0.000648	0.000320	0.000123	-0.000912	0.006666	0.012661	-0.000441	0.000461	-0.001177	-0.000121
613.081	0.205270	0.553751	-0.622742	-1.354847	0.286725	-1.395575	1.698717	0.272930	3.129110	3.060792	3.772216	3.312057	0.020355	0.005903	0.000648	-0.000009	0.000122	-0.000912	0.006668	0.012654	-0.000437	0.000457	-0.001175	-0.000121
614.084	0.204942	0.554080	-0.623070	-1.355176	0.288367	-1.392618	1.703315	0.277857	3.129110	3.060464	3.772544	3.311728	0.020683	0.005903	-0.000009	-0.000009	0.000124	-0.000911	0.006675	0.012651	-0.000433	0.000455	-0.001173	-0.000121
615.078	0.204613	0.554080	-0.622742	-1.354519	0.288695	-1.392618	1.703644	0.279170	3.129438	3.060792	3.772544	3.311400	0.020683	0.006560	0.000648	-0.000009	0.000126	-0.000908	0.006682	0.012648	-0.000430	0.000449	-0.001167	-0.000118
616.077	0.204285	0.554080	-0.622742	-1.355176	0.288367	-1.391962	1.703972	0.279499	3.129438	3.060792	3.771559	3.310743	0.020683	0.005903	0.000977	-0.000009	0.000126	-0.000908	0.006687	0.012642	-0.000429	0.000448	-0.001165	-0.000120
617.080	0.204613	0.553751	-0.623070	-1.355176	0.288695	-1.391633	1.704300	0.280484	3.129438	3.060464	3.771887	3.311400	0.020355	0.005903	-0.000009	-0.000337	0.000126	-0.000909	0.006689	0.012637	-0.000425	0.000446	-0.001163	-0.000117
618.080	0.204613	0.554080	-0.622742	-1.354847	0.288367	-1.391962	1.704300	0.280156	3.129438	3.060792	3.771887	3.311400	0.020027	0.005903	0.000320	-0.000009	0.000128	-0.000907	0.006694	0.012633	-0.000420	0.000443	-0.001162	-0.000114
619.080	0.204942	0.553751	-0.622742	-1.355176	0.289352	-1.391633	1.704957	0.280813	3.129110	3.060464	3.772216	3.311400	0.021012	0.005575	-0.000009	-0.000009	0.000129	-0.000905	0.006700	0.012631	-0.000418	0.000438	-0.001156	-0.000116
620.080	0.205270	0.554080	-0.622742	-1.355176	0.288367	-1.391962	1.704629	0.280156	3.129438	3.060464	3.771887	3.310743	0.020027	0.006232	0.000648	0.000320	0.000130	-0.000904	0.006703	0.012627	-0.000416	0.000438	-0.001154	-0.000115
621.076	0.204613	0.554080	-0.623070	-1.355176	0.289024	-1.391962	1.704629	0.281141	3.129438	3.060792	3.771559	3.310743	0.020683	0.005903	0.000648	-0.000009	0.000129	-0.000904	0.006703	0.012625	-0.000414	0.000438	-0.001154	-0.000113
622.077	0.204942	0.554080	-0.623070	-1.354847	0.289024	-1.391633	1.705286	0.280813	3.129767	3.060792	3.771887	3.311400	0.020683	0.005903	-0.000009	-0.000009	0.000130	-0.000905	0.006709	0.012621	-0.000411	0.000435	-0.001153	-0.000114
623.080	0.204613	0.554080	-0.622413	-1.355176	0.289024	-1.391305	1.705943	0.281798	3.129438	3.060792	3.772544	3.311400	0.020683	0.005903	0.000320	0.000320	0.000132	-0.000903	0.006711	0.012619	-0.000411	0.000429	-0.001151	-0.000112
624.080	0.204942	0.554080	-0.623070	-1.354847	0.289024	-1.390319	1.706600	0.283112	3.129438	3.060792	3.771887	3.311071	0.020355	0.005903	0.000648	0.000320	0.000133	-0.000902	0.006715	0.012618	-0.000409	0.000429	-0.001147	-0.000113
625.081	0.204285	0.553751	-0.622742	-1.355176	0.289352	-1.390319	1.706271	0.282783	3.128782	3.060792	3.772544	3.311400	0.020355	0.005575	0.000320	0.000320	0.000133	-0.000902	0.006716	0.012615	-0.000406	0.000430	-0.001148	-0.000112
626.080	0.204613	0.553751	-0.622742	-1.355504	0.289681	-1.390319	1.707256	0.284426	3.129110	3.060464	3.772216	3.311400	0.020683	0.005903	-0.000009	-0.000009	0.000132	-0.000902	0.006718	0.012613	-0.000407	0.000431	-0.001148	-0.000112
627.080	0.204613	0.553751	-0.622742	-1.354519	0.289352	-1.390976	1.705943	0.281798	3.128782	3.060464	3.772216	3.311728	0.021012	0.005903	0.000648	-0.000009	0.000134	-0.000900	0.006720	0.012615	-0.000406	0.000427	-0.001145	-0.000111
628.080	0.204942	0.554080	-0.623070	-1.355176	0.289681	-1.389991	1.706928	0.283769	3.129438	3.060464	3.771887	3.311400	0.020683	0.005903	0.000320	-0.000009	0.000135	-0.000899	0.006720	0.012613	-0.000405	0.000426	-0.001144	-0.000110
629.081	0.204942	0.553751	-0.622742	-1.355176	0.290338	-1.389662	1.708242	0.284426	3.129110	3.060792	3.772544	3.311728	0.020683	0.005903	0.000648	0.000320	0.000133	-0.000902	0.006719	0.012612	-0.000406	0.000428	-0.001146	-0.000111
630.080	0.204942	0.553751	-0.622742	-1.354847	0.290009	-1.389006	1.709227	0.285411	3.129110	3.060464	3.771887	3.311400	0.020355	0.005575	0.000320	-0.000009	0.000133	-0.000902	0.006720	0.012611	-0.000405	0.000429	-0.001147	-0.000111
631.081	0.204942	0.553751	-0.623070	-1.355176	0.289681	-1.390976	1.706600	0.283112	3.129110	3.061121	3.772216	3.311400	0.020355	0.005903	0.000977	-0.000009	0.000133	-0.000901	0.006721	0.012613	-0.000405	0.000426	-0.001143	-0.000111
632.080	0.204942	0.553751	-0.622742	-1.354847	0.289024	-1.391633	1.705286	0.281470	3.129110	3.060792	3.771559	3.311400	0.020355	0.005903	0.000648	0.000320	0.000134	-0.000900	0.006720	0.012613	-0.000406	0.000425	-0.001144	-0.000110
633.080	0.204613	0.553751	-0.622413	-1.354519	0.289024	-1.391305	1.705286	0.281141	3.129110	3.060464	3.771887	3.311400	0.020683	0.005903	0.000977	-0.000009	0.000132	-0.000901	0.006718	0.012614	-0.000406	0.000429	-0.001146	-0.000109
634.079	0.204942	0.554408	-0.622742	-1.355176	0.289024	-1.392290	1.704957	0.280813	3.129438	3.061121	3.772216	3.311400	0.020027	0.005903	0.000320	-0.000009	0.000132	-0.000901	0.006718	0.012613	-0.000406	0.000428	-0.001148	-0.000111
635.080	0.204613	0.554080	-0.622413	-1.354847	0.289352	-1.391633	1.704957	0.280484	3.129110	3.060464	3.772216	3.311400	0.020683	0.005903	0.000648	0.000320	0.000133	-0.000902	0.006714	0.012616	-0.000407	0.000429	-0.001147	-0.000112
636.080	0.204613	0.554080	-0.622413	-1.354847	0.289024	-1.391962	1.705286	0.281141	3.129438	3.060464	3.772544	3.311400	0.020683	0.005903	0.000648	0.000320	0.000132	-0.000901	0.006714	0.012619	-0.000411	0.000430	-0.001148	-0.000111
637.079	0.204942	0.554080	-0.622413	-1.355176	0.288367	-1.392290	1.704629	0.280156	3.129438	3.060464	3.772216	3.311400	0.020683	0.005903	0.000320	-0.000009	0.000131	-0.000902	0.006710	0.012621	-0.000412	0.000435	-0.001152	-0.000114
638.079	0.204613	0.553751	-0.622742	-1.355176	0.288367	-1.391962	1.704300	0.279499	3.128782	3.060464	3.772544	3.311400	0.021012	0.005903	0.000648	-0.000337	0.000130	-0.000902	0.006704	0.012624	-0.000414	0.000438	-0.001153	-0.000113
639.080	0.204942	0.554080	-0.623070	-1.354847	0.288367	-1.392947	1.702987	0.279170	3.129110	3.061121	3.772544	3.311728	0.020683	0.005903	0.000648	-0.000009	0.000130	-0.000903	0.006702	0.012630	-0.000418	0.000438	-0.001157	-0.000114
640.080	0.205270	0.553751	-0.623070	-1.355176	0.288695	-1.391962	1.703644	0.280156	3.129110	3.060136	3.771887	3.311728	0.020683	0.005903	0.000648	-0.000009	0.000129	-0.000904	0.006697	0.012635	-0.000421	0.000439	-0.001155	-0.000114
641.081	0.204942	0.554080	-0.622742	-1.354847	0.288695	-1.392618	1.704300	0.279170	3.129110	3.060464	3.771559	3.311400	0.021012	0.005903	0.000320	-0.000009	0.000127	-0.000903	0.006691	0.012636	-0.000423	0.000445	-0.001163	-0.000115
642.080	0.204942	0.554080	-0.622742	-1.354847	0.288367	-1.392618	1.703972	0.278842	3.128782	3.060792	3.771887	3.311400	0.020355	0.005903	0.000320	-0.000009	0.000126	-0.000906	0.006686	0.012642	-0.000426	0.000449	-0.001167	-0.000116
643.080	0.204942	0.554080	-0.623070	-1.355176	0.288367	-1.392618	1.703315	0.279170	3.129110	3.059807	3.771887	3.311400	0.020683	0.005903	0.000648	-0.000337	0.000125	-0.000906	0.006681	0.012646	-0.000430	0.000450	-0.001167	-0.000119
644.086	0.204942	0.553751	-0.622413	-1.354519	0.288038	-1.392618	1.703315	0.278185	3.128782	3.060464	3.772544	3.311728	0.020355	0.005903	0.000648	0.000320	0.000127	-0.000906	0.006676	0.012652	-0.000436	0.000451	-0.001169	-0.000120
645.079	0.204942	0.554080	-0.622413	-1.354847	0.288038	-1.392947	1.702987	0.277200	3.129110	3.060464	3.772216	3.311728	0.020683	0.005903	0.000320	-0.000009	0.000124	-0.000909	0.006670	0.012658	-0.000436	0.000457	-0.001173	-0.000120
646.081	0.204942	0.553751	-0.622742	-1.354519	0.288038	-1.392618	1.702658	0.277200	3.129767	3.061121	3.772216	3.311071	0.020355	0.005903	0.000648	-0.000009	0.000124	-0.000910	0.006663	0.012660	-0.000441	0.000463	-0.001179	-0.000121
647.080	0.204942	0.553751	-0.622742	-1.355504	0.288367	-1.392618	1.703972	0.278514	3.129767	3.060792	3.772216	3.311400	0.020355	0.006232	0.000648	-0.000009	0.000123	-0.000912	0.006658	0.012666	-0.000445	0.000464	-0.001179	-0.000121
648.079	0.204613	0.553751	-0.622413	-1.355176	0.288367	-1.393604	1.703315	0.277857	3.129767	3.061121	3.771887	3.311071	0.020683	0.005575	0.000977	0.000648	0.000122	-0.000912	0.006652	0.012672	-0.000451	0.000466	-0.001181	-0.000123
649.079	0.204942	0.554408	-0.622742	-1.355176	0.287710	-1.393275	1.702330	0.277528	3.129767	3.060464	3.771887	3.311400	0.020355	0.005246	0.000648	-0.000009	0.000121	-0.000914	0.006647	0.012675	-0.000452	0.000470	-0.001186	-0.000125
650.079	0.205270	0.554408	-0.622413	-1.355176	0.287710	-1.393932	1.700688	0.275557	3.129438	3.061121	3.771887	3.311400	0.020355	0.005575	0.000648	-0.000009	0.000119	-0.000916	0.006639	0.012680	-0.000454	0.000477	-0.001190	-0.000125
651.078	0.204613	0.554080	-0.623070	-1.355176	0.288367	-1.391962	1.703315	0.278514	3.128782	3.060464	3.772216	3.311400	0.020683	0.005903	0.000648	-0.000337	0.000119	-0.000918	0.006636	0.012686	-0.000460	0.000476	-0.001190	-0.000126
652.079	0.204942	0.554080	-0.623070	-1.354847	0.288367	-1.392947	1.704300	0.279170	3.129438	3.061121	3.772216	3.311400	0.020355	0.005903	0.000648	-0.000009	0.000119	-0.000918	0.006632	0.012692	-0.000462	0.000478	-0.001191	-0.000126
653.079	0.204613	0.553751	-0.622742	-1.355176	0.288695	-1.392618	1.704957	0.280484	3.129438	3.060792	3.771887	3.311400	0.020355	0.005575	0.000648	-0.000009	0.000117	-0.000919	0.006626	0.012694	-0.000467	0.000482	-0.001196	-0.000129
654.080	0.204942	0.553423	-0.622742	-1.354847	0.288367	-1.391962	1.704300	0.279170	3.129110	3.060792	3.771887	3.312057	0.020355	0.005903	0.000320	0.000320	0.000117	-0.000922	0.006620	0.012698	-0.000467	0.000486	-0.001200	-0.000130
655.080	0.204942	0.554408	-0.622742	-1.354847	0.289024	-1.392290	1.704957	0.280484	3.129438	3.060792	3.771887	3.311400	0.021012	0.005903	0.000648	-0.000009	0.000115	-0.000924	0.006615	0.012700	-0.000471	0.000489	-0.001201	-0.000130
656.080	0.204942	0.553751	-0.622413	-1.355176	0.288367	-1.392618	1.703972	0.279499	3.129438	3.060792	3.772216	3.311400	0.020355	0.005903	0.000320	-0.000337	0.000114	-0.000924	0.006613	0.012705	-0.000474	0.000488	-0.001200	-0.000130
657.079	0.204285	0.553751	-0.622742	-1.355176	0.289024	-1.392290	1.703972	0.279170	3.129438	3.060792	3.772544	3.312057	0.020683	0.005575	0.000648	0.000320	0.000116	-0.000924	0.006609	0.012707	-0.000475	0.000490	-0.001203	-0.000132
658.079	0.204613	0.553751	-0.622413	-1.354847	0.289024	-1.392618	1.703972	0.279499	3.129767	3.061121	3.772216	3.311728	0.020355	0.006232	0.000977	-0.000009	0.000112	-0.000927	0.006605	0.012710	-0.000477	0.000494	-0.001206	-0.000132
659.079	0.204942	0.554080	-0.622413	-1.355176	0.288695	-1.391633	1.704629	0.279827	3.128782	3.060464	3.771559	3.311071	0.020683	0.005903	0.000320	-0.000009	0.000112	-0.000928	0.006602	0.012713	-0.000478	0.000496	-0.001208	-0.000133
660.079	0.204942	0.553751	-0.622742	-1.355176	0.288367	-1.391962	1.704629	0.279827	3.128453	3.060464	3.771559	3.311400	0.020355	0.005903	0.000648	-0.000009	0.000112	-0.000928	0.006601	0.012715	-0.000480	0.000494	-0.001206	-0.000133
661.080	0.204613	0.553751	-0.622742	-1.355176	0.287710	-1.392618	1.703644	0.279499	3.128782	3.061121	3.772544	3.311728	0.020355	0.005903	0.000648	-0.000337	0.000113	-0.000928	0.006598	0.012717	-0.000482	0.000497	-0.001205	-0.000133
662.079	0.204942	0.553423	-0.622742	-1.355176	0.288367	-1.392618	1.703972	0.279499	3.128782	3.060464	3.771559	3.311728	0.020355	0.006232	0.000648	-0.000009	0.000110	-0.000931	0.006595	0.012718	-0.000485	0.000500	-0.001210	-0.000134
663.079	0.204942	0.554080	-0.622742	-1.354847	0.288367	-1.391962	1.703315	0.279827	3.129110	3.060792	3.772544	3.312057	0.020683	0.006232	0.000648	0.000320	0.000110	-0.000932	0.006593	0.012718	-0.000484	0.000500	-0.001212	-0.000135
664.079	0.204942	0.554080	-0.623070	-1.354847	0.288367	-1.392290	1.703644	0.279499	3.129110	3.061121	3.772544	3.311400	0.020683	0.005575	0.000648	-0.000009	0.000111	-0.000931	0.006593	0.012723	-0.000485	0.000500	-0.001207	-0.000132
