time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure_kPa	agg_plate_pressure_kPa	soil_pore_water_pressure_kPa	agg_pore_water_pressure_kPa
48.750000	1.584045	1.557148	1.527535	1.464561	1.453569	1.453828	1.974308	1.561932	1.570855	1.549001	1.427837	1.320767	0.956829	-1.322641	0.401720	0.925660
48.812500	1.584045	1.557018	1.527406	1.464561	1.453699	1.453957	1.974567	1.561803	1.570725	1.549130	1.427578	1.320508	0.956500	-1.321814	0.401391	0.925991
48.875000	1.583786	1.557018	1.527665	1.464561	1.453699	1.453828	1.974179	1.561803	1.570596	1.549001	1.427707	1.320379	0.956500	-1.321814	0.401720	0.925991
48.937500	1.584045	1.557018	1.527406	1.464561	1.453699	1.453957	1.974437	1.561932	1.570855	1.549001	1.427578	1.320379	0.956829	-1.322641	0.402049	0.925660
49.000000	1.583786	1.557148	1.527148	1.464561	1.453699	1.453828	1.974437	1.561932	1.570596	1.548872	1.427707	1.320508	0.956500	-1.321814	0.402049	0.925660
49.062500	1.584045	1.557148	1.527535	1.464561	1.453699	1.453828	1.974567	1.561932	1.570855	1.549001	1.427578	1.320379	0.956500	-1.322641	0.402049	0.925660
49.125000	1.584045	1.557148	1.527406	1.464432	1.453569	1.453828	1.974567	1.561932	1.570596	1.548872	1.427578	1.320508	0.956500	-1.322641	0.401720	0.925660
49.187500	1.583915	1.557148	1.527535	1.464690	1.453311	1.453828	1.974437	1.561932	1.570855	1.548872	1.427707	1.320508	0.956829	-1.323467	0.402049	0.925991
49.250000	1.583915	1.557406	1.527148	1.464561	1.453569	1.453828	1.974308	1.561932	1.570855	1.549130	1.427707	1.320508	0.956829	-1.320987	0.402049	0.925991
49.312500	1.584174	1.557277	1.527535	1.464690	1.453440	1.453957	1.974567	1.561932	1.570725	1.548872	1.427578	1.320379	0.956829	-1.322641	0.401391	0.925660
49.375000	1.583786	1.557277	1.527406	1.464690	1.453699	1.453957	1.974567	1.561932	1.570596	1.548872	1.427707	1.320508	0.956500	-1.321814	0.402049	0.925660
49.437500	1.584045	1.557277	1.527665	1.464561	1.453699	1.453957	1.974437	1.561932	1.570855	1.549001	1.427837	1.320379	0.956500	-1.321814	0.401720	0.925660
49.500000	1.584174	1.557018	1.527277	1.464561	1.453699	1.454087	1.974567	1.561803	1.570596	1.548872	1.427837	1.320767	0.956829	-1.323467	0.401720	0.925660
49.562500	1.584174	1.557148	1.527535	1.464561	1.453699	1.453957	1.974437	1.562062	1.570855	1.549001	1.427837	1.320379	0.956829	-1.321814	0.401391	0.925991
49.625000	1.584174	1.557277	1.527665	1.464561	1.453569	1.454087	1.974308	1.561932	1.570725	1.549001	1.427578	1.320379	0.956829	-1.321814	0.401391	0.925330
49.687500	1.584174	1.557018	1.527277	1.464561	1.453569	1.454087	1.974437	1.562062	1.570596	1.548872	1.427707	1.320379	0.956829	-1.322641	0.401720	0.925660
49.750000	1.583786	1.557148	1.527406	1.464690	1.453699	1.453828	1.974437	1.561932	1.570725	1.548743	1.427837	1.320379	0.956500	-1.321814	0.401720	0.925991
49.812500	1.583915	1.557406	1.527406	1.464561	1.453569	1.453699	1.974308	1.561803	1.570855	1.549001	1.427707	1.320379	0.956829	-1.321814	0.401720	0.926322
49.875000	1.584174	1.556889	1.527277	1.464561	1.453569	1.454087	1.974567	1.561803	1.570596	1.548743	1.427707	1.320508	0.957159	-1.322641	0.401391	0.925660
49.937500	1.584045	1.557148	1.527406	1.464561	1.453699	1.453957	1.974437	1.561932	1.570855	1.548872	1.427578	1.320508	0.956829	-1.322641	0.401720	0.926322
50.000000	1.584174	1.557148	1.527277	1.464561	1.453569	1.453957	1.974567	1.561803	1.570596	1.548872	1.427837	1.320767	0.957159	-1.323467	0.401720	0.925991
50.062500	1.584045	1.557018	1.527277	1.464561	1.453699	1.454216	1.974567	1.561803	1.570467	1.549001	1.427578	1.320508	0.956829	-1.320987	0.401391	0.925660
50.125000	1.584174	1.557148	1.527535	1.464561	1.453440	1.453828	1.974437	1.561932	1.570725	1.549001	1.427319	1.320638	0.956829	-1.321814	0.402049	0.926322
50.187500	1.583786	1.557018	1.527406	1.464561	1.453569	1.453957	1.974179	1.561803	1.570596	1.548872	1.427707	1.320638	0.956500	-1.322641	0.401391	0.925991
50.250000	1.583915	1.557018	1.527665	1.464561	1.453569	1.453957	1.974567	1.561803	1.570725	1.549001	1.427707	1.320379	0.956829	-1.320987	0.401391	0.925660
50.312500	1.584045	1.557018	1.527277	1.464432	1.453569	1.453957	1.974567	1.562062	1.570725	1.549001	1.427707	1.320508	0.956500	-1.321814	0.402049	0.925660
50.375000	1.583786	1.557148	1.527665	1.464561	1.453699	1.453828	1.974567	1.561803	1.570725	1.549001	1.427837	1.320508	0.956829	-1.321814	0.401720	0.925330
50.437500	1.584045	1.557277	1.527277	1.464561	1.453569	1.453828	1.974437	1.562062	1.570855	1.549001	1.427707	1.320508	0.956500	-1.322641	0.401720	0.925660
50.500000	1.583915	1.557018	1.527148	1.464561	1.453440	1.453957	1.974567	1.561932	1.570596	1.548743	1.427837	1.320508	0.956500	-1.321814	0.401720	0.925660
50.562500	1.584174	1.557277	1.527794	1.464561	1.453699	1.453957	1.974308	1.561932	1.570855	1.548872	1.427578	1.320379	0.956500	-1.322641	0.401720	0.925660
50.625000	1.583786	1.557018	1.527277	1.464561	1.453699	1.454087	1.974567	1.561932	1.570596	1.548872	1.427707	1.320508	0.956829	-1.321814	0.401391	0.925991
50.687500	1.584045	1.557018	1.527277	1.464690	1.453569	1.453828	1.974567	1.561803	1.570596	1.548872	1.427837	1.320250	0.956829	-1.321814	0.401391	0.925660
50.750000	1.583915	1.557277	1.527406	1.464432	1.453569	1.453957	1.974567	1.561932	1.570596	1.548743	1.427837	1.320508	0.956829	-1.323467	0.401391	0.925660
50.812500	1.583786	1.557148	1.527535	1.464561	1.453699	1.453828	1.974567	1.561932	1.570855	1.549001	1.427837	1.320508	0.956829	-1.322641	0.401391	0.925660
50.875000	1.583915	1.556889	1.527018	1.464432	1.453699	1.454087	1.974308	1.562062	1.570467	1.548613	1.427707	1.320379	0.956829	-1.321814	0.401391	0.925660
50.937500	1.583915	1.557148	1.527406	1.464561	1.453440	1.453828	1.974308	1.561932	1.570855	1.548743	1.427578	1.320508	0.957159	-1.320987	0.401720	0.925660
51.000000	1.583915	1.556889	1.527277	1.464432	1.453828	1.454087	1.974567	1.561803	1.570596	1.549001	1.427837	1.320767	0.956829	-1.322641	0.402049	0.925991
51.062500	1.584174	1.557277	1.527406	1.464561	1.453828	1.453957	1.974567	1.561932	1.570596	1.549001	1.427837	1.320767	0.957489	-1.322641	0.401391	0.925991
51.125000	1.584045	1.557148	1.527406	1.464561	1.453699	1.453957	1.974437	1.561932	1.570725	1.548872	1.427966	1.320508	0.956829	-1.320987	0.401391	0.925330
51.187500	1.583915	1.557148	1.527406	1.464432	1.453569	1.453828	1.974567	1.562062	1.570855	1.548872	1.427578	1.320508	0.956500	-1.322641	0.401391	0.925660
51.250000	1.584174	1.556889	1.527277	1.464561	1.453699	1.453828	1.974308	1.561803	1.570467	1.548872	1.427578	1.320508	0.956829	-1.322641	0.401391	0.925991
51.312500	1.584045	1.556889	1.527406	1.464690	1.453828	1.453957	1.974567	1.561932	1.570596	1.548872	1.427707	1.320638	0.956829	-1.320987	0.401063	0.925991
51.375000	1.583786	1.556760	1.527406	1.464561	1.453699	1.453957	1.974308	1.561803	1.570596	1.548872	1.427837	1.320767	0.957159	-1.323467	0.401720	0.925991
51.437500	1.583915	1.557148	1.527535	1.464690	1.453569	1.453957	1.974308	1.561932	1.570596	1.549001	1.427707	1.320508	0.956829	-1.322641	0.401391	0.925660
51.500000	1.584045	1.557148	1.527277	1.464432	1.453440	1.453828	1.974437	1.561803	1.570596	1.548872	1.427449	1.320379	0.956500	-1.321814	0.401720	0.925991
51.562500	1.584174	1.557148	1.527406	1.464561	1.453569	1.453957	1.974567	1.561932	1.570596	1.548743	1.427578	1.320508	0.956829	-1.322641	0.401720	0.925660
51.625000	1.583915	1.557148	1.527406	1.464561	1.453699	1.453699	1.974308	1.561803	1.570725	1.548872	1.427837	1.320508	0.956829	-1.322641	0.401391	0.925991
51.687500	1.584045	1.557148	1.527277	1.464561	1.453440	1.453828	1.974308	1.561932	1.570596	1.549001	1.427707	1.320508	0.956829	-1.321814	0.401720	0.925330
51.750000	1.584174	1.557406	1.527535	1.464561	1.453699	1.453828	1.974567	1.561932	1.570725	1.549001	1.427578	1.320508	0.957159	-1.322641	0.402049	0.925330
51.812500	1.584303	1.557406	1.527406	1.464432	1.453569	1.453699	1.974437	1.562062	1.570855	1.548872	1.427578	1.320379	0.956500	-1.322641	0.401391	0.925991
51.875000	1.584045	1.557018	1.527277	1.464561	1.453569	1.453957	1.974308	1.562062	1.570596	1.548743	1.427707	1.320508	0.956829	-1.320987	0.401391	0.925660
51.937500	1.583786	1.557018	1.527665	1.464432	1.453440	1.454087	1.974567	1.561932	1.570855	1.549001	1.427707	1.320508	0.956500	-1.322641	0.402049	0.925660
52.000000	1.584303	1.557148	1.527148	1.464561	1.453569	1.453828	1.974308	1.562062	1.570596	1.548872	1.427707	1.320638	0.956829	-1.321814	0.401720	0.925660
52.062500	1.584045	1.557277	1.527535	1.464561	1.453699	1.453957	1.974437	1.561932	1.570855	1.549130	1.427837	1.320508	0.956829	-1.322641	0.401720	0.925991
52.125000	1.584045	1.557148	1.527665	1.464432	1.453440	1.453957	1.974567	1.561932	1.570725	1.549001	1.427707	1.320379	0.956829	-1.322641	0.401720	0.925660
52.187500	1.583915	1.557018	1.527406	1.464561	1.453699	1.453957	1.974567	1.561803	1.570596	1.548872	1.427707	1.320508	0.956829	-1.322641	0.402049	0.925660
52.250000	1.583915	1.557148	1.527665	1.464690	1.453440	1.453957	1.974567	1.561932	1.570855	1.548872	1.427837	1.320508	0.956829	-1.321814	0.402377	0.925991
52.312500	1.584174	1.557277	1.527406	1.464690	1.453569	1.453957	1.974567	1.562062	1.570855	1.549130	1.427837	1.320379	0.957159	-1.322641	0.401391	0.925991
52.375000	1.584174	1.557148	1.527148	1.464561	1.453440	1.453828	1.974567	1.561803	1.570596	1.548872	1.427837	1.320508	0.956829	-1.320987	0.401720	0.925660
52.437500	1.583786	1.557148	1.527406	1.464820	1.453699	1.453828	1.974437	1.561803	1.570855	1.548872	1.427837	1.320379	0.957159	-1.322641	0.401391	0.925660
52.500000	1.584045	1.556889	1.527406	1.464432	1.453569	1.453957	1.974567	1.561932	1.570725	1.548743	1.427578	1.320767	0.956500	-1.321814	0.401720	0.925991
52.562500	1.584045	1.556889	1.527406	1.464432	1.453699	1.453828	1.974437	1.562191	1.570596	1.548872	1.427837	1.320508	0.956500	-1.321814	0.401720	0.925991
52.625000	1.584045	1.557018	1.527406	1.464561	1.453699	1.453957	1.974308	1.561803	1.570725	1.548872	1.427707	1.320508	0.956829	-1.321814	0.401720	0.925991
52.687500	1.584045	1.557277	1.527406	1.464561	1.453440	1.453699	1.974308	1.561932	1.570725	1.548872	1.427707	1.320379	0.957159	-1.322641	0.401720	0.925991
52.750000	1.584045	1.557277	1.527406	1.464432	1.453440	1.453957	1.974567	1.561932	1.570855	1.548743	1.427578	1.320508	0.956829	-1.320987	0.401720	0.926322
52.812500	1.584045	1.556889	1.527406	1.464690	1.453699	1.453957	1.974437	1.561932	1.570725	1.549001	1.427837	1.320508	0.956829	-1.322641	0.401720	0.925991
52.875000	1.583786	1.557148	1.527277	1.464690	1.453699	1.453957	1.974308	1.561803	1.570596	1.549130	1.427837	1.320638	0.956829	-1.321814	0.401391	0.925660
52.937500	1.583915	1.557148	1.527406	1.464561	1.453569	1.453828	1.974567	1.561932	1.570596	1.548872	1.427578	1.320379	0.956500	-1.322641	0.401720	0.925991
53.000000	1.584174	1.557148	1.527406	1.464561	1.453569	1.453957	1.974308	1.561932	1.570596	1.548872	1.427707	1.320508	0.956500	-1.322641	0.401391	0.925991
53.062500	1.584303	1.557018	1.527406	1.464432	1.453569	1.454087	1.974567	1.561932	1.570596	1.548743	1.427578	1.320508	0.956829	-1.322641	0.402049	0.925991
53.125000	1.584174	1.556889	1.527148	1.464432	1.453569	1.454345	1.974567	1.562062	1.570596	1.549001	1.427578	1.320508	0.957159	-1.321814	0.401720	0.925991
53.187500	1.584045	1.556889	1.527148	1.464302	1.453569	1.454216	1.974567	1.561932	1.570596	1.548743	1.427707	1.320379	0.956500	-1.321814	0.401720	0.925991
53.250000	1.583915	1.557148	1.527277	1.464561	1.453699	1.454087	1.974567	1.561803	1.570596	1.548872	1.427837	1.320767	0.956500	-1.321814	0.401720	0.925660
53.312500	1.584174	1.557277	1.527406	1.464561	1.453569	1.453957	1.974567	1.562191	1.570855	1.548872	1.427707	1.320379	0.956829	-1.322641	0.401720	0.925660
53.375000	1.583786	1.557018	1.527277	1.464561	1.453828	1.453957	1.974308	1.561803	1.570725	1.548872	1.427707	1.320638	0.956829	-1.322641	0.401720	0.925330
53.437500	1.583915	1.557018	1.527406	1.464820	1.453569	1.453957	1.974567	1.561803	1.570596	1.548872	1.427837	1.320508	0.956500	-1.322641	0.401720	0.925991
53.500000	1.584045	1.557018	1.527277	1.464561	1.453569	1.453957	1.974437	1.561932	1.570855	1.548872	1.427578	1.320508	0.956500	-1.322641	0.402049	0.925991
53.562500	1.584174	1.557148	1.527535	1.464561	1.453440	1.453957	1.974308	1.561932	1.570596	1.548872	1.427707	1.320508	0.956500	-1.322641	0.401720	0.925660
53.625000	1.583786	1.557018	1.527277	1.464561	1.453699	1.453957	1.974308	1.561803	1.570725	1.548872	1.427837	1.320638	0.956500	-1.321814	0.401720	0.925660
53.687500	1.583915	1.557018	1.527277	1.464432	1.453440	1.453828	1.974567	1.561932	1.570855	1.548872	1.427578	1.320508	0.956829	-1.321814	0.401720	0.925330
53.750000	1.584045	1.556889	1.527148	1.464561	1.453569	1.454087	1.974567	1.561803	1.570725	1.548872	1.427707	1.320638	0.956829	-1.322641	0.401720	0.925660
53.812500	1.584045	1.557406	1.527535	1.464561	1.453699	1.453957	1.974308	1.561932	1.570855	1.548872	1.427707	1.320508	0.957159	-1.322641	0.401720	0.925991
53.875000	1.583915	1.557148	1.527535	1.464561	1.453440	1.453957	1.974567	1.561803	1.570596	1.548872	1.427578	1.320638	0.956829	-1.321814	0.401720	0.926322
53.937500	1.584045	1.557018	1.527535	1.464690	1.453440	1.453957	1.974437	1.561932	1.570596	1.548872	1.427837	1.320638	0.956829	-1.321814	0.401720	0.925660
54.000000	1.583915	1.556760	1.527148	1.464561	1.453440	1.453699	1.974308	1.561803	1.570596	1.548872	1.427578	1.320508	0.956500	-1.321814	0.401391	0.925660
54.062500	1.584045	1.557277	1.527665	1.464561	1.453699	1.453957	1.974308	1.561803	1.570725	1.548872	1.427578	1.320638	0.956829	-1.321814	0.401720	0.925660
54.125000	1.583915	1.557018	1.527406	1.464561	1.453699	1.453957	1.974437	1.561803	1.570596	1.549130	1.427707	1.320638	0.956170	-1.322641	0.402049	0.925660
54.187500	1.584045	1.557148	1.527148	1.464561	1.453569	1.453957	1.974437	1.561803	1.570855	1.549001	1.427707	1.320379	0.956829	-1.322641	0.402049	0.925660
54.250000	1.583915	1.557018	1.527535	1.464561	1.453569	1.454087	1.974567	1.562062	1.570855	1.549001	1.427966	1.320767	0.957159	-1.321814	0.402049	0.925991
54.312500	1.584174	1.557018	1.527535	1.464302	1.453569	1.453828	1.974308	1.561803	1.570855	1.548872	1.427707	1.320508	0.956500	-1.321814	0.402049	0.925660
54.375000	1.583915	1.556760	1.527277	1.464690	1.453699	1.453957	1.974437	1.561803	1.570725	1.549001	1.427837	1.320767	0.956829	-1.320987	0.401720	0.925660
54.437500	1.584174	1.557277	1.527148	1.464561	1.453440	1.453828	1.974437	1.561932	1.570596	1.549001	1.427578	1.320508	0.956500	-1.321814	0.401720	0.925660
54.500000	1.584045	1.557148	1.527535	1.464561	1.453569	1.453828	1.974437	1.562062	1.570725	1.549001	1.427707	1.320508	0.956500	-1.320987	0.401720	0.925991
54.562500	1.584045	1.557277	1.527535	1.464432	1.453311	1.453957	1.974567	1.561932	1.570855	1.548872	1.427707	1.320379	0.956829	-1.321814	0.401720	0.925991
54.625000	1.584045	1.557277	1.527406	1.464302	1.453569	1.454087	1.974567	1.561932	1.570855	1.548743	1.427707	1.320508	0.956829	-1.320987	0.401391	0.925991
54.687500	1.584045	1.557148	1.527277	1.464432	1.453569	1.453828	1.974567	1.561803	1.570467	1.548743	1.427837	1.320379	0.956829	-1.322641	0.402049	0.925991
54.750000	1.584045	1.557018	1.527406	1.464690	1.453699	1.454087	1.974567	1.561803	1.570725	1.549001	1.427837	1.320508	0.957159	-1.321814	0.401391	0.925991
54.812500	1.584045	1.556889	1.527535	1.464561	1.453699	1.453957	1.974437	1.561932	1.570725	1.549001	1.427837	1.320508	0.956500	-1.321814	0.402049	0.925991
54.875000	1.584045	1.557018	1.527535	1.464561	1.453440	1.453957	1.974567	1.561803	1.570984	1.549001	1.427707	1.320250	0.956829	-1.323467	0.401720	0.925660
54.937500	1.583915	1.557148	1.527148	1.464561	1.453569	1.453828	1.974437	1.561803	1.570467	1.548872	1.427707	1.320767	0.957159	-1.322641	0.402049	0.925991
55.000000	1.584045	1.557148	1.527277	1.464690	1.453699	1.453957	1.974567	1.561803	1.570725	1.548872	1.427837	1.320767	0.956829	-1.322641	0.401720	0.925660
55.062500	1.584174	1.557277	1.527406	1.464561	1.453569	1.453828	1.974567	1.562062	1.570855	1.549001	1.427707	1.320508	0.956829	-1.323467	0.401720	0.925660
55.125000	1.584045	1.557148	1.527277	1.464561	1.453569	1.454216	1.974567	1.561932	1.570725	1.548872	1.427837	1.320638	0.956829	-1.321814	0.402049	0.925660
55.187500	1.583786	1.557018	1.527406	1.464561	1.453699	1.454216	1.974567	1.561932	1.570855	1.549001	1.427578	1.320508	0.956829	-1.322641	0.401720	0.925991
55.250000	1.584045	1.557148	1.527406	1.464690	1.453569	1.453828	1.974567	1.562062	1.570855	1.548872	1.427578	1.320508	0.956829	-1.322641	0.402049	0.925991
55.312500	1.584303	1.557018	1.527277	1.464690	1.453569	1.453957	1.974567	1.562062	1.570596	1.549001	1.427578	1.320508	0.956829	-1.321814	0.401720	0.925991
55.375000	1.584045	1.557148	1.527277	1.464561	1.453699	1.454087	1.974567	1.561932	1.570725	1.548872	1.427707	1.320508	0.956829	-1.321814	0.401720	0.925660
55.437500	1.583915	1.557018	1.527148	1.464820	1.453569	1.453828	1.974567	1.561803	1.570725	1.548872	1.427837	1.320379	0.956829	-1.322641	0.401720	0.925991
55.500000	1.584045	1.557148	1.527535	1.464561	1.453699	1.453957	1.974308	1.561803	1.570725	1.549001	1.427707	1.320508	0.956500	-1.322641	0.401720	0.925991
55.562500	1.584174	1.557148	1.527277	1.464561	1.453699	1.453957	1.974567	1.562062	1.570855	1.548872	1.427837	1.320508	0.957159	-1.320987	0.401720	0.925330
55.625000	1.584174	1.557018	1.527406	1.464561	1.453699	1.453828	1.974437	1.561932	1.570596	1.548743	1.427578	1.320508	0.956500	-1.322641	0.402049	0.925660
55.687500	1.583786	1.557148	1.527406	1.464561	1.453699	1.453828	1.974308	1.561803	1.570855	1.548872	1.427837	1.320638	0.956829	-1.322641	0.401391	0.925660
55.750000	1.584045	1.557018	1.527406	1.464432	1.453699	1.454087	1.974567	1.562062	1.570725	1.548872	1.427707	1.320379	0.956829	-1.321814	0.402049	0.925660
55.812500	1.583915	1.557018	1.527535	1.464561	1.453569	1.453957	1.974308	1.561932	1.570855	1.548872	1.427966	1.320508	0.957159	-1.322641	0.401391	0.925991
55.875000	1.583915	1.557148	1.527535	1.464690	1.453699	1.453957	1.974437	1.562062	1.570725	1.549260	1.427837	1.320508	0.956829	-1.321814	0.401391	0.925991
55.937500	1.583915	1.557148	1.527406	1.464561	1.453569	1.453828	1.974308	1.562062	1.570855	1.549130	1.427578	1.320767	0.957489	-1.321814	0.401720	0.925660
56.000000	1.584045	1.557148	1.527406	1.464561	1.453699	1.453957	1.974567	1.561803	1.570725	1.548872	1.427578	1.320508	0.956500	-1.322641	0.402049	0.925660
56.062500	1.583915	1.557148	1.527535	1.464690	1.453569	1.453828	1.974308	1.561803	1.570725	1.549001	1.427837	1.320508	0.956500	-1.322641	0.401720	0.925330
56.125000	1.584174	1.557277	1.527665	1.464561	1.453699	1.453957	1.974567	1.562062	1.570855	1.549001	1.427707	1.320508	0.956829	-1.322641	0.402049	0.925660
56.187500	1.584045	1.557148	1.527277	1.464561	1.453699	1.453957	1.974567	1.561803	1.570596	1.548872	1.427837	1.320508	0.956829	-1.322641	0.401391	0.925660
56.250000	1.584174	1.557277	1.527406	1.464561	1.453569	1.453828	1.974567	1.562062	1.570855	1.548872	1.427837	1.320379	0.956829	-1.321814	0.401720	0.925991
56.312500	1.584045	1.557277	1.527406	1.464432	1.453699	1.454087	1.974567	1.562062	1.570596	1.548613	1.427449	1.320508	0.956829	-1.322641	0.401720	0.925660
56.375000	1.583915	1.556889	1.527535	1.464690	1.453569	1.453957	1.974437	1.561932	1.570725	1.549001	1.427837	1.320638	0.957489	-1.320987	0.401720	0.926322
56.437500	1.584045	1.557018	1.527277	1.464561	1.453569	1.453828	1.974308	1.561803	1.570596	1.548872	1.427578	1.320638	0.957159	-1.322641	0.402049	0.925660
56.500000	1.584045	1.557406	1.527277	1.464561	1.453569	1.453957	1.974308	1.562062	1.570855	1.549001	1.427578	1.320508	0.956829	-1.321814	0.401720	0.925660
56.562500	1.583915	1.557018	1.527406	1.464561	1.453569	1.453957	1.974567	1.561803	1.570596	1.548872	1.427707	1.320508	0.956829	-1.322641	0.401391	0.925330
56.625000	1.583915	1.557277	1.527665	1.464690	1.453440	1.453828	1.974567	1.562062	1.570725	1.549001	1.427578	1.320508	0.956500	-1.322641	0.402049	0.925660
56.687500	1.584045	1.557018	1.527277	1.464302	1.453699	1.453957	1.974437	1.561932	1.570596	1.548872	1.427707	1.320508	0.956829	-1.321814	0.401391	0.925660
56.750000	1.584045	1.557148	1.527406	1.464561	1.453569	1.454087	1.974437	1.561803	1.570596	1.549001	1.427837	1.320379	0.956500	-1.321814	0.401720	0.925991
56.812500	1.583915	1.557148	1.527277	1.464432	1.453699	1.453957	1.974308	1.561803	1.570855	1.549001	1.427707	1.320379	0.956829	-1.324294	0.401720	0.925991
56.875000	1.584174	1.557277	1.527277	1.464432	1.453569	1.453957	1.974308	1.561803	1.570596	1.548743	1.427837	1.320508	0.956829	-1.321814	0.401720	0.925991
56.937500	1.583915	1.557148	1.527277	1.464561	1.453699	1.453957	1.974308	1.561932	1.570725	1.549001	1.427707	1.320638	0.956500	-1.322641	0.401720	0.925991
57.000000	1.584045	1.557148	1.527535	1.464561	1.453440	1.453828	1.974308	1.561803	1.570855	1.549130	1.427578	1.320379	0.956829	-1.322641	0.401720	0.925330
57.062500	1.584174	1.557148	1.527406	1.464432	1.453569	1.453957	1.974567	1.562062	1.570596	1.548743	1.427707	1.320379	0.956829	-1.321814	0.402049	0.925660
57.125000	1.584045	1.556889	1.527535	1.464690	1.453957	1.453957	1.974437	1.561803	1.570725	1.549001	1.427707	1.320508	0.956500	-1.322641	0.401391	0.925660
57.187500	1.584174	1.557148	1.527406	1.464561	1.453699	1.453957	1.974308	1.561932	1.570725	1.548743	1.427707	1.320508	0.956500	-1.321814	0.401720	0.925660
57.250000	1.584045	1.557148	1.527277	1.464561	1.453699	1.453828	1.974437	1.561932	1.570725	1.549001	1.427837	1.320638	0.956829	-1.322641	0.401391	0.925991
57.312500	1.584174	1.557148	1.527535	1.464432	1.453569	1.453828	1.974437	1.562191	1.570855	1.548743	1.427578	1.320508	0.956829	-1.322641	0.402049	0.925660
57.375000	1.584045	1.557018	1.527277	1.464561	1.453569	1.453828	1.974308	1.561803	1.570467	1.548872	1.427837	1.320508	0.956829	-1.321814	0.401720	0.925991
57.437500	1.583915	1.557148	1.527406	1.464561	1.453440	1.454087	1.974179	1.561803	1.570725	1.549130	1.427837	1.320767	0.956829	-1.323467	0.401720	0.925330
57.500000	1.584045	1.557148	1.527406	1.464690	1.453569	1.453957	1.974308	1.561803	1.570984	1.549130	1.427707	1.320379	0.956829	-1.322641	0.401720	0.925330
57.562500	1.584045	1.557406	1.527406	1.464561	1.453440	1.453957	1.974437	1.561932	1.570596	1.548743	1.427707	1.320508	0.956170	-1.321814	0.402049	0.925991
57.625000	1.584045	1.557148	1.527277	1.464432	1.453569	1.453828	1.974437	1.561803	1.570725	1.548613	1.427578	1.320508	0.957159	-1.322641	0.401391	0.925330
57.687500	1.584174	1.556889	1.527148	1.464302	1.453699	1.453957	1.974567	1.562062	1.570596	1.548743	1.427578	1.320379	0.956829	-1.322641	0.401720	0.925660
57.750000	1.584045	1.557406	1.527277	1.464561	1.453569	1.453828	1.974437	1.561803	1.570725	1.549130	1.427578	1.320250	0.956500	-1.322641	0.402049	0.925991
57.812500	1.584045	1.557148	1.527665	1.464561	1.453569	1.453957	1.974567	1.561932	1.570725	1.549130	1.427707	1.320379	0.956500	-1.323467	0.401720	0.925660
57.875000	1.584045	1.556889	1.527277	1.464432	1.453569	1.453828	1.974567	1.561932	1.570596	1.548743	1.427707	1.320508	0.956170	-1.322641	0.401720	0.925660
57.937500	1.583915	1.557018	1.527406	1.464302	1.453569	1.453828	1.974437	1.561932	1.571113	1.549001	1.427578	1.320379	0.956500	-1.320987	0.401720	0.925660
58.000000	1.583915	1.557018	1.527406	1.464561	1.453699	1.453957	1.974437	1.561674	1.570596	1.548872	1.427578	1.320508	0.956829	-1.322641	0.401391	0.925330
58.062500	1.583915	1.556760	1.527277	1.464561	1.453828	1.454087	1.974437	1.561803	1.570596	1.549001	1.427707	1.320638	0.957159	-1.322641	0.401720	0.925991
58.125000	1.583915	1.557148	1.527277	1.464561	1.453699	1.453828	1.974308	1.561803	1.570855	1.549001	1.427837	1.320508	0.956829	-1.322641	0.402049	0.925660
58.187500	1.584045	1.557148	1.527277	1.464432	1.453440	1.453828	1.974308	1.561803	1.570467	1.548872	1.427578	1.320508	0.956829	-1.321814	0.401720	0.925991
58.250000	1.584174	1.556760	1.527277	1.464432	1.453699	1.454087	1.974567	1.561932	1.570596	1.548872	1.427578	1.320508	0.957159	-1.321814	0.401391	0.925660
58.312500	1.584045	1.557148	1.527665	1.464561	1.453569	1.453957	1.974567	1.561932	1.570855	1.549001	1.427837	1.320638	0.956829	-1.322641	0.401391	0.925660
58.375000	1.583786	1.556889	1.527148	1.464302	1.453699	1.453828	1.974308	1.561932	1.570467	1.548872	1.427578	1.320508	0.956829	-1.321814	0.402049	0.925330
58.437500	1.583915	1.556889	1.527535	1.464690	1.453569	1.453957	1.974308	1.561803	1.570596	1.549001	1.427837	1.320379	0.956500	-1.321814	0.401720	0.925330
58.500000	1.584045	1.557018	1.527406	1.464561	1.453569	1.453957	1.974308	1.561803	1.570725	1.549001	1.427707	1.320638	0.956829	-1.322641	0.401720	0.925991
58.562500	1.584045	1.557277	1.527535	1.464561	1.453569	1.453957	1.974437	1.561932	1.570725	1.548872	1.427578	1.320638	0.956500	-1.321814	0.401391	0.925660
58.625000	1.583915	1.557148	1.527535	1.464561	1.453699	1.454087	1.974437	1.561932	1.570596	1.549001	1.427707	1.320638	0.956829	-1.321814	0.401391	0.925660
