time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure	agg_plate_pressure	soil_pore_water_pressure	agg_pore_water_pressure	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
1801.939	-0.001642	-0.007883	-0.008868	-0.028575	0.619449	1.105877	1.439910	1.555519	-0.000328	0.002956	0.008540	0.015109	0.000989	0.004134	-0.000657	0.000331	-0.000035	-0.000048	-0.000115	0.000108	-0.000079	0.000076	-0.000072	-0.000048
1802.938	-0.001971	-0.008211	-0.009525	-0.028575	0.620106	1.105877	1.440239	1.555848	-0.000328	0.003613	0.009525	0.015766	0.000989	0.003307	0.000000	0.000000	-0.000034	-0.000046	-0.000110	0.000106	-0.000077	0.000070	-0.000066	-0.000047
1803.937	-0.001642	-0.008211	-0.009525	-0.028575	0.619777	1.105549	1.439910	1.555191	0.000000	0.002956	0.008540	0.015766	0.000659	0.002480	-0.000329	-0.000331	-0.000034	-0.000046	-0.000106	0.000099	-0.000075	0.000068	-0.000067	-0.000047
1804.970	-0.001642	-0.007554	-0.009196	-0.028575	0.620106	1.104892	1.439582	1.554862	-0.000328	0.003613	0.009197	0.015109	0.000659	0.002480	0.000000	0.000000	-0.000033	-0.000046	-0.000102	0.000095	-0.000070	0.000068	-0.000067	-0.000046
1806.291	0.000985	-0.004270	-0.001642	-0.015109	0.599414	1.055954	1.357141	1.464868	-0.004270	-0.000328	0.000985	0.002299	-0.000330	0.000000	-0.000329	0.000000	-0.000029	-0.000037	-0.000061	0.000060	-0.000045	0.000044	-0.000041	-0.000037
1807.294	0.000985	-0.004927	-0.001971	-0.015437	0.632915	1.118358	1.442209	1.567672	-0.003613	-0.000657	0.000657	0.001971	0.000000	0.001653	-0.000329	0.000000	-0.000026	-0.000037	-0.000055	0.000055	-0.000040	0.000043	-0.000040	-0.000037
1808.289	0.000985	-0.003941	-0.001971	-0.015765	0.632915	1.118030	1.441552	1.567672	-0.004598	0.000000	0.000657	0.002299	0.000000	0.000000	0.000000	-0.000331	-0.000025	-0.000035	-0.000052	0.000052	-0.000040	0.000036	-0.000036	-0.000035
1809.287	0.000985	-0.004598	-0.001314	-0.015437	0.632587	1.118358	1.442209	1.568329	-0.003284	-0.000328	0.000657	0.001642	0.000000	-0.000827	0.000000	-0.000331	-0.000024	-0.000035	-0.000048	0.000050	-0.000039	0.000032	-0.000034	-0.000035
1810.288	0.000657	-0.004598	-0.001971	-0.014780	0.632587	1.118687	1.442209	1.567672	-0.004270	0.000000	0.001314	0.002299	-0.000659	0.000000	0.000329	0.000331	-0.000025	-0.000034	-0.000046	0.000047	-0.000036	0.000033	-0.000034	-0.000035
1811.287	0.000657	-0.004270	-0.001642	-0.015109	0.634229	1.118358	1.442866	1.568329	-0.004270	0.000000	0.000985	0.002299	-0.000330	0.000000	0.000000	0.000331	-0.000025	-0.000034	-0.000044	0.000042	-0.000033	0.000033	-0.000033	-0.000034
1812.287	0.000985	-0.004927	-0.001971	-0.015109	0.633244	1.118687	1.442866	1.568000	-0.003613	-0.000328	0.000985	0.002628	-0.000659	0.000827	0.000000	0.000000	-0.000024	-0.000032	-0.000039	0.000044	-0.000032	0.000030	-0.000027	-0.000033
1813.288	0.000985	-0.004270	-0.001314	-0.015109	0.633901	1.118687	1.442538	1.568000	-0.003941	-0.000328	0.000985	0.002299	-0.000330	0.000827	-0.000329	0.000000	-0.000021	-0.000031	-0.000037	0.000042	-0.000030	0.000027	-0.000026	-0.000032
1814.297	0.000985	-0.004270	-0.001642	-0.015109	0.633901	1.118358	1.442866	1.567672	-0.003613	0.000000	0.000985	0.001971	0.000330	0.001653	0.000000	-0.000331	-0.000023	-0.000031	-0.000036	0.000039	-0.000028	0.000029	-0.000029	-0.000032
1815.288	0.001314	-0.003941	-0.001642	-0.015109	0.633901	1.118687	1.443523	1.568985	-0.003284	-0.000328	0.000657	0.001971	-0.000330	0.000827	-0.000329	-0.000331	-0.000022	-0.000032	-0.000036	0.000038	-0.000027	0.000028	-0.000028	-0.000032
1816.288	0.000985	-0.004598	-0.001642	-0.014780	0.633572	1.118358	1.443195	1.568329	-0.003941	0.000000	0.000985	0.002299	0.000000	-0.000827	0.000000	0.000000	-0.000021	-0.000030	-0.000034	0.000038	-0.000028	0.000025	-0.000025	-0.000031
1817.288	0.000985	-0.004927	-0.001971	-0.015109	0.633572	1.118687	1.443523	1.568657	-0.003941	-0.000328	0.000657	0.002299	-0.000330	0.000827	-0.000657	-0.000331	-0.000020	-0.000031	-0.000032	0.000037	-0.000028	0.000024	-0.000023	-0.000032
1818.288	0.001314	-0.004270	-0.001971	-0.015109	0.633244	1.119344	1.443195	1.569642	-0.003284	0.000000	0.000985	0.001971	0.000000	0.000827	-0.000329	-0.000331	-0.000020	-0.000031	-0.000032	0.000036	-0.000025	0.000027	-0.000026	-0.000032
1819.288	0.000985	-0.004270	-0.001971	-0.014780	0.634557	1.120986	1.446151	1.573584	-0.003941	0.000328	0.000985	0.001971	-0.000330	0.000000	-0.000329	0.000000	-0.000021	-0.000033	-0.000035	0.000036	-0.000026	0.000028	-0.000027	-0.000032
1820.288	0.000985	-0.004270	-0.001642	-0.015109	0.633901	1.119672	1.444508	1.571285	-0.003613	0.000000	0.001314	0.001971	-0.000330	0.000000	0.000000	-0.000331	-0.000021	-0.000032	-0.000033	0.000037	-0.000026	0.000025	-0.000025	-0.000033
1821.288	0.000985	-0.004927	-0.001642	-0.014780	0.633901	1.120329	1.445494	1.571285	-0.003941	-0.000328	0.000657	0.001971	0.000000	0.001653	-0.000329	0.000331	-0.000021	-0.000030	-0.000032	0.000038	-0.000029	0.000024	-0.000024	-0.000031
1822.288	0.000985	-0.004270	-0.001314	-0.015109	0.633901	1.120329	1.445165	1.571613	-0.003613	-0.000328	0.001642	0.002299	0.000000	0.000827	0.000000	-0.000331	-0.000021	-0.000030	-0.000034	0.000037	-0.000028	0.000027	-0.000027	-0.000033
1823.287	0.001314	-0.003941	-0.001971	-0.015109	0.634229	1.120329	1.445165	1.571285	-0.003613	-0.000328	0.000985	0.001971	0.000000	0.000827	0.000329	0.000000	-0.000022	-0.000033	-0.000037	0.000037	-0.000027	0.000030	-0.000028	-0.000033
1824.297	0.000985	-0.004598	-0.001642	-0.015109	0.633901	1.120329	1.444508	1.571613	-0.003941	-0.000328	0.000985	0.002628	0.000330	0.000827	-0.000657	-0.000331	-0.000023	-0.000032	-0.000039	0.000042	-0.000030	0.000030	-0.000029	-0.000033
1825.288	-0.001642	-0.008211	-0.008868	-0.029889	0.620106	1.108176	1.444180	1.561103	0.000000	0.003613	0.008868	0.016423	0.001319	0.001653	0.000000	-0.000331	-0.000023	-0.000032	-0.000041	0.000046	-0.000033	0.000030	-0.000028	-0.000033
1826.288	-0.001971	-0.007554	-0.009525	-0.027589	0.621091	1.107191	1.442866	1.559132	0.000328	0.003284	0.008868	0.014452	0.001319	0.001653	0.000000	-0.000331	-0.000024	-0.000032	-0.000045	0.000048	-0.000035	0.000034	-0.000033	-0.000034
1827.297	-0.001971	-0.007226	-0.009525	-0.026604	0.622405	1.108505	1.443195	1.560446	-0.000328	0.002299	0.008868	0.013138	0.000659	0.001653	-0.000329	0.000000	-0.000026	-0.000034	-0.000050	0.000048	-0.000037	0.000037	-0.000037	-0.000034
1828.292	-0.001642	-0.006569	-0.009525	-0.025290	0.623719	1.109819	1.443523	1.561431	0.000000	0.002299	0.008540	0.011824	0.000659	0.000827	-0.000329	0.000331	-0.000026	-0.000034	-0.000054	0.000054	-0.000041	0.000038	-0.000036	-0.000036
1829.295	-0.000985	-0.006569	-0.008211	-0.023320	0.625361	1.111132	1.443851	1.562088	-0.000985	0.001314	0.008211	0.010839	0.000659	0.001653	0.000000	-0.000331	-0.000026	-0.000034	-0.000058	0.000060	-0.000044	0.000041	-0.000038	-0.000036
1830.288	-0.000657	-0.005255	-0.007883	-0.022006	0.627003	1.112775	1.444508	1.564387	-0.001314	0.001314	0.007554	0.009197	0.000000	0.000000	0.000329	-0.000331	-0.000027	-0.000036	-0.000063	0.000063	-0.000047	0.000045	-0.000043	-0.000037
1831.288	-0.000328	-0.004270	-0.006569	-0.020364	0.628645	1.114417	1.445494	1.565701	-0.002299	0.000328	0.006241	0.007883	0.000330	0.000827	-0.000329	0.000000	-0.000029	-0.000038	-0.000070	0.000066	-0.000048	0.000049	-0.000048	-0.000038
1832.297	0.000328	-0.004270	-0.005255	-0.018393	0.631273	1.116716	1.445494	1.568000	-0.001971	0.000000	0.004598	0.004927	0.000000	0.000000	0.000000	0.000000	-0.000029	-0.000037	-0.000075	0.000071	-0.000053	0.000052	-0.000049	-0.000039
1833.288	0.000328	-0.004598	-0.003941	-0.016422	0.632587	1.117701	1.445494	1.568329	-0.003284	-0.000328	0.003285	0.003941	0.000000	0.000827	-0.000329	-0.000331	-0.000028	-0.000037	-0.000078	0.000079	-0.000057	0.000053	-0.000049	-0.000041
1834.298	0.000985	-0.004598	-0.001971	-0.015437	0.633244	1.119015	1.443851	1.569642	-0.003941	0.000000	0.001642	0.002299	-0.000330	0.000827	0.000000	0.000000	-0.000031	-0.000039	-0.000086	0.000083	-0.000062	0.000058	-0.000056	-0.000042
1835.291	0.000985	-0.004598	-0.001314	-0.014452	0.635214	1.120000	1.444508	1.570956	-0.004270	-0.000328	0.000657	0.001314	0.000330	0.000000	0.000000	0.000000	-0.000032	-0.000042	-0.000093	0.000086	-0.000065	0.000063	-0.000060	-0.000043
1836.294	0.000985	-0.003941	-0.001642	-0.014452	0.634886	1.121314	1.444837	1.571613	-0.003941	-0.000328	0.000000	0.000985	0.000000	0.000827	-0.000329	0.000000	-0.000033	-0.000042	-0.000098	0.000091	-0.000069	0.000065	-0.000062	-0.000043
1837.294	0.001642	-0.004270	-0.001314	-0.014123	0.634229	1.120000	1.442866	1.569642	-0.004270	-0.000328	0.000657	0.001314	0.000000	0.000000	0.000000	-0.000331	-0.000032	-0.000042	-0.000103	0.000098	-0.000073	0.000065	-0.000062	-0.000045
1838.295	0.000985	-0.004598	-0.000657	-0.014452	0.633244	1.118030	1.439253	1.566686	-0.003941	-0.000657	0.000000	0.000985	0.000000	0.001653	-0.000329	0.000000	-0.000034	-0.000044	-0.000110	0.000103	-0.000076	0.000070	-0.000065	-0.000047
1839.294	0.001314	-0.004270	-0.001314	-0.013795	0.634886	1.119672	1.442866	1.569642	-0.003941	0.000000	0.000657	0.000985	0.000330	0.000000	-0.000657	-0.000331	-0.000036	-0.000047	-0.000116	0.000107	-0.000078	0.000075	-0.000072	-0.000046
1840.294	0.000985	-0.004598	-0.000985	-0.014123	0.634229	1.119015	1.441552	1.568000	-0.003613	0.000000	0.000328	0.000985	0.000000	0.000827	-0.000657	0.000000	-0.000036	-0.000048	-0.000121	0.000110	-0.000081	0.000078	-0.000072	-0.000049
1841.294	0.001642	-0.004270	-0.001314	-0.014452	0.633572	1.119344	1.442538	1.568985	-0.004270	-0.000328	0.000328	0.000985	0.000000	0.000827	-0.000329	0.000000	-0.000035	-0.000048	-0.000123	0.000117	-0.000085	0.000077	-0.000072	-0.000048
1842.294	0.001314	-0.003941	-0.001314	-0.014123	0.633901	1.118687	1.441552	1.568329	-0.003941	0.000000	0.000657	0.000985	0.000000	0.001653	0.000000	-0.000331	-0.000037	-0.000050	-0.000128	0.000119	-0.000088	0.000081	-0.000076	-0.000049
1843.294	0.001642	-0.003941	-0.000985	-0.014123	0.634229	1.118687	1.441552	1.567672	-0.003941	0.000000	0.000328	0.000985	-0.000659	0.000827	-0.000329	0.000000	-0.000039	-0.000053	-0.000135	0.000122	-0.000090	0.000087	-0.000081	-0.000049
1844.297	0.001642	-0.004270	-0.000985	-0.014123	0.633572	1.118358	1.441552	1.567672	-0.003613	-0.000328	0.000657	0.001314	0.000000	0.000000	-0.000329	0.000331	-0.000039	-0.000053	-0.000138	0.000126	-0.000093	0.000088	-0.000083	-0.000051
1845.291	0.000985	-0.004598	-0.001314	-0.014452	0.633901	1.119015	1.442209	1.568657	-0.004270	-0.000657	0.000328	0.001314	0.000000	0.000827	-0.000329	-0.000331	-0.000039	-0.000054	-0.000140	0.000129	-0.000096	0.000088	-0.000081	-0.000052
1846.294	0.000985	-0.004598	-0.000657	-0.014123	0.633901	1.119344	1.442866	1.569971	-0.003941	-0.000657	0.000985	0.001314	-0.000330	0.000827	0.000000	-0.000331	-0.000040	-0.000055	-0.000143	0.000133	-0.000098	0.000089	-0.000082	-0.000052
1847.294	0.001314	-0.004270	-0.000985	-0.013795	0.634886	1.120329	1.444180	1.570956	-0.003941	-0.000328	0.000328	0.000657	0.000000	0.000827	0.000000	0.000000	-0.000041	-0.000057	-0.000149	0.000134	-0.000099	0.000092	-0.000087	-0.000054
1848.298	0.001314	-0.004270	-0.001314	-0.014123	0.635214	1.120329	1.443851	1.570956	-0.004270	-0.000328	0.000000	0.000657	0.000000	-0.000827	-0.000329	0.000000	-0.000043	-0.000057	-0.000152	0.000136	-0.000101	0.000094	-0.000090	-0.000055
1849.294	0.000985	-0.004598	-0.000657	-0.013795	0.635214	1.120329	1.443195	1.570956	-0.003941	0.000000	0.000657	0.000985	0.000000	0.000000	0.000000	0.000331	-0.000042	-0.000058	-0.000152	0.000139	-0.000102	0.000093	-0.000086	-0.000053
1850.294	0.000985	-0.004270	-0.001314	-0.013466	0.635214	1.120000	1.443851	1.571285	-0.003941	0.000328	0.000657	0.000985	-0.000659	0.000827	0.000000	0.000000	-0.000042	-0.000058	-0.000155	0.000141	-0.000103	0.000094	-0.000086	-0.000055
1851.294	0.001314	-0.004598	-0.000985	-0.014123	0.634886	1.120657	1.444508	1.571941	-0.003613	-0.000328	0.000657	0.000985	0.000000	0.000827	0.000000	0.000331	-0.000044	-0.000060	-0.000158	0.000142	-0.000104	0.000098	-0.000090	-0.000056
1852.298	0.001314	-0.004598	-0.000985	-0.014123	0.635214	1.120986	1.444837	1.571941	-0.003941	-0.000328	0.000328	0.001314	0.000000	0.000827	-0.000329	0.000000	-0.000042	-0.000060	-0.000159	0.000143	-0.000104	0.000100	-0.000090	-0.000055
1853.297	0.000985	-0.004598	-0.001314	-0.014452	0.635543	1.121314	1.445165	1.572927	-0.003941	-0.000985	0.000328	0.001314	-0.000330	0.000827	0.000000	0.000000	-0.000043	-0.000058	-0.000157	0.000145	-0.000104	0.000099	-0.000090	-0.000055
1854.291	0.000985	-0.004270	-0.001314	-0.014123	0.636200	1.123285	1.447464	1.577197	-0.003941	-0.000328	0.000657	0.000985	0.000000	0.000827	-0.000329	0.000000	-0.000043	-0.000060	-0.000158	0.000146	-0.000108	0.000096	-0.000088	-0.000054
1855.288	0.000985	-0.004598	-0.000985	-0.014123	0.635871	1.121643	1.446151	1.574569	-0.004270	0.000000	0.000657	0.001314	-0.000330	0.001653	-0.000329	0.000331	-0.000043	-0.000061	-0.000162	0.000145	-0.000106	0.000101	-0.000091	-0.000056
1856.288	0.000985	-0.004270	-0.000985	-0.013795	0.635543	1.121971	1.445822	1.573912	-0.003613	0.000000	0.000328	0.000985	-0.000330	0.000827	-0.000657	0.000000	-0.000045	-0.000061	-0.000161	0.000145	-0.000106	0.000099	-0.000092	-0.000056
1857.298	0.001642	-0.004270	-0.001314	-0.014123	0.635214	1.121643	1.445165	1.573584	-0.004270	-0.000328	0.000657	0.001314	0.000000	0.001653	0.000000	0.000000	-0.000044	-0.000059	-0.000160	0.000146	-0.000103	0.000099	-0.000091	-0.000055
1858.290	0.001314	-0.004598	-0.000657	-0.014123	0.635214	1.121971	1.445494	1.573255	-0.004270	-0.000328	0.000657	0.001314	-0.000330	0.000827	0.000000	-0.000331	-0.000043	-0.000060	-0.000161	0.000146	-0.000107	0.000097	-0.000089	-0.000057
1859.294	0.001642	-0.004270	-0.001642	-0.013795	0.635543	1.121971	1.445822	1.574241	-0.003941	-0.000328	0.000657	0.001314	0.000000	0.000827	0.000000	-0.000331	-0.000045	-0.000061	-0.000162	0.000146	-0.000108	0.000099	-0.000091	-0.000056
1860.294	0.000985	-0.003941	-0.001642	-0.014123	0.635214	1.121643	1.444837	1.573255	-0.003941	0.000000	0.000328	0.000985	0.000000	0.001653	-0.000329	0.000331	-0.000046	-0.000061	-0.000163	0.000146	-0.000107	0.000101	-0.000092	-0.000055
1861.297	0.000985	-0.004598	-0.000985	-0.014123	0.636528	1.122956	1.447464	1.576211	-0.003613	-0.000328	0.000328	0.000985	0.000000	0.000827	0.000000	-0.000331	-0.000045	-0.000061	-0.000160	0.000144	-0.000107	0.000099	-0.000091	-0.000054
1862.294	0.000985	-0.004927	-0.001314	-0.013795	0.635543	1.121971	1.446151	1.574897	-0.003941	0.000000	0.000657	0.000657	0.000000	0.000000	-0.000329	0.000000	-0.000042	-0.000059	-0.000158	0.000145	-0.000107	0.000097	-0.000089	-0.000056
1863.294	0.001314	-0.004598	-0.001314	-0.013795	0.635543	1.121643	1.445494	1.573584	-0.004270	-0.000328	0.000328	0.000985	0.000000	0.000827	-0.000657	0.000000	-0.000044	-0.000059	-0.000156	0.000141	-0.000103	0.000097	-0.000089	-0.000054
1864.297	0.000985	-0.004270	-0.001642	-0.014123	0.634557	1.120657	1.444180	1.572270	-0.003613	0.000000	0.000328	0.000657	0.000000	0.000827	0.000000	0.000000	-0.000044	-0.000060	-0.000156	0.000139	-0.000102	0.000099	-0.000091	-0.000056
1865.294	0.000657	-0.004598	-0.001314	-0.013466	0.635214	1.120986	1.444508	1.572598	-0.003941	-0.000328	0.000000	0.000985	-0.000330	0.000827	0.000000	0.000000	-0.000041	-0.000058	-0.000152	0.000138	-0.000103	0.000095	-0.000086	-0.000053
1866.294	0.000985	-0.004270	-0.001314	-0.014123	0.635214	1.120986	1.444837	1.572927	-0.004270	-0.000985	0.000657	0.001314	0.000000	0.000827	0.000000	-0.000331	-0.000042	-0.000057	-0.000147	0.000137	-0.000101	0.000091	-0.000085	-0.000054
1867.294	0.001314	-0.004598	-0.001314	-0.014123	0.635214	1.121314	1.444837	1.572598	-0.004270	-0.000985	0.000657	0.001314	0.000000	0.000827	0.000000	-0.000662	-0.000040	-0.000057	-0.000147	0.000134	-0.000099	0.000091	-0.000086	-0.000054
1868.294	0.001314	-0.004270	-0.001314	-0.014123	0.634557	1.120657	1.444180	1.571613	-0.004270	-0.000328	0.000657	0.000985	0.000000	0.000827	-0.000329	-0.000331	-0.000041	-0.000056	-0.000143	0.000130	-0.000094	0.000093	-0.000085	-0.000052
1869.293	0.001642	-0.004270	-0.000985	-0.014123	0.635214	1.120657	1.444180	1.572270	-0.004270	-0.000328	0.000657	0.000657	0.000330	0.000000	0.000000	-0.000331	-0.000041	-0.000053	-0.000138	0.000128	-0.000093	0.000088	-0.000081	-0.000051
1870.295	0.000985	-0.004598	-0.001314	-0.014123	0.634886	1.120657	1.444837	1.571941	-0.004270	-0.000328	0.000328	0.001314	-0.000330	0.000827	0.000000	0.000000	-0.000039	-0.000052	-0.000134	0.000126	-0.000092	0.000083	-0.000077	-0.000051
1871.294	0.001314	-0.004270	-0.001314	-0.014123	0.634886	1.120329	1.443523	1.570956	-0.004270	-0.000657	0.000328	0.000657	0.000000	0.000827	-0.000329	0.000000	-0.000038	-0.000051	-0.000132	0.000120	-0.000090	0.000083	-0.000079	-0.000050
1872.297	0.001642	-0.004270	-0.000985	-0.014123	0.635214	1.120986	1.444180	1.571613	-0.004270	-0.000657	-0.000328	0.001314	-0.000330	0.000827	0.000329	0.000000	-0.000039	-0.000052	-0.000128	0.000115	-0.000087	0.000083	-0.000078	-0.000049
1873.297	0.000985	-0.004270	-0.000985	-0.013795	0.634557	1.120657	1.443523	1.570628	-0.004270	-0.000328	0.000985	0.001314	0.000000	0.000827	0.000000	0.000000	-0.000037	-0.000049	-0.000122	0.000113	-0.000083	0.000080	-0.000074	-0.000048
1874.294	0.000985	-0.003941	-0.000657	-0.014452	0.634886	1.120329	1.444180	1.571613	-0.003941	-0.000328	0.000328	0.000985	-0.000330	0.000827	0.000000	0.000000	-0.000036	-0.000047	-0.000117	0.000109	-0.000081	0.000073	-0.000070	-0.000048
1875.297	0.001314	-0.004598	-0.000657	-0.013795	0.634557	1.120329	1.443523	1.570956	-0.003941	0.000000	0.000328	0.000985	-0.000330	0.000000	0.000000	0.000000	-0.000034	-0.000048	-0.000113	0.000105	-0.000078	0.000073	-0.000069	-0.000049
1876.292	0.001642	-0.004270	-0.001314	-0.014123	0.634886	1.120657	1.444180	1.570956	-0.004927	-0.000985	0.000328	0.001314	0.000000	0.000827	0.000000	-0.000331	-0.000036	-0.000048	-0.000109	0.000100	-0.000073	0.000071	-0.000070	-0.000048
1877.297	0.001314	-0.004598	-0.001314	-0.013795	0.634229	1.119672	1.442866	1.569642	-0.003941	-0.000328	0.000328	0.000985	-0.000330	0.000827	0.000000	0.000331	-0.000034	-0.000047	-0.000104	0.000096	-0.000072	0.000067	-0.000066	-0.000047
1878.297	0.001314	-0.004270	-0.001314	-0.014123	0.634229	1.120000	1.442538	1.569642	-0.003941	-0.000328	0.000000	0.000657	0.000000	0.000827	-0.000329	0.000662	-0.000031	-0.000043	-0.000096	0.000093	-0.000070	0.000062	-0.000061	-0.000046
1879.293	0.000985	-0.004270	-0.000985	-0.013795	0.634229	1.119672	1.442866	1.569971	-0.003284	0.000000	0.000328	0.001314	0.000000	0.000827	-0.000329	0.000000	-0.000033	-0.000043	-0.000092	0.000086	-0.000065	0.000059	-0.000060	-0.000043
1880.292	0.001314	-0.004598	-0.000985	-0.013466	0.634229	1.119672	1.442866	1.570299	-0.003941	-0.000328	0.000328	0.001314	-0.000330	0.000000	-0.000657	0.000000	-0.000032	-0.000043	-0.000088	0.000083	-0.000061	0.000061	-0.000058	-0.000043
1881.293	0.001314	-0.004270	-0.001314	-0.013795	0.634229	1.119015	1.441881	1.568985	-0.004270	0.000328	0.000985	0.001314	-0.000330	0.000827	0.000000	-0.000662	-0.000031	-0.000042	-0.000082	0.000077	-0.000059	0.000056	-0.000055	-0.000042
1882.298	0.001314	-0.004598	-0.000985	-0.014123	0.634557	1.119672	1.442209	1.568985	-0.003941	0.000000	0.000328	0.001971	0.000000	0.001653	0.000000	-0.000331	-0.000029	-0.000039	-0.000075	0.000075	-0.000055	0.000051	-0.000048	-0.000041
1883.297	0.000985	-0.004270	-0.000985	-0.013795	0.633901	1.120000	1.442866	1.569642	-0.004598	-0.000657	0.000657	0.000985	-0.000659	0.000827	-0.000329	-0.000331	-0.000028	-0.000038	-0.000071	0.000070	-0.000052	0.000049	-0.000047	-0.000039
1884.289	0.001314	-0.004270	-0.001314	-0.013795	0.634229	1.118687	1.441552	1.568657	-0.004270	0.000000	0.000657	0.000985	0.000000	0.001653	-0.000329	0.000000	-0.000029	-0.000038	-0.000068	0.000065	-0.000047	0.000048	-0.000048	-0.000039
1885.294	0.000985	-0.004598	-0.000985	-0.013466	0.634557	1.119672	1.442866	1.569642	-0.003941	-0.000328	0.000328	0.001314	0.000000	0.001653	0.000000	0.000000	-0.000028	-0.000037	-0.000062	0.000062	-0.000044	0.000044	-0.000044	-0.000037
1886.297	0.000985	-0.004270	-0.000985	-0.014123	0.634229	1.118358	1.441881	1.568000	-0.003284	-0.000657	0.000657	0.000985	0.000000	0.000827	-0.000329	0.000000	-0.000027	-0.000036	-0.000056	0.000060	-0.000042	0.000038	-0.000040	-0.000038
1887.290	0.001642	-0.003941	-0.000657	-0.014123	0.634557	1.119344	1.442538	1.569314	-0.003941	-0.000328	0.000328	0.000985	0.000000	0.000827	0.000000	0.000000	-0.000025	-0.000034	-0.000053	0.000056	-0.000040	0.000037	-0.000036	-0.000037
1888.294	0.000985	-0.004270	-0.000985	-0.014123	0.634557	1.120657	1.442866	1.570628	-0.003941	-0.000328	0.000657	0.001314	0.000000	0.000827	0.000000	0.000662	-0.000025	-0.000035	-0.000050	0.000050	-0.000037	0.000036	-0.000036	-0.000036
1889.293	0.000985	-0.004270	-0.000985	-0.014123	0.634557	1.119672	1.442866	1.570299	-0.003941	-0.000328	0.000328	0.001642	0.000000	0.000000	0.000000	0.000000	-0.000025	-0.000034	-0.000047	0.000048	-0.000035	0.000036	-0.000034	-0.000035
1890.296	0.001314	-0.004270	-0.001314	-0.014123	0.635214	1.120329	1.444180	1.570956	-0.003941	-0.000328	0.000328	0.001314	0.000000	0.001653	0.000000	0.000000	-0.000024	-0.000032	-0.000042	0.000047	-0.000032	0.000030	-0.000029	-0.000034
1891.297	0.000657	-0.004270	-0.001314	-0.014123	0.635214	1.120657	1.443195	1.571285	-0.003613	0.000000	0.000657	0.000985	0.000000	0.000827	-0.000329	0.000000	-0.000023	-0.000032	-0.000040	0.000044	-0.000032	0.000029	-0.000028	-0.000033
1892.289	0.000985	-0.004270	-0.000985	-0.014452	0.634886	1.120657	1.443195	1.570956	-0.003941	0.000000	0.000657	0.000985	0.000330	0.001653	0.000000	-0.000331	-0.000023	-0.000033	-0.000038	0.000042	-0.000030	0.000031	-0.000028	-0.000033
1893.292	0.000985	-0.004270	-0.001314	-0.014123	0.634557	1.121314	1.443851	1.572270	-0.003284	-0.000328	0.000328	0.000657	-0.000330	0.000827	0.000000	0.000000	-0.000023	-0.000032	-0.000037	0.000040	-0.000028	0.000030	-0.000029	-0.000032
1894.297	0.001642	-0.004270	-0.001314	-0.013795	0.634229	1.120000	1.442866	1.570956	-0.003941	-0.000657	0.000328	0.000657	-0.000330	0.000827	0.000000	0.000000	-0.000022	-0.000032	-0.000034	0.000041	-0.000028	0.000028	-0.000026	-0.000031
1895.294	0.001314	-0.004598	-0.001642	-0.013795	0.635214	1.120329	1.443851	1.571285	-0.004598	-0.000328	0.000000	0.000985	-0.000330	0.000827	0.000000	0.000000	-0.000021	-0.000031	-0.000033	0.000039	-0.000027	0.000025	-0.000026	-0.000032
1896.293	0.000985	-0.004598	-0.001314	-0.014123	0.635214	1.119344	1.444180	1.570956	-0.003613	-0.000328	0.000985	0.000985	-0.000330	0.000000	-0.000329	0.000000	-0.000022	-0.000032	-0.000034	0.000036	-0.000027	0.000026	-0.000027	-0.000034
1897.297	0.001642	-0.004598	-0.000985	-0.014123	0.635214	1.120329	1.443523	1.571285	-0.003941	-0.000657	0.000000	0.000657	0.000000	0.001653	0.000000	0.000000	-0.000021	-0.000031	-0.000035	0.000036	-0.000025	0.000028	-0.000027	-0.000032
1898.290	0.000985	-0.004598	-0.000657	-0.014452	0.635214	1.120986	1.443523	1.570956	-0.004270	-0.000657	0.000328	0.000985	0.000000	0.000827	-0.000329	-0.000331	-0.000021	-0.000031	-0.000032	0.000037	-0.000027	0.000027	-0.000026	-0.000032
1899.294	0.001642	-0.004270	-0.001314	-0.013795	0.634557	1.120657	1.444180	1.571613	-0.003941	-0.000657	0.000657	0.001314	0.000000	0.000000	-0.000329	0.000000	-0.000020	-0.000030	-0.000032	0.000038	-0.000027	0.000026	-0.000023	-0.000031
1900.297	0.000657	-0.004598	-0.000328	-0.014123	0.634557	1.120329	1.442866	1.571285	-0.003941	-0.000657	0.000328	0.000657	-0.000659	0.001653	-0.000329	0.000000	-0.000021	-0.000032	-0.000033	0.000038	-0.000027	0.000026	-0.000026	-0.000033
1901.293	0.000985	-0.004270	-0.000985	-0.014452	0.635214	1.120657	1.443851	1.571285	-0.003941	-0.000328	0.000657	0.000657	0.000000	0.000827	0.000000	0.000000	-0.000023	-0.000031	-0.000034	0.000037	-0.000026	0.000028	-0.000027	-0.000033
