time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure_kPa	agg_plate_pressure_kPa	soil_pore_water_pressure_kPa	agg_pore_water_pressure_kPa
55.937500	1.303569	1.406242	1.227793	0.760078	1.400293	0.744560	1.968230	1.408440	1.221327	1.193525	1.473483	1.301629	0.953203	0.000000	0.402049	0.925660
56.000000	1.303698	1.406371	1.227922	0.760078	1.400035	0.744690	1.967584	1.408699	1.221327	1.193137	1.472837	1.300207	0.953203	0.000000	0.402049	0.925660
56.062500	1.303439	1.406630	1.227922	0.760078	1.399905	0.744431	1.966291	1.408699	1.220939	1.193008	1.471802	1.299301	0.952873	0.000000	0.402049	0.925660
56.125000	1.303181	1.406500	1.227922	0.760207	1.400164	0.744560	1.965644	1.408699	1.220551	1.193137	1.471285	1.299043	0.953203	0.000000	0.401720	0.925660
56.187500	1.303698	1.406371	1.227922	0.760078	1.400164	0.744431	1.968489	1.408699	1.221456	1.193913	1.473483	1.301758	0.953203	0.000000	0.401391	0.925660
56.250000	1.303310	1.406371	1.227922	0.760336	1.400164	0.744560	1.967842	1.408699	1.221198	1.193267	1.472966	1.300853	0.953532	0.000000	0.401720	0.925660
56.312500	1.303698	1.406630	1.227793	0.760207	1.400164	0.744560	1.967066	1.408699	1.220810	1.193008	1.472061	1.299560	0.953532	0.000000	0.401720	0.925660
56.375000	1.303310	1.406242	1.227922	0.760336	1.400164	0.744819	1.966032	1.408828	1.220551	1.193008	1.471544	1.299301	0.953532	0.000000	0.401720	0.925991
56.437500	1.303310	1.406500	1.227922	0.760207	1.400164	0.744948	1.965773	1.408569	1.220681	1.193137	1.471285	1.298914	0.952873	0.000000	0.402049	0.925660
56.500000	1.303439	1.406371	1.227793	0.760336	1.400035	0.744948	1.965773	1.408699	1.220422	1.193008	1.471156	1.298914	0.952873	0.000000	0.401391	0.925330
56.562500	1.303439	1.406500	1.227922	0.760336	1.400164	0.744819	1.966291	1.408699	1.220681	1.193008	1.471414	1.299689	0.952873	0.000000	0.401720	0.925991
56.625000	1.303181	1.406500	1.228181	0.760078	1.400164	0.744819	1.967325	1.408699	1.220681	1.193137	1.472061	1.300595	0.953203	0.000000	0.401391	0.925991
56.687500	1.303439	1.406500	1.227663	0.759948	1.399905	0.744819	1.967972	1.408569	1.220681	1.193267	1.472708	1.302146	0.953203	0.000000	0.401720	0.925991
56.750000	1.303698	1.406500	1.227922	0.760078	1.400164	0.744690	1.969006	1.408699	1.220551	1.193913	1.473483	1.303181	0.953862	0.000000	0.402049	0.925660
56.812500	1.303569	1.406500	1.228051	0.760078	1.400035	0.744431	1.969394	1.408699	1.221327	1.194560	1.473871	1.304215	0.954192	0.000000	0.402049	0.925991
56.875000	1.303698	1.406371	1.227663	0.760078	1.400035	0.744560	1.969782	1.408699	1.221327	1.194301	1.474001	1.304474	0.954851	0.000000	0.401720	0.926322
56.937500	1.303569	1.406630	1.228181	0.760207	1.400164	0.744560	1.969653	1.408699	1.221586	1.194560	1.474389	1.305120	0.954192	0.000000	0.401720	0.925991
57.000000	1.303698	1.406371	1.228051	0.760078	1.400035	0.744560	1.969911	1.408699	1.221715	1.194560	1.474518	1.304862	0.954192	0.000000	0.401720	0.925660
57.062500	1.303569	1.406371	1.228051	0.760078	1.400164	0.744560	1.969523	1.408569	1.221456	1.194560	1.474518	1.304215	0.953862	0.000000	0.401391	0.925991
57.125000	1.303698	1.406500	1.228051	0.760207	1.400035	0.744431	1.969006	1.408699	1.221586	1.194431	1.474130	1.302922	0.953532	0.000000	0.401720	0.925660
57.187500	1.303569	1.406500	1.227793	0.760078	1.400164	0.744560	1.968618	1.408569	1.221327	1.193784	1.473613	1.302146	0.953532	0.000000	0.401720	0.925660
57.250000	1.303569	1.406371	1.227922	0.759948	1.400035	0.744819	1.967842	1.408440	1.221456	1.193396	1.472966	1.300595	0.953532	0.000000	0.401720	0.925991
57.312500	1.303698	1.406630	1.227793	0.760078	1.399905	0.744819	1.966937	1.408699	1.220939	1.193008	1.472061	1.299689	0.952873	0.000000	0.402049	0.925660
57.375000	1.303439	1.406630	1.228181	0.760078	1.400035	0.744560	1.966161	1.408699	1.220939	1.193267	1.471544	1.299043	0.952543	0.000000	0.401720	0.925660
57.437500	1.303310	1.406371	1.227922	0.760207	1.400035	0.745078	1.965903	1.408699	1.220293	1.193008	1.471156	1.299043	0.952873	0.000000	0.401391	0.925991
57.500000	1.303310	1.406500	1.228051	0.760207	1.400164	0.744819	1.965644	1.408699	1.220681	1.193137	1.471156	1.298914	0.952873	0.000000	0.401720	0.925991
57.562500	1.303698	1.406500	1.227922	0.760207	1.400035	0.744948	1.966291	1.408569	1.220551	1.193396	1.471285	1.299301	0.952873	0.000000	0.401391	0.925660
57.625000	1.303181	1.406630	1.227922	0.760207	1.400164	0.744690	1.967454	1.408569	1.220551	1.194172	1.472190	1.300595	0.953203	0.000000	0.401391	0.925660
57.687500	1.303569	1.406500	1.227922	0.760207	1.400164	0.744690	1.968360	1.408828	1.220551	1.194431	1.472966	1.302146	0.952873	0.000000	0.402049	0.925991
57.750000	1.303569	1.406371	1.227922	0.760207	1.400293	0.744819	1.969135	1.408569	1.220810	1.194560	1.473613	1.303181	0.953532	0.000000	0.401391	0.925991
57.812500	1.303439	1.406630	1.228051	0.760078	1.400035	0.744690	1.969394	1.408569	1.221586	1.194818	1.473871	1.304086	0.954192	0.000000	0.401391	0.925991
57.875000	1.303698	1.406371	1.227922	0.760207	1.400164	0.744560	1.969653	1.408699	1.221456	1.194689	1.474130	1.304733	0.954521	0.000000	0.402049	0.925660
57.937500	1.303439	1.406630	1.228051	0.760336	1.400035	0.744560	1.969653	1.408699	1.221456	1.194689	1.474389	1.304991	0.954851	0.000000	0.401720	0.925660
58.000000	1.303698	1.406500	1.227922	0.760207	1.400164	0.744560	1.969911	1.408699	1.221456	1.194560	1.474389	1.304991	0.954192	0.000000	0.402049	0.925660
58.062500	1.303827	1.406371	1.228181	0.760336	1.400035	0.744431	1.969653	1.408699	1.221586	1.194689	1.474389	1.303957	0.953532	0.000000	0.401720	0.925660
58.125000	1.303569	1.406500	1.228181	0.760207	1.400164	0.744431	1.969135	1.408440	1.221327	1.194689	1.474389	1.302793	0.953532	0.000000	0.401391	0.925660
58.187500	1.303957	1.406371	1.228051	0.760207	1.400035	0.744690	1.968489	1.408828	1.221456	1.194043	1.473483	1.302146	0.953532	0.000000	0.402049	0.926322
58.250000	1.303569	1.406630	1.228051	0.760207	1.400035	0.744690	1.967972	1.408440	1.221456	1.193525	1.473095	1.300724	0.952873	0.000000	0.402049	0.925991
58.312500	1.303698	1.406630	1.227922	0.760078	1.399905	0.744560	1.967066	1.408699	1.220939	1.193008	1.472190	1.299560	0.952873	0.000000	0.401391	0.926322
58.375000	1.303439	1.406500	1.228051	0.760336	1.400164	0.744560	1.966032	1.408569	1.220681	1.193137	1.471414	1.299043	0.953203	0.000000	0.401720	0.925991
58.437500	1.303439	1.406759	1.227663	0.759948	1.400164	0.744948	1.966032	1.408828	1.220551	1.193137	1.471156	1.298784	0.953203	0.000000	0.401720	0.925660
58.500000	1.303310	1.406500	1.228051	0.760207	1.400423	0.744948	1.965644	1.408699	1.220551	1.193008	1.471026	1.299043	0.952543	0.000000	0.401720	0.925660
58.562500	1.303569	1.406630	1.227922	0.760078	1.400164	0.744948	1.966291	1.408699	1.220551	1.193008	1.471285	1.299560	0.953203	0.000000	0.401720	0.925991
58.625000	1.303439	1.406500	1.227922	0.760207	1.400423	0.744948	1.967454	1.408699	1.220422	1.193137	1.472320	1.300724	0.953532	0.000000	0.401720	0.925991
58.687500	1.303439	1.406500	1.227922	0.760207	1.400293	0.744819	1.968101	1.408699	1.220681	1.193396	1.473095	1.302146	0.953203	0.000000	0.401720	0.925991
58.750000	1.303827	1.406759	1.228181	0.760078	1.400164	0.744560	1.969135	1.408699	1.221198	1.194043	1.473613	1.303052	0.953862	0.000000	0.401391	0.925991
58.812500	1.303957	1.406371	1.227793	0.760078	1.400035	0.744819	1.969523	1.408699	1.221327	1.194301	1.474001	1.304215	0.954521	0.000000	0.401391	0.925991
58.875000	1.303569	1.406630	1.228051	0.760336	1.400035	0.744560	1.969911	1.408699	1.221456	1.194301	1.474389	1.304862	0.954192	0.000000	0.401391	0.925660
58.937500	1.303569	1.406371	1.227922	0.760078	1.400423	0.744560	1.969782	1.408699	1.221456	1.194560	1.474518	1.304862	0.954521	0.000000	0.402049	0.926653
59.000000	1.303569	1.406371	1.227793	0.760207	1.400423	0.744560	1.969782	1.408569	1.221456	1.194560	1.474647	1.304991	0.953862	0.000000	0.401391	0.925660
59.062500	1.303827	1.406630	1.227663	0.760078	1.400035	0.744431	1.969523	1.408699	1.221586	1.194301	1.474389	1.303957	0.953862	0.000000	0.402049	0.925660
59.125000	1.303569	1.406500	1.227922	0.760207	1.400164	0.744690	1.969135	1.408828	1.221327	1.194301	1.474389	1.302922	0.953532	0.000000	0.401720	0.926322
59.187500	1.303569	1.406371	1.227793	0.760078	1.400164	0.744560	1.968618	1.408699	1.221456	1.193784	1.473613	1.302017	0.953203	0.000000	0.401720	0.926322
59.250000	1.303698	1.406888	1.228051	0.760207	1.399905	0.744431	1.968101	1.408699	1.221456	1.193137	1.472837	1.300595	0.952873	0.000000	0.401063	0.925991
59.312500	1.303698	1.406371	1.227793	0.760078	1.400293	0.744690	1.967066	1.408699	1.220681	1.193008	1.472061	1.299560	0.953532	0.000000	0.401720	0.925330
59.375000	1.303310	1.406500	1.228051	0.760336	1.400293	0.744560	1.966291	1.408699	1.220681	1.193267	1.471544	1.299043	0.952214	0.000000	0.402049	0.925991
59.437500	1.303827	1.406630	1.228051	0.760207	1.400035	0.744819	1.965773	1.408699	1.220551	1.193008	1.471156	1.298914	0.952873	0.000000	0.402049	0.925991
59.500000	1.303569	1.406500	1.227922	0.760078	1.400164	0.745078	1.965903	1.408699	1.220422	1.193008	1.471156	1.298914	0.953203	0.000000	0.401720	0.926322
59.562500	1.303310	1.406371	1.228051	0.760336	1.400035	0.744690	1.966291	1.408699	1.220551	1.193137	1.471414	1.299560	0.953203	0.000000	0.401720	0.925660
59.625000	1.303569	1.406630	1.227793	0.760078	1.400164	0.744819	1.967325	1.408699	1.220551	1.193008	1.472061	1.300595	0.953203	0.000000	0.402049	0.925991
59.687500	1.303181	1.406371	1.227922	0.760207	1.400164	0.744819	1.968360	1.408699	1.220422	1.193655	1.473095	1.302017	0.953203	0.000000	0.402049	0.925660
59.750000	1.303698	1.406630	1.227922	0.760207	1.400164	0.744819	1.969135	1.408699	1.220810	1.193913	1.473483	1.303052	0.953532	0.000000	0.401391	0.925991
59.812500	1.303569	1.406371	1.228051	0.760207	1.400035	0.744560	1.969523	1.408699	1.220939	1.194301	1.474130	1.304345	0.953862	0.000000	0.401391	0.925991
59.875000	1.303698	1.406630	1.228051	0.760336	1.400164	0.744560	1.969653	1.408699	1.221586	1.194689	1.474518	1.304603	0.954192	0.000000	0.401720	0.925991
59.937500	1.303698	1.406500	1.228181	0.760207	1.400035	0.744560	1.969911	1.408699	1.221715	1.194689	1.474389	1.304991	0.954192	0.000000	0.401720	0.925660
60.000000	1.303698	1.406371	1.228181	0.760207	1.400164	0.744560	1.969782	1.408828	1.221456	1.194560	1.474518	1.304991	0.954521	0.000000	0.401391	0.925660
60.062500	1.303827	1.406630	1.228051	0.760207	1.400164	0.744690	1.969523	1.408699	1.221586	1.194560	1.474389	1.304215	0.953862	0.000000	0.401720	0.925660
60.125000	1.303698	1.406371	1.228181	0.760207	1.400423	0.744560	1.969135	1.408699	1.221586	1.194431	1.474389	1.302922	0.953862	0.000000	0.401720	0.925991
60.187500	1.303827	1.406630	1.228310	0.760078	1.400035	0.744560	1.968618	1.408699	1.221586	1.193913	1.473871	1.302146	0.953203	0.000000	0.402049	0.926322
60.250000	1.303569	1.406500	1.228051	0.760078	1.400164	0.744690	1.967972	1.408699	1.221198	1.193267	1.473095	1.300853	0.953203	0.000000	0.401391	0.925660
60.312500	1.303827	1.406630	1.227922	0.760207	1.399905	0.744560	1.967066	1.408699	1.221069	1.193008	1.472190	1.299560	0.953203	0.000000	0.401720	0.925660
60.375000	1.303439	1.406371	1.227922	0.760078	1.400293	0.744819	1.966161	1.408699	1.220551	1.193267	1.471544	1.299172	0.953203	0.000000	0.401720	0.925660
60.437500	1.303569	1.406371	1.227793	0.760078	1.400164	0.744948	1.965903	1.408828	1.220681	1.193137	1.471026	1.298784	0.952873	0.000000	0.401720	0.925991
60.500000	1.303569	1.406500	1.227922	0.760336	1.400423	0.745078	1.966161	1.408699	1.220681	1.193008	1.471026	1.299172	0.953203	0.000000	0.401391	0.925330
60.562500	1.303310	1.406371	1.228051	0.760207	1.400423	0.744948	1.966420	1.408569	1.220551	1.193008	1.471544	1.299560	0.953203	0.000000	0.401720	0.925991
60.625000	1.303569	1.406630	1.228051	0.760336	1.400164	0.744819	1.967584	1.408699	1.220551	1.193267	1.471932	1.300595	0.953203	0.000000	0.402049	0.925991
60.687500	1.303827	1.406630	1.227922	0.760207	1.400164	0.744819	1.968360	1.408699	1.220681	1.193525	1.472837	1.302146	0.953532	0.000000	0.402049	0.925991
60.750000	1.303827	1.406500	1.228181	0.760078	1.400293	0.744690	1.969006	1.408699	1.220939	1.194043	1.473742	1.303052	0.953532	0.000000	0.401720	0.925660
60.812500	1.303827	1.406630	1.227793	0.760078	1.399905	0.744560	1.969523	1.408828	1.221456	1.194560	1.474001	1.304215	0.954192	0.000000	0.402049	0.925991
60.875000	1.303827	1.406630	1.228051	0.760078	1.400035	0.744690	1.969782	1.408828	1.221456	1.194560	1.474389	1.304603	0.954521	0.000000	0.401391	0.925660
60.937500	1.303827	1.406630	1.227922	0.760336	1.400293	0.744560	1.969911	1.408699	1.221456	1.194689	1.474647	1.305250	0.954851	0.000000	0.401720	0.925991
61.000000	1.303569	1.406630	1.228051	0.760207	1.400164	0.744560	1.969911	1.408569	1.221456	1.194689	1.474647	1.304733	0.954521	0.000000	0.401063	0.925660
61.062500	1.303698	1.406371	1.227922	0.760207	1.400164	0.744560	1.969653	1.408828	1.221198	1.194689	1.474518	1.304215	0.953862	0.000000	0.401391	0.925660
61.125000	1.303957	1.406630	1.227922	0.760207	1.400035	0.744690	1.969135	1.408828	1.221586	1.194431	1.474259	1.302922	0.953532	0.000000	0.402049	0.925660
61.187500	1.303698	1.406630	1.227922	0.760207	1.400164	0.744560	1.968618	1.408699	1.221456	1.194043	1.474001	1.302146	0.953203	0.000000	0.402049	0.925330
61.250000	1.303698	1.406630	1.228181	0.760207	1.400035	0.744560	1.967972	1.408699	1.221456	1.193525	1.473225	1.300853	0.953532	0.000000	0.401391	0.925991
61.312500	1.303698	1.406630	1.228051	0.760207	1.400035	0.744560	1.967066	1.408699	1.220939	1.193137	1.472320	1.299172	0.952873	0.000000	0.401391	0.925991
61.375000	1.303569	1.406500	1.227663	0.760078	1.400035	0.744690	1.966291	1.408699	1.220810	1.192879	1.471285	1.299172	0.952873	0.000000	0.401720	0.925660
61.437500	1.303181	1.406500	1.228051	0.760336	1.400164	0.744948	1.965773	1.408569	1.220681	1.193137	1.471156	1.298914	0.952873	0.000000	0.401720	0.925991
61.500000	1.303310	1.406371	1.228051	0.760207	1.400164	0.744948	1.965903	1.408699	1.220551	1.193137	1.471285	1.299043	0.952873	0.000000	0.401720	0.925991
61.562500	1.303698	1.406630	1.228181	0.760078	1.400293	0.744819	1.966420	1.408699	1.220551	1.192879	1.471414	1.299301	0.953862	0.000000	0.401720	0.926322
61.625000	1.303439	1.406242	1.227922	0.760336	1.400293	0.744948	1.967325	1.408569	1.220551	1.193267	1.472320	1.300724	0.953203	0.000000	0.401391	0.925660
61.687500	1.303569	1.406500	1.228051	0.760078	1.400293	0.744819	1.968230	1.408440	1.220939	1.193267	1.472837	1.302146	0.953532	0.000000	0.401720	0.925330
61.750000	1.303827	1.406500	1.227922	0.760336	1.400423	0.744819	1.969265	1.408699	1.220939	1.194043	1.473483	1.303052	0.953862	0.000000	0.401720	0.925660
61.812500	1.303698	1.406630	1.228181	0.760207	1.400164	0.744560	1.969394	1.408699	1.221456	1.194560	1.474259	1.304215	0.954192	0.000000	0.402049	0.925660
61.875000	1.303439	1.406371	1.227663	0.760078	1.400164	0.744560	1.969911	1.408699	1.221456	1.194560	1.474389	1.304733	0.954192	0.000000	0.402049	0.925660
61.937500	1.303827	1.406630	1.227922	0.760207	1.400035	0.744431	1.969782	1.408828	1.221844	1.194560	1.474647	1.304862	0.954521	0.000000	0.401720	0.925991
62.000000	1.303957	1.406630	1.228181	0.760207	1.400035	0.744560	1.969911	1.408828	1.221715	1.194560	1.474389	1.304733	0.954521	0.000000	0.401720	0.925991
62.062500	1.303957	1.406630	1.228181	0.760207	1.400164	0.744560	1.969782	1.408699	1.221586	1.194172	1.474518	1.304086	0.954192	0.000000	0.402049	0.925660
62.125000	1.303698	1.406500	1.228051	0.760336	1.400164	0.744560	1.969135	1.408440	1.221456	1.194301	1.474389	1.303181	0.953532	0.000000	0.402049	0.925991
62.187500	1.303698	1.406500	1.228181	0.760336	1.400164	0.744431	1.968618	1.408699	1.221456	1.193913	1.473613	1.302017	0.953203	0.000000	0.401720	0.925660
62.250000	1.303827	1.406500	1.227922	0.760207	1.400035	0.744690	1.968101	1.408699	1.221198	1.193267	1.472966	1.300853	0.953532	0.000000	0.401720	0.925660
62.312500	1.303698	1.406242	1.227922	0.760336	1.400035	0.744560	1.967325	1.408569	1.220681	1.193267	1.472320	1.299560	0.952873	0.000000	0.401391	0.926322
62.375000	1.303698	1.406630	1.227793	0.760078	1.400164	0.744819	1.966420	1.408699	1.220810	1.193137	1.471414	1.299043	0.953203	0.000000	0.401391	0.926322
62.437500	1.303569	1.406371	1.227793	0.760078	1.400164	0.745078	1.966032	1.408699	1.220422	1.193008	1.471156	1.299043	0.952873	0.000000	0.401720	0.925991
62.500000	1.303439	1.406500	1.227922	0.760336	1.400423	0.745078	1.965773	1.408699	1.220422	1.193008	1.471285	1.299043	0.953532	0.000000	0.401391	0.925991
62.562500	1.303439	1.406630	1.227922	0.760207	1.400423	0.744948	1.966420	1.408699	1.220422	1.193008	1.471544	1.299560	0.952873	0.000000	0.401720	0.925991
62.625000	1.303439	1.406242	1.227793	0.760207	1.400164	0.744948	1.967454	1.408699	1.220422	1.193267	1.472061	1.300595	0.952873	0.000000	0.401391	0.925660
62.687500	1.303569	1.406630	1.228310	0.760336	1.400035	0.744690	1.968230	1.408828	1.220810	1.193784	1.472837	1.302146	0.952873	0.000000	0.402049	0.925660
62.750000	1.303698	1.406371	1.227922	0.760078	1.400035	0.744819	1.968877	1.408699	1.220810	1.194043	1.473613	1.303181	0.953532	0.000000	0.402049	0.925991
62.812500	1.303698	1.406371	1.227922	0.760078	1.400035	0.744690	1.969523	1.408699	1.221069	1.194560	1.474259	1.304345	0.954192	0.000000	0.402049	0.925991
62.875000	1.303569	1.406371	1.227922	0.760207	1.400293	0.744560	1.969653	1.408699	1.221456	1.194689	1.474389	1.304733	0.953862	0.000000	0.401720	0.925991
62.937500	1.303698	1.406630	1.228051	0.760207	1.400035	0.744560	1.969911	1.408699	1.221586	1.194689	1.474518	1.304991	0.954192	0.000000	0.401720	0.925991
63.000000	1.303698	1.406759	1.228181	0.760336	1.399905	0.744560	1.969782	1.408828	1.221586	1.194818	1.474518	1.304862	0.954851	0.000000	0.402049	0.925991
63.062500	1.303698	1.406630	1.227922	0.760078	1.400035	0.744431	1.969653	1.408699	1.221586	1.194689	1.474389	1.303957	0.953532	0.000000	0.401720	0.925991
63.125000	1.303698	1.406500	1.227793	0.760078	1.400293	0.744560	1.969135	1.408699	1.221456	1.194301	1.474130	1.302922	0.953532	0.000000	0.402049	0.925330
63.187500	1.303698	1.406500	1.228051	0.760078	1.400164	0.744560	1.968618	1.408699	1.221327	1.193784	1.473742	1.302146	0.953532	0.000000	0.401720	0.925991
63.250000	1.303698	1.406371	1.228181	0.760207	1.400164	0.744560	1.967972	1.408699	1.221198	1.193396	1.472966	1.300724	0.953532	0.000000	0.401391	0.925660
63.312500	1.303698	1.406500	1.227922	0.760336	1.400035	0.744690	1.966937	1.408699	1.221069	1.193137	1.472190	1.299560	0.953203	0.000000	0.402049	0.925660
63.375000	1.303439	1.406242	1.227793	0.760207	1.400164	0.744819	1.966291	1.408569	1.220422	1.192879	1.471414	1.299172	0.953203	0.000000	0.401391	0.925991
63.437500	1.303439	1.406371	1.227922	0.760207	1.400423	0.744948	1.965773	1.408569	1.220551	1.192879	1.471156	1.299043	0.952543	0.000000	0.401720	0.925660
63.500000	1.303439	1.406630	1.227922	0.760078	1.400164	0.744948	1.965773	1.408699	1.220681	1.193008	1.471026	1.298914	0.952873	0.000000	0.402049	0.925330
63.562500	1.303439	1.406630	1.227793	0.760207	1.400164	0.744819	1.966549	1.408828	1.220681	1.193008	1.471285	1.299431	0.953203	0.000000	0.402049	0.925991
63.625000	1.303827	1.406500	1.227793	0.760078	1.400164	0.744948	1.967454	1.408699	1.220551	1.193008	1.471932	1.300595	0.952873	0.000000	0.401720	0.926322
63.687500	1.303439	1.406630	1.227922	0.760336	1.400164	0.744819	1.968360	1.408699	1.220551	1.193525	1.472966	1.302146	0.953532	0.000000	0.402049	0.926322
63.750000	1.303698	1.406630	1.228051	0.760078	1.400035	0.744690	1.969006	1.408699	1.220681	1.193913	1.473613	1.302922	0.953532	0.000000	0.401391	0.925991
63.812500	1.303698	1.406371	1.228051	0.760207	1.400293	0.744819	1.969523	1.408699	1.221069	1.194431	1.474001	1.304215	0.953862	0.000000	0.402049	0.925991
63.875000	1.303698	1.406371	1.227922	0.760207	1.400164	0.744690	1.969911	1.408699	1.221198	1.194689	1.474389	1.304733	0.954851	0.000000	0.402049	0.925991
63.937500	1.303827	1.406242	1.228051	0.760336	1.400293	0.744560	1.969911	1.408699	1.221198	1.194689	1.474647	1.305250	0.954521	0.000000	0.401720	0.925660
64.000000	1.303827	1.406759	1.228181	0.760078	1.399905	0.744560	1.969911	1.408828	1.221586	1.194818	1.474518	1.304862	0.954521	0.000000	0.402049	0.925660
64.062500	1.303827	1.406371	1.227922	0.760207	1.400293	0.744560	1.969523	1.408699	1.221456	1.194560	1.474518	1.304086	0.954521	0.000000	0.401720	0.925991
64.125000	1.303569	1.406500	1.227922	0.760207	1.400164	0.744560	1.968877	1.408828	1.221586	1.194560	1.474389	1.302922	0.953532	0.000000	0.402049	0.925660
64.187500	1.303698	1.406500	1.228181	0.760078	1.400164	0.744560	1.968618	1.408699	1.221586	1.194043	1.473871	1.302146	0.953532	0.000000	0.401063	0.925991
64.250000	1.303698	1.406500	1.227922	0.760078	1.400164	0.744431	1.967972	1.408828	1.221198	1.193396	1.473225	1.300983	0.952873	0.000000	0.401391	0.925660
64.312500	1.303698	1.406759	1.228181	0.760207	1.400164	0.744560	1.967196	1.408828	1.221069	1.193008	1.472190	1.299560	0.953532	0.000000	0.402049	0.925660
64.375000	1.303310	1.406242	1.227922	0.760207	1.400293	0.744690	1.966161	1.408699	1.220422	1.193137	1.471544	1.299043	0.953203	0.000000	0.401720	0.925660
64.437500	1.303439	1.406630	1.228181	0.760207	1.400164	0.745078	1.965773	1.408828	1.220810	1.193008	1.471026	1.298784	0.953532	0.000000	0.402049	0.925330
64.500000	1.303569	1.406759	1.227922	0.760078	1.400164	0.744948	1.965903	1.408699	1.220422	1.193008	1.471026	1.298784	0.953532	0.000000	0.401720	0.925991
64.562500	1.303569	1.406242	1.227793	0.760078	1.400423	0.745078	1.966291	1.408699	1.220422	1.192879	1.471544	1.299560	0.952873	0.000000	0.401720	0.925660
64.625000	1.303698	1.406500	1.228051	0.760078	1.400164	0.744819	1.967454	1.408569	1.220681	1.193137	1.472061	1.300595	0.952873	0.000000	0.401720	0.925660
64.687500	1.303569	1.406630	1.227922	0.760336	1.400164	0.745078	1.968360	1.408699	1.220422	1.193267	1.473095	1.301888	0.953532	0.000000	0.401391	0.925330
64.750000	1.303569	1.406371	1.228051	0.760336	1.400164	0.744690	1.969006	1.408828	1.220939	1.193913	1.473613	1.303181	0.953532	0.000000	0.401720	0.925991
64.812500	1.303569	1.406630	1.228051	0.760078	1.400293	0.744560	1.969394	1.408699	1.221456	1.194431	1.474130	1.304215	0.953862	0.000000	0.401720	0.925991
64.875000	1.303569	1.406500	1.228181	0.760465	1.400164	0.744560	1.969911	1.408699	1.221456	1.194689	1.474389	1.304603	0.953862	0.000000	0.402049	0.925660
64.937500	1.303698	1.406630	1.228051	0.760078	1.399905	0.744560	1.969911	1.408828	1.221715	1.194560	1.474518	1.304991	0.954192	0.000000	0.401720	0.925991
65.000000	1.303827	1.406500	1.227922	0.760078	1.400035	0.744690	1.970041	1.408699	1.221456	1.194560	1.474518	1.304991	0.954521	0.000000	0.401391	0.925991
65.062500	1.303698	1.406630	1.227793	0.760078	1.400035	0.744690	1.969653	1.408569	1.221327	1.194301	1.474389	1.304215	0.953532	0.000000	0.401391	0.925660
65.125000	1.303439	1.406500	1.228051	0.760336	1.400035	0.744560	1.969006	1.408699	1.221456	1.194431	1.474259	1.302922	0.953203	0.000000	0.401391	0.925660
65.187500	1.303698	1.406371	1.227922	0.760078	1.400035	0.744560	1.968618	1.408699	1.221456	1.193655	1.473613	1.302146	0.953532	0.000000	0.402049	0.925660
65.250000	1.303569	1.406371	1.228181	0.760336	1.400293	0.744690	1.967972	1.408699	1.221327	1.193267	1.473225	1.300853	0.953532	0.000000	0.401720	0.925660
65.312500	1.303698	1.406630	1.228181	0.760207	1.400164	0.744560	1.967066	1.408699	1.221198	1.193137	1.471932	1.299431	0.953203	0.000000	0.402049	0.925991
65.375000	1.303569	1.406630	1.227922	0.759948	1.400035	0.744560	1.966291	1.408699	1.220681	1.193008	1.471285	1.299043	0.953203	0.000000	0.402049	0.925991
65.437500	1.303569	1.406371	1.228051	0.760078	1.400293	0.744948	1.966032	1.408699	1.220551	1.193008	1.471156	1.298914	0.953203	0.000000	0.401720	0.925660
65.500000	1.303310	1.406500	1.228051	0.760465	1.400423	0.744819	1.966032	1.408828	1.220551	1.193267	1.471156	1.298914	0.952873	0.000000	0.401720	0.926322
65.562500	1.303569	1.406630	1.228051	0.760207	1.400164	0.744819	1.966291	1.408828	1.220681	1.193396	1.471414	1.299560	0.952873	0.000000	0.401720	0.925330
65.625000	1.303698	1.406759	1.227922	0.760078	1.400164	0.744819	1.967584	1.408699	1.220551	1.193655	1.472061	1.300465	0.953203	0.000000	0.401720	0.925660
65.687500	1.303698	1.406500	1.227922	0.760207	1.400423	0.744948	1.968360	1.408699	1.220422	1.194172	1.473225	1.302146	0.953532	0.000000	0.402049	0.925330
65.750000	1.303569	1.406500	1.227922	0.760078	1.400293	0.744819	1.968877	1.408699	1.220810	1.194560	1.473742	1.303181	0.953532	0.000000	0.401391	0.925991
65.812500	1.303569	1.406500	1.227793	0.760207	1.400164	0.744819	1.969394	1.408699	1.221198	1.194560	1.474130	1.304215	0.954192	0.000000	0.402049	0.925991
65.875000	1.303569	1.406630	1.228181	0.760336	1.400423	0.744560	1.969911	1.408699	1.221586	1.194818	1.474518	1.304733	0.954521	0.000000	0.401720	0.926322
65.937500	1.303827	1.406630	1.228181	0.760078	1.400035	0.744560	1.970041	1.408699	1.221586	1.194560	1.474130	1.304991	0.954521	0.000000	0.401720	0.925660
